Time,Sequence,Sim_time,mpc_dt,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_gt,v_y_gt,v_z_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
4425.22,0,0.5,0.8,0.9,-26.1786,-0.98,2.49537,-23.151,-1.29032,2.55226,-23.8441,-1.31146,37.3981,0,-3.9312,0,0.112313,-4.04569,-0.124698,-0,-3.14159,0.0308009,-1.54304,0,11393.6,15.5033,7.2743,-8.33914,392,329,369.571,504.827,147929,5.79384e+06,2.68863e+06,0,0,35,37.3981,37.3981,0.0299709,0.0927036,0.450336,1.73555e-18,0.0308009,0.785398,30,480,180,360,360
4825.22,0,0.5,0.8,0.9,-27.8026,-0.98,2.31655,-25.2327,-1.40728,2.33336,-26.0986,-1.42856,37.7095,0,-4.1872,0,-0.0726449,-4.41347,-0.17283,-0,-3.14159,0.0391342,-1.58725,0,11308.9,15.3819,6.81895,-7.75405,417,340,394.557,492.879,133148,7.08158e+06,2.83533e+06,0,0,35,37.7095,37.7095,0.0358111,0.115756,0.436376,0,0.0391342,0.785398,30,480,180,360,360
5249.23,0,0.5,0.8,0.9,-29.618,-0.98,2.12387,-27.4349,-1.35562,2.09588,-28.456,-1.38169,37.575,0,-4.456,0,-0.21299,-4.6437,-0.0893809,-0,-3.14159,0.0192252,-1.61663,0,11274.2,15.2897,6.73676,-7.65114,423,327,397.046,467.768,116950,8.54366e+06,2.96524e+06,0,0,35,37.575,37.575,0.0424941,0.108395,0.443568,-8.67522e-19,0.0192252,0.785398,30,480,180,360,360
5625.36,0,0.5,0.8,0.9,-31.3696,-0.98,2.11336,-28.7302,-1.33904,2.06301,-29.7961,-1.36188,35.9057,0,-4.7008,0,-0.199483,-4.81053,-0.0588517,-0,-3.14159,0.0122228,-1.61224,0,11259.8,15.2209,6.681,-7.58059,412,297,341.722,432.381,102495,9.83678e+06,3.11294e+06,0,0,35,35.9057,35.9057,0.050284,0.108796,0.47861,0,0.0122228,0.785398,30,480,180,360,360
6025.23,0,0.5,0.8,0.9,-33.289,-0.98,1.91963,-31.1436,-1.16898,1.87742,-32.2855,-1.17408,34.6889,0,-4.9552,0,-0.266424,-5.01385,0.0846793,-0,-3.14159,-0.0168637,-1.62388,0,11254,15.1676,6.93211,-7.90608,359,249,321.25,385.257,101206,1.09474e+07,3.27566e+06,0,0,35,34.6889,34.6889,0.0551739,0.0807213,0.513006,0,-0.0168637,0.785398,30,480,180,360,360
6425.22,0,0.5,0.8,0.9,-35.3096,-0.98,1.91941,-33.6342,-1.09022,1.86939,-34.7823,-1.05423,33.4564,0,-5.2096,0,-0.195709,-5.17168,0.132205,-0,-3.14159,-0.0255395,-1.60862,0,11251.7,15.1271,7.17346,-8.22181,314,183,293.215,356.293,109428,1.19071e+07,3.46104e+06,0,0,35,33.4564,33.4564,0.0578748,0.0644914,0.569836,1.73529e-18,-0.0255395,0.785398,30,480,180,360,360
6881.23,0,0.5,0.8,0.9,-37.7603,-0.98,2.02769,-35.9377,-1.0806,2.00832,-37.0681,-1.0567,32.2677,0,-5.5024,0,-0.0550893,-5.20101,0.0941472,-0,-3.14159,-0.0180987,-1.58139,0,11250.7,15.0964,7.35036,-8.45516,284,159,261.97,349.113,89898,1.26441e+07,3.63843e+06,0,0,35,32.2677,32.2677,0.0575923,0.0595756,0.636785,-1.73501e-18,-0.0180987,0.785398,30,480,180,360,360
7249.23,0,0.5,0.8,0.9,-39.826,-0.98,2.20869,-38.3814,-1.05519,2.16157,-38.3622,-1.04018,30.3963,0,-5.7376,0,0.0627903,-5.26312,0.0903677,-0,-3.14159,-0.0171671,-1.55887,0,11250.3,15.0738,7.28765,-8.37232,295,146,270.681,352.047,157545,1.32131e+07,3.88919e+06,0,0,35,30.3963,30.3963,0.0545334,0.0478641,0.696885,0,-0.0171671,0.785398,30,480,180,360,360
7681.23,0,0.5,0.8,0.9,-42.3677,-0.98,2.30101,-39.6799,-1.01262,2.31653,-40.8408,-0.996379,29.8671,0,-6.0144,0,0.147507,-5.2946,0.0931291,-0,-3.14159,-0.0175808,-1.54294,0,11250.1,15.0564,7.52103,-8.68184,306,142,326.368,364.953,84519.1,1.37239e+07,4.06816e+06,0,0,35,29.8671,29.8671,0.0508185,0.0370902,0.748182,0,-0.0175808,0.785398,30,480,180,360,360
8081.23,0,0.5,0.8,0.9,-44.7936,-0.98,2.5652,-41.8014,-1.0139,2.58706,-42.8378,-0.993045,29.4372,0,-6.2672,0,0.288678,-5.221,0.0702361,-0,-3.14159,-0.0134313,-1.51556,0,11250,15.0433,7.1822,-8.23348,361,157,386.463,370.971,37113.6,1.43819e+07,4.19795e+06,0,0,35,29.4372,29.4372,0.0493124,0.0344251,0.799797,8.6744e-19,-0.0134313,0.785398,30,480,180,360,360
8481.22,0,0.5,0.8,0.9,-47.3683,-0.98,2.72487,-44.1879,-0.977625,2.79117,-45.2606,-0.959255,29.5282,0,-6.5248,0,0.341443,-5.3941,0.0714388,-0,-3.14159,-0.0132166,-1.50758,0,11250,15.0333,6.69099,-7.59435,414,148,421.117,335.983,10461.8,1.47918e+07,4.30307e+06,0,0,35,29.5282,29.5282,0.0471944,0.0311009,0.816312,-8.67437e-19,-0.0132166,0.785398,30,480,180,360,360
9001.23,0,0.5,0.8,0.9,-50.8482,-0.98,2.76172,-47.9288,-0.975831,2.8498,-47.6872,-0.929524,29.6408,0,-6.8576,0,0.293494,-5.68528,0.078267,-0,-3.14159,-0.0137474,-1.51922,0,11250,15.0256,5.95473,-6.65974,502,8,526.409,218.302,44563.3,1.55541e+07,4.44362e+06,0,0,35,29.6408,29.6408,0.0609847,0.0434144,0.816891,1.73489e-18,-0.0137474,0.785398,30,480,180,360,360
9281.23,0,0.5,0.8,0.9,-52.8112,-0.98,2.91135,-49.4401,-0.908281,2.9614,-50.7728,-0.899721,30.4313,0,-7.0384,0,0.284923,-5.93048,0.0792796,-0,-3.14159,-0.013352,-1.52279,0,11250,15.0197,6.3496,-7.15755,547,0,534.722,211.523,85180.1,1.63258e+07,4.62448e+06,0,0,35,30.4313,30.4313,0.0588402,0.0422814,0.812601,8.67439e-19,-0.013352,0.785398,30,480,180,360,360
9761.23,0,0.5,0.8,0.9,-56.2454,-0.98,1.18611,-54.4996,-1.10382,0.966247,-56.2014,-1.11606,34.4385,0,-7.344,0,-1.03513,-7.68084,-0.0792055,-0,-3.14159,0.0102194,-1.70476,0,11250,15.0153,6.59168,-7.46666,563,65,551.096,249.964,130020,1.85776e+07,4.8084e+06,0,0,35,34.4385,34.4385,0.0315446,0.0545759,0.617789,-4.33704e-19,0.0102194,0.785398,30,480,180,360,360
10081.2,0,0.5,0.8,0.9,-58.6474,-0.98,2.93412,-55.4078,-1.07004,2.56224,-57.0856,-1.09397,32.6617,0,-7.5504,0,0.287428,-6.46987,-0.0448379,-0,-3.14159,0.00692332,-1.5264,0,11250,15.0118,7.09548,-8.11971,574,127,533.638,322.427,67731.9,1.99436e+07,4.96581e+06,0,0,35,32.6617,32.6617,0.0230234,0.0302431,0.778867,0,0.00692332,0.785398,30,480,180,360,360
10497.2,0,0.5,0.8,0.9,-61.8167,-0.98,2.66195,-58.6062,-0.981083,2.73304,-59.8964,-0.99836,32.6023,0,-7.8144,0,0.316119,-6.55217,0.0359784,-0,-3.14159,-0.00548463,-1.52259,0,11250,15.0091,6.93045,-7.90433,569,177,564.358,366.888,75620.2,2.15666e+07,5.1263e+06,0,0,35,32.6023,32.6023,0.0162417,0.0107917,0.784267,0,-0.00548463,0.785398,30,480,180,360,360
10849.2,0,0.5,0.8,0.9,-64.6113,-0.98,2.74322,-61.8037,-0.952608,2.79617,-63.0779,-0.936492,32.8209,0,-8.04,0,0.276839,-6.96673,0.065914,-0,-3.14159,-0.0094535,-1.53108,0,11250,15.007,7.0097,-8.00757,550,190,505.064,376.861,40745.2,2.33038e+07,5.25149e+06,0,0,35,32.8209,32.8209,0.0157458,0.00717972,0.75793,0,-0.0094535,0.785398,30,480,180,360,360
11297.2,0,0.5,0.8,0.9,-68.3153,-0.98,2.61355,-65.0704,-0.959926,2.67202,-66.4936,-0.950331,33.0852,0,-8.3296,0,0.112437,-7.34833,0.0394181,-0,-3.14159,-0.00536354,-1.5555,0,11184.4,15.0054,6.67567,-7.58061,485,190,436.93,368.947,17427.7,2.45806e+07,5.35418e+06,0,0,35,33.0852,33.0852,0.016827,0.013797,0.72056,0,-0.00536354,0.785398,30,480,180,360,360
11722,0,0.5,0.8,0.9,-71.849,-0.98,2.64805,-68.6114,-0.895247,2.6832,-70.1025,-0.88667,32.9931,0,-8.5968,0,0.0838668,-7.80134,0.0721691,-0,-3.14159,-0.00925007,-1.56005,0,11204.2,15.0041,6.15031,-6.90879,469,180,440.816,353.12,17536.2,2.59872e+07,5.45434e+06,0,0,35,32.9931,32.9931,0.0178421,0.0111515,0.718478,8.67399e-19,-0.00925007,0.785398,30,480,180,360,360
12193.2,0,0.5,0.8,0.9,-76.0496,-0.98,2.60847,-73.729,-0.90543,2.62634,-73.3691,-0.92301,32.9073,0,-8.904,0,0.0212024,-7.94262,0.0281266,-0,-3.14159,-0.0035412,-1.56813,0,11230.4,15.0032,6.0283,-6.75331,430,154,404.743,333.794,19295.4,2.82629e+07,5.55248e+06,0,0,35,32.9073,32.9073,0.0176628,0.017081,0.708155,-6.50525e-19,-0.0035412,0.785398,30,480,180,360,360
12459.5,0,0.5,0.8,0.9,-78.4091,-0.98,2.61233,-75.5449,-0.991778,2.61422,-77.0688,-0.975225,32.8401,0,-9.072,0,0.00767476,-8.3029,-0.0189458,-0,-3.14159,0.00228182,-1.56987,0,11234.2,14.9995,5.63683,-6.26559,410,141,364.249,321.498,19904.7,3.07225e+07,5.65557e+06,0,0,35,32.8401,32.8401,0.0157526,0.0210759,0.697506,0,0.00228182,0.785398,30,480,180,360,360
12914,0,0.5,0.8,0.9,-82.6035,-0.98,2.25362,-79.393,-1.0078,2.25773,-81.0192,-1.01911,32.7041,0,-9.3632,0,-0.242603,-8.65961,-0.0410831,-0,-3.14159,0.00474233,-1.5988,0,11226.4,14.9992,6.02502,-6.74949,364,166,346.072,347.412,37949.5,3.36056e+07,5.77678e+06,0,0,35,32.7041,32.7041,0.011555,0.0193087,0.670579,0,0.00474233,0.785398,30,480,180,360,360
13289.2,0,0.5,0.8,0.9,-86.136,-0.98,2.36144,-82.9272,-0.950654,2.33429,-84.654,-0.958789,31.9847,0,-9.6016,0,-0.134907,-8.8267,0.011245,-0,-3.14159,-0.00127383,-1.58608,0,11235.9,14.9994,6.41516,-7.24215,340,184,319.321,369.628,44693.2,3.63956e+07,5.91167e+06,0,0,35,31.9847,31.9847,0.0103129,0.0111178,0.694064,5.42102e-20,-0.00127383,0.785398,30,480,180,360,360
13705.2,0,0.5,0.8,0.9,-90.1761,-0.98,2.16788,-87.076,-0.856629,2.12372,-88.8437,-0.855155,31.4454,0,-9.8672,0,-0.236138,-9.28182,0.0801777,-0,-3.14159,-0.00863513,-1.59623,0,11244.1,14.9996,6.53236,-7.39115,308,193,311.295,375.674,69980.4,3.93475e+07,6.0735e+06,0,0,35,31.4454,31.4454,0.0114817,0.00505238,0.697941,-4.33697e-19,-0.00863513,0.785398,30,480,180,360,360
14081.2,0,0.5,0.8,0.9,-93.9974,-0.98,2.12207,-90.92,-0.741478,2.06316,-92.8868,-0.718788,30.879,0,-10.112,0,-0.205114,-9.39075,0.148951,-0,-3.14159,-0.0158564,-1.59263,0,11247.6,14.9997,6.85769,-7.81004,297,185,310.375,375.871,70738.7,4.10567e+07,6.23895e+06,0,0,35,30.879,30.879,0.0135536,-0.000372545,0.718969,0,-0.0158564,0.785398,30,480,180,360,360
14497.2,0,0.5,0.8,0.9,-98.1975,-0.98,2.15489,-95.0296,-0.70498,2.11903,-96.8906,-0.677342,30.3819,0,-10.3744,0,-0.115269,-9.67103,0.139146,-0,-3.14159,-0.0143859,-1.58271,0,11249,14.9998,6.8574,-7.80954,341,175,408.596,382.03,15768.3,4.39687e+07,6.3492e+06,0,0,35,30.3819,30.3819,0.0154624,0.00178683,0.762884,-8.67451e-19,-0.0143859,0.785398,30,480,180,360,360
14857.2,0,0.5,0.8,0.9,-102.001,-0.98,2.51758,-98.9402,-0.826367,2.49798,-100.982,-0.800177,30.1001,0,-10.6064,0,0.17976,-9.70349,0.0146931,-0,-3.14159,-0.00151395,-1.55227,0,11249.6,14.9998,6.31445,-7.11296,398,182,388.985,373.167,3582.38,4.5626e+07,6.44829e+06,0,0,35,30.1001,30.1001,0.0172087,0.0155001,0.791014,-1.0842e-19,-0.00151395,0.785398,30,480,180,360,360
15481.2,0,0.5,0.8,0.9,-108.728,-0.98,2.61346,-105.165,-0.958743,2.52583,-105.042,-0.936448,30.0841,0,-11.0048,0,0.151536,-9.93645,-0.0778066,-0,-3.14159,0.00782935,-1.55555,0,10617,14.9355,5.5996,-6.25992,498,158,540.865,342.163,9667.7,4.86358e+07,6.55316e+06,0,0,35,30.0841,30.0841,0.0176009,0.0247609,0.804705,4.33694e-19,0.00782935,0.785398,30,480,180,360,360
15721.2,0,0.5,0.8,0.9,-111.359,-0.98,2.74313,-107.386,-0.982208,2.77567,-109.368,-0.999871,30.339,0,-11.1568,0,0.281387,-10.182,-0.0992564,-0,-3.14159,0.00974418,-1.54317,0,10413.7,14.8989,6.09854,-6.9076,551,154,526.868,332.576,63330.2,5.18848e+07,6.71226e+06,0,0,35,30.339,30.339,0.0167282,0.0252693,0.82262,4.33701e-19,0.00974418,0.785398,30,480,180,360,360
16114,0,0.5,0.8,0.9,-115.845,-0.98,2.78496,-111.9,-1.08117,2.85794,-114.037,-1.10679,31.1134,0,-11.4112,0,0.250098,-10.4741,-0.142478,-0,-3.14159,0.0135982,-1.54692,0,10875.9,14.924,6.6728,-7.60613,525,156,505.046,343.393,72521.1,5.40879e+07,6.87981e+06,0,0,35,31.1134,31.1134,0.0124287,0.025824,0.793587,8.67442e-19,0.0135982,0.785398,30,480,180,360,360
16545.2,0,0.5,0.8,0.9,-120.841,-0.98,2.70948,-116.208,-1.01561,2.75796,-118.309,-1.05925,31.44,0,-11.688,0,0.116614,-10.6421,-0.065592,-0,-3.14159,0.00616297,-1.55984,0,11095.7,14.9409,6.84827,-7.81266,524,175,548.688,361.362,67577.2,5.80092e+07,7.03502e+06,0,0,35,31.44,31.44,0.00950234,0.0158982,0.77327,0,0.00616297,0.785398,30,480,180,360,360
16881.2,0,0.5,0.8,0.9,-124.792,-0.98,2.86602,-120.861,-0.990301,2.88017,-123.008,-0.995788,32.1677,0,-11.9024,0,0.172651,-10.9401,-0.00678911,-0,-3.14159,0.000620496,-1.55502,0,11188.4,14.9541,6.97622,-7.97013,533,187,499.473,377.159,54725,6.2368e+07,7.17808e+06,0,0,35,32.1677,32.1677,0.00850852,0.00969443,0.753232,5.42101e-20,0.000620496,0.785398,30,480,180,360,360
17257.2,0,0.5,0.8,0.9,-129.315,-0.98,2.65478,-125.625,-0.965731,2.69554,-127.806,-0.974084,32.6648,0,-12,0,-0.00514838,-11.2344,0.0129774,-0,-3.14159,-0.00115515,-1.57125,0,11224,14.9646,6.87071,-7.82923,483,205,460.403,393.419,23211,6.71301e+07,7.28601e+06,0,0,35,32.6648,32.6648,0.0092847,0.00946933,0.718179,5.42101e-20,-0.00115515,0.785398,30,480,180,360,360
17657.2,0,0.5,0.8,0.9,-134.085,-0.98,2.46611,-130.793,-0.987318,2.44783,-133.015,-0.980962,33.0882,0,-12,0,-0.167589,-11.7382,0.00308635,-0,-3.14159,-0.000262906,-1.58507,0,11259.8,14.9729,6.22583,-6.99992,444,218,425.922,394.847,20616.3,7.24618e+07,7.38686e+06,0,0,35,33.0882,33.0882,0.0121895,0.0142743,0.697734,0,-0.000262906,0.785398,30,480,180,360,360
18065.2,0,0.5,0.8,0.9,-138.975,-0.98,2.34097,-135.774,-1.00818,2.29223,-138.1,-1.00408,33.1382,0,-12,0,-0.222412,-12.0162,-0.0151637,-0,-3.14159,0.00126172,-1.5893,0,9643.38,14.8979,5.6223,-6.36442,387,216,369.244,382.495,20575.5,7.80393e+07,7.48853e+06,0,0,35,33.1382,33.1382,0.0159205,0.0205673,0.689513,0,0.00126172,0.785398,30,480,180,360,360
18489.2,0,0.5,0.8,0.9,-144.045,-0.98,2.20171,-140.43,-0.995227,2.16036,-142.844,-0.999912,32.2346,0,-12,0,-0.253321,-11.9687,-0.00741826,-0,-3.14159,0.000619667,-1.59196,0,10311.6,14.909,5.97145,-6.75366,321,213,288.154,384.461,54129.8,8.32466e+07,7.63142e+06,0,0,35,32.2346,32.2346,0.0190835,0.0237377,0.689968,0,0.000619667,0.785398,30,480,180,360,360
18825.2,2,0.5,0.8,0.9,-148.125,-0.980275,2.28216,-145.817,-0.968748,2.22218,-148.112,-0.964451,31.6146,0,-12,-0.02,-0.137653,-12.3019,0.0177225,0.00166667,-3.14159,-0.00144054,-1.58199,0,10861,14.93,6.62084,-7.54012,296,194,273.005,374.042,318074,9.12449e+07,7.77218e+06,0,0,35,31.6146,31.6146,0.0228629,0.0248314,0.715971,4.33681e-19,-0.00144054,-1.5708,20,480,180,280,360
19233.2,2,0.5,0.8,0.9,-152.955,-1.05353,2.26564,-150.521,-1.12571,2.23546,-152.846,-1.1093,30.2394,0,-12,-0.342,-0.0904495,-12.2544,-0.0904251,0.0284923,-3.14159,0.00737868,-1.57818,0,11089.3,14.9469,3.9501,-4.2531,266,169,230.505,342.057,283350,9.86081e+07,7.92358e+06,0,0,35,30.2394,30.2394,0.0246741,0.0346628,0.735034,0,0.00737868,-1.5708,20,480,180,280,360
19641.2,2,0.5,0.8,0.9,-157.875,-1.2614,2.01342,-155.721,-1.27829,1.98879,-158.222,-1.30228,29.0806,0,-12,-0.67,-0.232863,-12.4937,-0.195951,0.0557754,-3.14159,0.01568,-1.58943,0,11184.2,14.9596,3.51044,-3.74557,250,185,217.697,353.264,256717,1.06388e+08,8.07106e+06,0,0,35,29.0806,29.0806,0.0229969,0.0413919,0.729563,0,0.01568,-1.5708,20,480,180,280,360
20033.2,2,0.5,0.8,0.9,-162.585,-1.58639,2.00184,-160.619,-1.47737,1.93907,-163.144,-1.52804,26.644,0,-12,-0.984,-0.196102,-12.4309,-0.293182,0.0818169,-3.14159,0.0235776,-1.58657,0,11223.1,14.9693,3.40084,-3.62024,250,203,205.511,369.634,213768,1.13321e+08,8.23434e+06,0,0,35,26.644,26.644,0.0238118,0.0499906,0.733491,0,0.0235776,-1.5708,20,480,180,280,360
20433.2,2,0.5,0.8,0.9,-167.385,-2.04439,1.82143,-165.741,-1.81765,1.76207,-168.39,-1.89125,24.7317,0,-12,-1.304,-0.253417,-12.4515,-0.454917,0.108242,-3.14159,0.0365114,-1.59115,0,11238.9,14.9767,3.37577,-3.59152,259,178,207.533,352.241,145701,1.17403e+08,8.36724e+06,0,0,35,24.7317,24.7317,0.0259489,0.0650974,0.73689,-3.47176e-18,0.0365114,-1.5708,20,480,180,280,360
20833.2,2,0.5,0.8,0.9,-172.215,-2.63445,1.68559,-170.413,-2.33144,1.63648,-172.958,-2.43996,22.6968,0,-12,-1.626,-0.270511,-12.1182,-0.699662,0.13468,-3.14159,0.057658,-1.59312,0,11245.5,14.9823,3.12427,-3.30808,291,158,311.983,353.799,102244,1.20854e+08,8.47257e+06,0,0,35,22.6968,22.6968,0.0258064,0.0845905,0.763872,3.47522e-18,0.057658,-1.5708,20,480,180,280,360
21241.2,2,0.5,0.8,0.9,-177.075,-3.359,2.14031,-174.966,-3.10106,2.10976,-177.449,-3.26102,21.1094,0,-12,-1.95,0.12373,-11.7535,-1.06012,0.161092,-3.14159,0.0899475,-1.56027,0,11248.1,14.9865,2.84879,-3.00079,312,194,308.086,380.288,91339.2,1.23806e+08,8.57505e+06,0,0,35,21.1094,21.1094,0.0233703,0.113895,0.77307,-6.96706e-18,0.0899475,-1.5708,20,480,180,280,360
21641.2,2,0.5,0.8,0.9,-181.935,-4.16819,2.26352,-179.829,-3.98413,2.19901,-180.107,-3.78283,19.3781,0,-12,-2.002,0.167639,-11.6337,-1.25723,0.165311,-3.14159,0.107639,-1.55639,0,11249.2,14.9898,2.74203,-2.88256,368,168,379.692,389.279,130339,1.26825e+08,8.714e+06,0,0,35,19.3781,19.3781,0.0229498,0.132261,0.750125,0,0.107639,-1.5708,20,480,180,280,360
22033.2,2,0.5,0.8,0.9,-186.645,-4.95397,2.46535,-182.73,-4.49999,2.52314,-185.861,-4.88089,20.1051,0,-12,-2.002,0.329611,-11.3084,-1.53403,0.165311,-3.14159,0.134775,-1.54166,0,11249.7,14.9922,2.95256,-3.11613,442,140,489.888,317.115,124986,1.28871e+08,8.84758e+06,0,0,35,20.1051,20.1051,0.0221336,0.158834,0.743609,-1.40048e-17,0.134775,-1.5708,20,480,180,280,360
22441.2,2,0.5,0.8,0.9,-191.475,-5.75978,2.66781,-188.153,-5.4601,2.72471,-190.938,-5.85219,20.9118,0,-12,-2.002,0.378791,-11.3427,-1.7223,0.165311,-3.14159,0.150608,-1.53741,0,11249.9,14.9941,2.91283,-3.07191,566,122,572.234,290.692,288858,1.32846e+08,9.13848e+06,0,0,35,20.9118,20.9118,0.0140527,0.166436,0.725972,0,0.150608,-1.5708,20,480,180,280,360
22841.2,2,0.5,0.8,0.9,-196.275,-6.56058,2.96863,-192.978,-6.4538,3.089,-194.984,-6.77805,21.1643,0,-12,-2.002,0.52149,-11.3259,-1.91922,0.165311,-3.14159,0.167686,-1.52478,0,11249.9,14.9955,3.47129,-3.6996,562,132,494.65,317.002,187795,1.37146e+08,9.33292e+06,0,0,35,21.1643,21.1643,-0.000845747,0.166564,0.645805,-2.81504e-17,0.167686,-1.5708,20,480,180,280,360
23233.2,2,0.5,0.8,0.9,-201.045,-7.35637,2.76476,-197.348,-7.07894,2.84896,-199.876,-7.51026,22.3303,0,-12,-2.002,0.230628,-11.2108,-1.83292,0.165311,-3.14159,0.162028,-1.55023,0,11250,14.9966,3.32646,-3.53555,539,179,528.548,344.768,196704,1.41005e+08,9.5347e+06,0,0,35,22.3303,22.3303,-0.00556889,0.153845,0.597498,1.4062e-17,0.162028,-1.5708,20,480,180,280,360
