Time,Sequence,Sim_time,mpc_dt,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_gt,v_y_gt,v_z_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
5294.98,0,0.5,0.8,0.9,-43.6001,-0.98,2.48859,-41.1533,-0.968288,2.53598,-40.927,-0.978574,31.761,0,-5.008,0,0.0274904,-4.32401,-0.00520774,-0,-3.14159,0.00120435,-1.56444,68.7136,11207.9,15.3063,5.85087,-6.53295,408,175,417.892,350.994,15197.6,3.86455e+06,1.79461e+06,0,0,35,31.761,31.761,0.0183087,0.0271379,0.6146,5.42101e-20,0.00120435,0.785398,30,480,180,360,360
5742.98,0,0.5,0.8,0.9,-45.8791,-0.98,2.59834,-43.3423,-0.970154,2.57273,-42.9844,-0.984831,31.9167,0,-5.2912,0,0.0496757,-4.54973,-0.00899761,-0,-3.14159,0.00197749,-1.55988,68.3167,10641.4,15.197,5.81051,-6.52284,417,185,387.96,359.934,13790,4.62472e+06,1.89844e+06,0,0,35,31.9167,31.9167,0.0179247,0.0260987,0.638958,0,0.00197749,0.785398,30,480,180,360,360
6070.99,0,0.5,0.8,0.9,-47.6603,-0.98,2.50284,-45.4917,-0.974689,2.54696,-45.2758,-0.96519,31.8584,0,-5.5024,0,0.0134511,-4.83679,0.00662169,-0,-3.14159,-0.00136902,-1.56802,68.0567,10723,15.1362,5.79301,-6.49476,373,182,351.808,359.325,19848.5,5.51887e+06,2.00803e+06,0,0,35,31.8584,31.8584,0.0181927,0.0227228,0.646665,0,-0.00136902,0.785398,30,480,180,360,360
6558.98,0,0.5,0.8,0.9,-50.4337,-0.98,2.49557,-47.9148,-0.969523,2.51863,-47.6891,-1.02304,31.5392,0,-5.816,0,-0.00665796,-5.10847,-0.0370449,-0,-3.14159,0.00725153,-1.5721,68.9915,10986.1,15.1053,5.96374,-6.69007,341,164,322.053,339.309,25580.7,6.1011e+06,2.12704e+06,0,0,35,31.5392,31.5392,0.0189126,0.0315012,0.662248,4.33692e-19,0.00725153,0.785398,30,480,180,360,360
7078.98,0,0.5,0.8,0.9,-53.5296,-0.98,2.42923,-51.2953,-0.924108,2.41928,-50.1207,-0.909056,31.238,0,-6.1472,0,-0.0750327,-5.35772,0.0514014,-0,-3.14159,-0.00959266,-1.5848,69.1526,11132.5,15.0813,6.00342,-6.72918,364,162,380.394,339.945,23223.3,6.69918e+06,2.24393e+06,0,0,35,31.238,31.238,0.0180125,0.0126344,0.680935,0,-0.00959266,0.785398,30,480,180,360,360
7302.98,0,0.5,0.8,0.9,-54.9448,-0.98,2.48928,-52.6394,-0.893653,2.41201,-52.3701,-0.907253,30.7598,0,-6.2928,0,-0.0588948,-5.45898,0.0361042,-0,-3.14159,-0.00661324,-1.58158,69.1138,11210.7,15.0635,6.00597,-6.72671,386,163,392.286,345.61,14607.8,7.21472e+06,2.35427e+06,0,0,35,30.7598,30.7598,0.016571,0.0123277,0.718677,0,-0.00661324,0.785398,30,480,180,360,360
7662.98,0,0.5,0.8,0.9,-57.2194,-0.98,2.51006,-55.2248,-0.890586,2.52995,-55.0927,-0.866201,30.6348,0,-6.52,0,0.0356386,-5.81047,0.0539058,-0,-3.14159,-0.00927691,-1.56466,67.3197,10889.3,15.029,5.71773,-6.38863,427,162,438.612,345.65,5021.16,7.81915e+06,2.45517e+06,0,0,35,30.6348,30.6348,0.015408,0.00695272,0.759371,0,-0.00927691,0.785398,30,480,180,360,360
8142.98,0,0.5,0.8,0.9,-60.4743,-0.98,2.6494,-57.8486,-0.937725,2.57968,-57.6528,-0.897222,30.5851,0,-6.832,0,0.0635474,-6.06811,0.0186722,-0,-3.14159,-0.00307692,-1.56032,65.8886,10905,15.0132,5.49514,-6.11102,470,161,471.445,343.269,3205.21,8.824e+06,2.55385e+06,0,0,35,30.5851,30.5851,0.0139374,0.0111944,0.773513,-2.16841e-19,-0.00307692,0.785398,30,480,180,360,360
8535,0,0.5,0.8,0.9,-63.1524,-0.98,2.70475,-60.6254,-1.01933,2.70494,-60.3085,-0.964372,30.7048,0,-7.0784,0,0.130866,-6.22638,-0.0324192,-0,-3.14159,0.00520554,-1.54978,65.2052,11017.3,14.9991,5.39482,-5.98051,498,152,486.535,334.822,2176.23,9.89832e+06,2.65197e+06,0,0,35,30.7048,30.7048,0.0120415,0.01725,0.78524,4.33687e-19,0.00520554,0.785398,30,480,180,360,360
8990.99,0,0.5,0.8,0.9,-66.495,-0.98,2.76763,-63.543,-1.05649,2.78895,-63.285,-1.07829,30.8916,0,-7.3744,0,0.153436,-6.51995,-0.10083,-0,-3.14159,0.0154593,-1.54727,67.2561,11067.4,14.9827,5.72898,-6.39059,523,162,507.795,338.579,3452.6,1.1222e+07,2.75054e+06,0,0,35,30.8916,30.8916,0.00908764,0.0245451,0.785475,0,0.0154593,0.785398,30,480,180,360,360
9262.98,0,0.5,0.8,0.9,-68.5096,-0.98,2.72622,-66.3934,-1.03126,2.78071,-66.1881,-1.04156,31.1396,0,-7.5472,0,0.104554,-6.71077,-0.0465392,-0,-3.14159,0.00693404,-1.55522,67.1794,11112.4,14.9743,5.72082,-6.37746,527,177,504.571,352.799,2913.23,1.20398e+07,2.84915e+06,0,0,35,31.1396,31.1396,0.0058924,0.0129727,0.773132,-8.67383e-19,0.00693404,0.785398,30,480,180,360,360
9686.99,0,0.5,0.8,0.9,-71.7167,-0.98,2.68811,-69.3388,-0.988544,2.71112,-69.3358,-1.02788,31.3621,0,-7.8144,0,0.0261492,-6.86979,-0.0227374,-0,-3.14159,0.00330973,-1.56699,65.2406,8444.96,14.737,5.41043,-6.20557,550,188,542.278,355.997,7334.66,1.30808e+07,2.94974e+06,0,0,35,31.3621,31.3621,0.005639,0.00917274,0.765916,0,0.00330973,0.785398,30,480,180,360,360
10119,0,0.5,0.8,0.9,-75.1971,-0.98,2.73611,-72.6833,-0.986572,2.78077,-72.4971,-0.988429,31.7819,0,-8.0944,0,0.0723384,-7.30523,0.00766658,-0,-3.14159,-0.00104941,-1.56089,67.7932,9382.85,14.7469,5.84868,-6.68167,571,189,551.731,361.725,15367.2,1.49519e+07,3.05373e+06,0,0,35,31.7819,31.7819,0.00629306,0.00548821,0.766329,-1.0842e-19,-0.00104941,0.785398,30,480,180,360,360
10511,0,0.5,0.8,0.9,-78.4029,-0.98,2.64101,-75.749,-1.01997,2.71772,-75.7689,-0.97359,32.121,0,-8.344,0,0.00938366,-7.54309,0.0161024,-0,-3.14159,-0.00213472,-1.56955,67.8782,10461.4,14.806,5.8778,-6.62191,542,189,514.221,367.817,11519.1,1.70243e+07,3.15394e+06,0,0,35,32.121,32.121,0.00683007,0.00532325,0.741468,-1.0842e-19,-0.00213472,0.785398,30,480,180,360,360
10991,0,0.5,0.8,0.9,-82.4605,-0.98,2.5753,-79.0825,-0.946259,2.61503,-79.0801,-1.03606,32.0933,0,-8.6496,0,-0.0609989,-7.76006,-0.0297787,-0,-3.14159,0.0038373,-1.57866,64.7005,10854.8,14.846,5.36389,-5.95214,500,214,470.049,374.306,9021.11,1.92145e+07,3.25236e+06,0,0,35,32.0933,32.0933,0.00784971,0.012739,0.722662,0,0.0038373,0.785398,30,480,180,360,360
11271,0,0.5,0.8,0.9,-84.9739,-0.98,2.60133,-82.6775,-0.95584,2.64852,-82.6036,-0.926378,32.0184,0,-8.8336,0,-0.0148289,-8.06637,0.050346,-0,-3.14159,-0.00624138,-1.57263,65.979,11055.8,14.8785,5.56062,-6.18253,479,202,458.654,375.354,5389.7,2.05485e+07,3.35063e+06,0,0,35,32.0184,32.0184,0.00969869,0.0046388,0.728021,-4.33689e-19,-0.00624138,0.785398,30,480,180,360,360
11687,0,0.5,0.8,0.9,-88.6953,-0.98,2.53966,-86.0819,-0.89454,2.54929,-86.1825,-0.919513,31.6389,0,-9.0992,0,-0.0781318,-8.22281,0.0432618,-0,-3.14159,-0.0052609,-1.5803,65.9046,9534.03,14.7555,5.54832,-6.27914,480,195,485.674,365.225,6060.2,2.1978e+07,3.44825e+06,0,0,35,31.6389,31.6389,0.0128698,0.00903687,0.732836,6.5053e-19,-0.0052609,0.785398,30,480,180,360,360
12055,0,0.5,0.8,0.9,-92.0594,-0.98,2.61261,-89.8731,-0.898533,2.56971,-89.6611,-0.866539,31.5391,0,-9.3328,0,-0.041458,-8.504,0.0676554,-0,-3.14159,-0.00795546,-1.57567,64.2493,9864.7,14.7245,5.30858,-5.94885,491,177,488.135,351.146,7551.85,2.42625e+07,3.54559e+06,0,0,35,31.5391,31.5391,0.0144867,0.00789501,0.740417,4.33695e-19,-0.00795546,0.785398,30,480,180,360,360
12535,0,0.5,0.8,0.9,-96.6133,-0.98,2.66592,-93.7442,-0.998172,2.66101,-93.4593,-0.93748,31.3867,0,-9.64,0,0.0339871,-8.62992,-0.00217787,-0,-3.14159,0.00025236,-1.56686,69.9151,7061.6,14.4307,6.1871,-7.50162,472,165,442.255,347.997,3719.3,2.5781e+07,3.64377e+06,0,0,35,31.3867,31.3867,0.0145459,0.0161711,0.740307,-1.35525e-20,0.00025236,0.785398,30,480,180,360,360
12863,0,0.5,0.8,0.9,-99.8296,-0.98,2.67378,-97.6014,-0.954378,2.64382,-97.3029,-1.02695,31.1188,0,-9.8512,0,0.0113394,-8.97199,-0.0604754,-0,-3.14159,0.00674036,-1.56953,66.8217,5108.62,14.0125,5.67273,-7.29223,485,180,481.628,342.534,7283.02,2.84439e+07,3.74181e+06,0,0,35,31.1188,31.1188,0.0126633,0.0204252,0.746603,0,0.00674036,0.785398,30,480,180,360,360
13263,0,0.5,0.8,0.9,-103.796,-0.98,2.74184,-101.707,-0.949203,2.6962,-101.147,-0.933449,31.0642,0,-10.1056,0,0.0438114,-9.19166,0.0189288,-0,-3.14159,-0.00205932,-1.56603,62.8659,6828.33,13.9698,5.2295,-6.17538,484,194,462.683,360.151,3822.33,3.10056e+07,3.8402e+06,0,0,35,31.0642,31.0642,0.0088998,0.0076169,0.743603,0,-0.00205932,0.785398,30,480,180,360,360
13719,0,0.5,0.8,0.9,-108.513,-0.98,2.44293,-105.543,-0.799,2.60987,-105.55,-0.887049,31.2246,0,-10.4,0,-0.0369134,-9.6212,0.0488013,-0,-3.14159,-0.00507219,-1.57463,62.3098,6804.44,13.893,5.16921,-6.09531,489,204,497.817,359.341,7028.82,3.41274e+07,3.93777e+06,0,0,35,31.2246,31.2246,0.0101401,0.0058679,0.747439,0,-0.00507219,0.785398,30,480,180,360,360
14063,0,0.5,0.8,0.9,-112.086,-0.98,2.51037,-107.639,-0.783701,2.47492,-109.538,-0.763145,31.3138,0,-10.6176,0,-0.109781,-9.6742,0.116974,-0,-3.14159,-0.01209,-1.58214,64.5773,6554.94,13.5038,5.64953,-6.8262,509,199,503.25,374.558,5140.98,3.73091e+07,4.03597e+06,0,0,35,31.3138,31.3138,0.0115329,0.00047655,0.742496,0,-0.01209,0.785398,30,480,180,360,360
14495,0,0.5,0.8,0.9,-116.766,-0.98,2.44482,-113.981,-1.01805,2.42624,-113.684,-1.0273,31.383,0,-10.896,0,-0.114272,-10.0202,-0.1005,-0,-3.14159,0.0100287,-1.5822,66.0773,7488.47,13.6675,5.89161,-6.99178,558,412,573.832,594.09,120953,4.01991e+07,4.25052e+06,0,0,35,31.383,31.383,-0.0404928,-0.0324165,0.761425,4.33703e-19,0.0100287,0.785398,30,480,180,360,360
14863,0,0.5,0.8,0.9,-120.786,-0.98,2.6518,-118.542,-0.710749,2.44645,-118.098,-0.631794,32.0969,0,-11.1296,0,-0.0666581,-10.1861,0.219059,-0,-3.14159,-0.0215019,-1.57734,72.4176,9365.08,13.9569,6.96163,-8.17738,614,395,592.054,593.902,125060,4.22986e+07,4.46727e+06,0,0,35,32.0969,32.0969,-0.0278871,-0.0503924,0.767523,8.67562e-19,-0.0215019,0.785398,30,480,180,360,360
15295,0,0.5,0.8,0.9,-125.631,-0.98,2.57736,-122.717,-0.84179,2.61487,-122.792,-0.70999,32.8271,0,-11.4048,0,0.0562348,-10.5969,0.105304,-0,-3.14159,-0.00993674,-1.56549,73.6964,10467.7,14.1991,7.13358,-8.2593,637,259,634.99,448.379,62649.5,4.65199e+07,4.60574e+06,0,0,35,32.8271,32.8271,0.00169212,-0.00821731,0.77739,4.33702e-19,-0.00993674,0.785398,30,480,180,360,360
15783,0,0.5,0.8,0.9,-131.355,-0.98,2.7846,-127.557,-1.12783,2.71771,-127.168,-0.974182,33.3014,0,-11.7216,0,0.118641,-10.7046,-0.105896,-0,-3.14159,0.00989161,-1.55971,70.7828,10935.8,14.3831,6.55345,-7.44586,609,160,534.975,346.596,20382.5,4.90883e+07,4.71269e+06,0,0,35,33.3014,33.3014,0.0133766,0.0243094,0.747907,0,0.00989161,0.785398,30,480,180,360,360
16063,0,0.5,0.8,0.9,-134.663,-0.98,2.58883,-132.213,-1.15135,2.67458,-131.95,-1.21491,33.3729,0,-11.9008,0,0.0461959,-10.9803,-0.236491,-0,-3.14159,0.0215343,-1.56659,68.6114,11134.2,14.5214,6.13031,-6.88889,560,131,550.51,299.593,39108.4,5.37998e+07,4.82015e+06,0,0,35,33.3729,33.3729,0.0141704,0.0374186,0.728374,0,0.0215343,0.785398,30,480,180,360,360
16455,0,0.5,0.8,0.9,-139.335,-0.98,2.65428,-134.508,-1.13234,2.64783,-136.728,-1.17765,33.2658,0,-12,0,0.0215913,-11.2355,-0.146693,-0,-3.14159,0.0130554,-1.56887,66.1626,11167.5,14.6212,5.68626,-6.33098,544,147,472.591,337.242,18631.1,5.87062e+07,4.91787e+06,0,0,35,33.2658,33.2658,0.00684317,0.0211105,0.704218,0,0.0130554,0.785398,30,480,180,360,360
16919,0,0.5,0.8,0.9,-144.885,-0.98,2.54266,-141.602,-1.05261,2.53637,-141.35,-1.13023,32.5714,0,-12,0,-0.0609698,-11.5057,-0.0723211,-0,-3.14159,0.00628553,-1.5761,63.6015,11037.2,14.0639,5.47047,-6.07242,461,188,439.573,348.607,11500,6.28775e+07,5.01803e+06,0,0,35,32.5714,32.5714,0.00561651,0.0129797,0.698072,0,0.00628553,0.785398,30,480,180,360,360
17391,0,0.5,0.8,0.9,-150.525,-0.98,2.39763,-146.514,-0.909835,2.41448,-146.398,-0.990507,32.3026,0,-12,0,-0.131947,-11.6319,0.0451293,-0,-3.14159,-0.00387953,-1.58214,67.3555,11088.9,14.1066,6.08287,-6.83247,439,213,460.732,377.001,17778.6,6.78203e+07,5.11834e+06,0,0,35,32.3026,32.3026,0.00616675,0.00331474,0.708633,0,-0.00387953,0.785398,30,480,180,360,360
17655,0,0.5,0.8,0.9,-153.765,-0.98,2.40164,-148.95,-0.897202,2.37148,-151.166,-0.879173,31.5445,0,-12,0,-0.124528,-11.7803,0.106851,-0,-3.14159,-0.00906952,-1.58137,55.9978,8975.87,13.8118,4.32455,-4.7857,442,212,433.02,360.424,9019.04,7.22427e+07,5.22047e+06,0,0,35,31.5445,31.5445,0.00859846,0.000675427,0.722957,0,-0.00906952,0.785398,30,480,180,360,360
18031,2,0.5,0.8,0.9,-158.265,-1.0322,2.41321,-153.636,-0.948524,2.3909,-155.763,-0.93049,30.7979,0,-12,-0.288,-0.078574,-11.8401,0.0439236,0.0239954,-3.14159,-0.00370964,-1.57743,70.0919,7109.88,13.843,6.45938,-7.89367,429,199,443.763,364.66,250086,7.89753e+07,5.32498e+06,0,0,35,30.7979,30.7979,0.0118152,0.00916884,0.742325,0,-0.00370964,-1.5708,20,480,180,280,360
18439,2,0.5,0.8,0.9,-163.125,-1.21485,2.50386,-158.731,-1.05993,2.49035,-160.989,-1.0299,30.1764,0,-12,-0.612,0.0119447,-12.1187,-0.0439941,0.0509559,-3.14159,0.00363026,-1.56981,48.4302,9377.68,14.1127,3.21171,-3.44788,423,174,426.212,338.81,225966,8.62097e+07,5.42623e+06,0,0,35,30.1764,30.1764,0.0116186,0.0159424,0.756389,1.30105e-18,0.00363026,-1.5708,20,480,180,280,360
18839,2,0.5,0.8,0.9,-167.895,-1.52172,2.58171,-163.483,-1.40469,2.5879,-165.867,-1.42279,28.5256,0,-12,-0.93,0.0745784,-12.09,-0.299979,0.0773454,-3.14159,0.0248067,-1.56463,46.3074,10483.4,14.324,2.91219,-3.0835,396,178,356.601,354.997,194087,9.34341e+07,5.53334e+06,0,0,35,28.5256,28.5256,0.0108526,0.0369995,0.727276,0,0.0248067,-1.5708,20,480,180,280,360
19247,2,0.5,0.8,0.9,-172.785,-1.96753,2.58857,-168.373,-1.77566,2.60554,-170.759,-1.84696,26.8633,0,-12,-1.256,0.0652933,-12.1419,-0.505887,0.104287,-3.14159,0.04164,-1.56542,46.5918,10935.5,14.4849,2.91854,-3.08311,408,200,447.411,357.442,142509,1.0038e+08,5.63209e+06,0,0,35,26.8633,26.8633,0.00967515,0.0525969,0.723323,-6.94491e-18,0.04164,-1.5708,20,480,180,280,360
19647,2,0.5,0.8,0.9,-177.615,-2.53828,2.73306,-172.941,-2.22319,2.7548,-175.35,-2.32136,24.6165,0,-12,-1.578,0.146806,-11.9664,-0.695164,0.13075,-3.14159,0.0580232,-1.55853,45.3901,11121.3,14.6069,2.75223,-2.89554,472,157,440.981,327.068,110363,1.06621e+08,5.73044e+06,0,0,35,24.6165,24.6165,0.00960834,0.0696388,0.691071,0,0.0580232,-1.5708,20,480,180,280,360
20039,2,0.5,0.8,0.9,-182.355,-3.22439,2.80702,-177.548,-2.73059,2.83996,-179.862,-2.86354,22.7578,0,-12,-1.894,0.164438,-11.8382,-0.881202,0.156542,-3.14159,0.0742928,-1.55691,45.1427,11197.2,14.6999,2.70665,-2.84416,501,130,510.381,338.371,89882.9,1.11933e+08,5.82953e+06,0,0,35,22.7578,22.7578,0.000202399,0.0745454,0.675537,6.95809e-18,0.0742928,-1.5708,20,480,180,280,360
20431,2,0.5,0.8,0.9,-187.065,-4.00302,2.92276,-182.374,-3.39296,2.95999,-184.751,-3.57305,22.1619,0,-12,-2.002,0.199143,-11.875,-1.12114,0.165311,-3.14159,0.0941195,-1.55403,45.0429,11228.3,14.7714,2.68243,-2.81703,551,134,500.458,330.658,91759,1.17694e+08,5.9314e+06,0,0,35,22.1619,22.1619,-0.00769367,0.0836958,0.635816,0,0.0941195,-1.5708,20,480,180,280,360
20831,2,0.5,0.8,0.9,-191.865,-4.80382,2.8695,-187.018,-4.25292,2.9176,-189.372,-4.47596,21.5678,0,-12,-2.002,0.111395,-11.7949,-1.43563,0.165311,-3.14159,0.121116,-1.56135,45.3636,11241.1,14.8262,2.7101,-2.8474,542,106,491.262,309.731,88582.8,1.23323e+08,6.03535e+06,0,0,35,21.5678,21.5678,-0.0113175,0.104207,0.589787,0,0.121116,-1.5708,20,480,180,280,360
21239,2,0.5,0.8,0.9,-196.695,-5.60962,2.74,-191.769,-5.0707,2.75749,-194.206,-5.38575,21.6994,0,-12,-2.002,-0.0294116,-11.7522,-1.64495,0.165311,-3.14159,0.139066,-1.5733,45.5708,11246.3,14.8679,2.72687,-2.86584,524,109,469.732,306.857,85913.6,1.26871e+08,6.13863e+06,0,0,35,21.6994,21.6994,-0.0167336,0.111142,0.53974,0,0.139066,-1.5708,20,480,180,280,360
21647,2,0.5,0.8,0.9,-201.585,-6.42544,2.68311,-196.352,-5.80776,2.67885,-198.818,-6.12399,21.5739,0,-12,-2.002,-0.0765471,-11.6786,-1.714,0.165311,-3.14159,0.145721,-1.57735,45.4306,11248.5,14.8994,2.70493,-2.84159,517,123,496.443,314.03,84051.7,1.30396e+08,6.24123e+06,0,0,35,21.5739,21.5739,-0.0184835,0.113216,0.516866,0,0.145721,-1.5708,20,480,180,280,360
22055,2,0.5,0.8,0.9,-206.565,-7.25627,2.70394,-201.087,-6.44801,2.679,-203.433,-6.78054,21.7939,0,-12,-2.002,-0.0518657,-11.638,-1.69795,0.165311,-3.14159,0.144873,-1.57525,45.5054,11249.4,14.9233,2.70941,-2.84653,511,151,448.951,341.6,77696.9,1.33726e+08,6.33884e+06,0,0,35,21.7939,21.7939,-0.0197029,0.105553,0.464288,-1.40247e-17,0.144873,-1.5708,20,480,180,280,360
22447,2,0.5,0.8,0.9,-211.215,-8.03205,2.54043,-205.59,-7.27089,2.53614,-207.76,-7.64187,22.2175,0,-12,-2.002,-0.137175,-11.6605,-1.84261,0.165311,-3.14159,0.156715,-1.58256,45.6067,11249.7,14.9413,2.71799,-2.85599,489,165,488.679,339.998,84171.3,1.38832e+08,6.43698e+06,0,0,35,22.2175,22.2175,-0.017164,0.119141,0.428308,0,0.156715,-1.5708,20,480,180,280,360
22839,2,0.5,0.8,0.9,-215.925,-8.81783,2.37469,-210.544,-8.45759,2.34082,-212.789,-8.8297,23.2117,0,-12,-2.002,-0.231279,-11.8468,-2.13871,0.165311,-3.14159,0.178574,-1.59032,45.4596,11249.9,14.9552,2.69845,-2.83442,515,149,485.816,332.283,89228.6,1.44911e+08,6.53582e+06,0,0,35,23.2117,23.2117,-0.0144535,0.141584,0.372328,-1.4102e-17,0.178574,-1.5708,20,480,180,280,360
