Time,Sequence,Sim_time,mpc_dt,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_gt,v_y_gt,v_z_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
4527.71,0,0.5,0.8,0.9,-40.0688,-0.98,2.65736,-37.7314,-0.676469,2.57588,-38.2538,-0.633491,31.5817,0,-4.5344,0,0.234117,-4.3382,0.041407,-0,-3.14159,-0.00953059,-1.51688,67.6831,9915.89,15.5178,5.57591,-6.28246,148,156,137.695,313.929,29605.2,3.62477e+06,1.14282e+06,0,0,35,31.5817,31.5817,0.0300065,0.0343935,0.598955,4.33701e-19,-0.00953059,0.785398,30,320,160,320,320
4943.73,0,0.5,0.8,0.9,-42.006,-0.98,2.60425,-39.4455,-0.706227,2.65028,-39.328,-0.720425,30.9199,0,-4.8,0,0.212114,-3.90528,-0.0301418,-0,-3.14159,0.00770671,-1.51654,68.6865,10182.5,15.3967,5.78407,-6.5254,189,159,191.736,316.135,22102.2,4.12639e+06,1.23939e+06,0,0,35,30.9199,30.9199,0.031186,0.0485196,0.652131,4.33694e-19,0.00770671,0.785398,30,320,160,320,320
5391.75,0,0.5,0.8,0.9,-44.2312,-0.98,2.42762,-41.3748,-0.582491,2.64661,-41.2153,-0.601894,30.74,0,-5.088,0,0.151876,-4.13143,0.0639391,-0,-3.14159,-0.0154646,-1.53405,68.133,10808.5,15.3084,5.74594,-6.42955,215,144,242.431,303.087,12447.2,4.43296e+06,1.32698e+06,0,0,35,30.74,30.74,0.0312818,0.022978,0.682734,-8.67465e-19,-0.0154646,0.785398,30,320,160,320,320
5687.72,0,0.5,0.8,0.9,-45.7338,-0.98,2.43713,-43.4269,-0.568696,2.45919,-43.2355,-0.592897,30.6525,0,-5.2736,0,-0.0105847,-4.36433,0.0498448,-0,-3.14159,-0.0114204,-1.57322,67.9616,11077.7,15.241,5.74986,-6.41589,257,129,269.817,287.982,11056.7,5.03239e+06,1.41123e+06,0,0,35,30.6525,30.6525,0.030232,0.0256036,0.684455,8.67418e-19,-0.0114204,0.785398,30,320,160,320,320
6167.73,0,0.5,0.8,0.9,-48.3672,-0.98,2.51646,-45.5553,-0.530743,2.45375,-45.356,-0.552574,30.7177,0,-5.584,0,-0.00932204,-4.61857,0.0623333,-0,-3.14159,-0.0134954,-1.57281,65.0185,8269.93,14.9719,5.28997,-6.06601,292,132,296.25,283.744,6095.17,5.70332e+06,1.49213e+06,0,0,35,30.7177,30.7177,0.0272196,0.018258,0.708442,0,-0.0134954,0.785398,30,320,160,320,320
6511.71,0,0.5,0.8,0.9,-50.2885,-0.98,2.54737,-47.8067,-0.48747,2.57284,-47.695,-0.484435,30.6677,0,-5.8,0,0.0741199,-4.95764,0.0917101,-0,-3.14159,-0.0184946,-1.55585,67.2138,8524.38,14.8834,5.67129,-6.54174,316,135,320.525,290.188,3950.37,6.45389e+06,1.57086e+06,0,0,35,30.6677,30.6677,0.0237578,0.00715578,0.746957,8.6751e-19,-0.0184946,0.785398,30,320,160,320,320
6863.74,0,0.5,0.8,0.9,-52.4183,-0.98,2.57397,-50.0724,-0.498757,2.55842,-49.9472,-0.470567,30.6339,0,-6.0304,0,0.0452219,-5.2004,0.0765316,-0,-3.14159,-0.0147148,-1.5621,62.5447,7986.18,14.2387,5.14464,-5.90549,327,142,323.471,290.964,2896.82,7.20878e+06,1.64883e+06,0,0,35,30.6339,30.6339,0.020123,0.00669418,0.754334,-8.67456e-19,-0.0147148,0.785398,30,320,160,320,320
7255.72,0,0.5,0.8,0.9,-54.8191,-0.98,2.66411,-52.5598,-0.472816,2.74026,-52.5683,-0.490376,30.6413,0,-6.28,0,0.163578,-5.55836,0.0419552,-0,-3.14159,-0.00754472,-1.54138,61.9155,8894.95,14.1714,5.10332,-5.76481,339,147,329.109,292.877,2645.6,8.13504e+06,1.72664e+06,0,0,35,30.6413,30.6413,0.0171875,0.00969507,0.783805,4.33693e-19,-0.00754472,0.785398,30,320,160,320,320
7807.72,0,0.5,0.8,0.9,-58.3538,-0.98,2.71443,-55.1818,-0.569131,2.7168,-54.9318,-0.524965,30.5424,0,-6.6304,0,0.105892,-5.66186,0.00263362,-0,-3.14159,-0.00046507,-1.5521,63.3747,9737.84,14.2271,5.33986,-5.99763,338,143,320.825,296.848,1798.6,9.09003e+06,1.80415e+06,0,0,35,30.5424,30.5424,0.0136018,0.0135564,0.770158,0,-0.00046507,0.785398,30,320,160,320,320
8087.72,0,0.5,0.8,0.9,-60.2356,-0.98,2.71867,-57.7138,-0.596671,2.72282,-57.6583,-0.58989,30.6844,0,-6.8096,0,0.0795569,-5.97528,-0.0413185,-0,-3.14159,0.00691419,-1.55748,63.6691,10428.9,14.3417,5.36545,-5.98085,339,143,336.313,296.19,2204.46,1.01853e+07,1.88168e+06,0,0,35,30.6844,30.6844,0.0102197,0.0175475,0.76554,0,0.00691419,0.785398,30,320,160,320,320
8487.73,0,0.5,0.8,0.9,-63.0286,-0.98,2.72837,-60.5765,-0.666813,2.72064,-60.251,-0.625829,30.8183,0,-7.0672,0,0.0551105,-6.11791,-0.0548442,-0,-3.14159,0.00896392,-1.56179,65.1594,10534.2,14.4497,5.56928,-6.22779,355,148,344.787,305.725,2143.22,1.13597e+07,1.959e+06,0,0,35,30.8183,30.8183,0.00709457,0.0163391,0.765992,0,0.00896392,0.785398,30,320,160,320,320
8879.72,0,0.5,0.8,0.9,-65.8704,-0.98,2.7266,-63.424,-0.700448,2.72513,-63.2962,-0.690549,31.0916,0,-7.32,0,0.0406663,-6.45018,-0.0811456,-0,-3.14159,0.0125795,-1.56449,62.9324,10158.5,14.3957,5.22262,-5.82116,373,155,362.844,306.173,3440.91,1.21822e+07,2.03726e+06,0,0,35,31.0916,31.0916,0.00545893,0.0182292,0.768211,-8.6743e-19,0.0125795,0.785398,30,320,160,320,320
9303.72,0,0.5,0.8,0.9,-69.0016,-0.98,2.695,-66.4408,-0.701664,2.73771,-66.1752,-0.721303,31.1997,0,-7.5888,0,0.0385662,-6.76232,-0.0804724,-0,-3.14159,0.0118994,-1.56509,66.2207,10609.4,14.4947,5.72756,-6.42083,381,160,373.666,311.534,7213.73,1.35755e+07,2.11604e+06,0,0,35,31.1997,31.1997,0.00441747,0.0164692,0.768445,0,0.0118994,0.785398,30,320,160,320,320
9711.72,0,0.5,0.8,0.9,-72.1279,-0.98,2.72684,-69.5289,-0.721798,2.72835,-69.3591,-0.716733,31.5254,0,-7.848,0,0.0238968,-7.01908,-0.0545803,-0,-3.14159,0.00777579,-1.56739,63.9895,8760.25,13.7566,5.57794,-6.39193,373,173,349.146,319.946,7811.67,1.52719e+07,2.1945e+06,0,0,35,31.5254,31.5254,0.00336248,0.0113503,0.754838,0,0.00777579,0.785398,30,320,160,320,320
10271.7,0,0.5,0.8,0.9,-76.6235,-0.98,2.72956,-74.3288,-0.72459,2.72997,-72.5254,-0.70614,31.4321,0,-8.2064,0,0.0182589,-7.26406,-0.0304651,-0,-3.14159,0.00419391,-1.56828,62.1428,8130.22,13.6248,5.3029,-6.09843,358,188,337.249,333.52,5459.22,1.70725e+07,2.27302e+06,0,0,35,31.4321,31.4321,0.00399418,0.0084978,0.748088,0,0.00419391,0.785398,30,320,160,320,320
10463.7,0,0.5,0.8,0.9,-78.2153,-0.98,2.65653,-75.95,-0.66499,2.70095,-75.7666,-0.736638,31.3618,0,-8.3296,0,0.00661672,-7.50145,-0.0406135,-0,-3.14159,0.00541403,-1.56991,67.5991,8691.76,13.8309,6.14537,-7.15749,345,186,324.599,332.458,4414.44,1.8977e+07,2.35037e+06,0,0,35,31.3618,31.3618,0.00592446,0.0118587,0.743359,-2.16844e-19,0.00541403,0.785398,30,320,160,320,320
11007.7,0,0.5,0.8,0.9,-82.8504,-0.98,2.71379,-79.2599,-0.620305,2.69129,-79.159,-0.651539,31.0975,0,-8.6784,0,0.00195323,-7.76984,0.0263968,-0,-3.14159,-0.00339733,-1.57054,63.581,9653.2,14.0169,5.44619,-6.13889,340,180,320.231,326.461,3227.12,2.09615e+07,2.4276e+06,0,0,35,31.0975,31.0975,0.00797468,0.00520051,0.747796,-2.16842e-19,-0.00339733,0.785398,30,320,160,320,320
11279.7,0,0.5,0.8,0.9,-85.2614,-0.98,2.58527,-82.7341,-0.624518,2.72691,-82.6283,-0.610023,30.8663,0,-8.8544,0,0.0252023,-8.02384,0.0459635,-0,-3.14159,-0.00572828,-1.56766,67.0203,10385.4,14.2021,5.96584,-6.74021,327,165,318.116,321.543,2202.18,2.30255e+07,2.50445e+06,0,0,35,30.8663,30.8663,0.00999932,0.00484024,0.757704,0,-0.00572828,0.785398,30,320,160,320,320
11727.7,0,0.5,0.8,0.9,-89.2425,-0.98,2.61026,-86.2882,-0.599659,2.55783,-85.9588,-0.612224,30.7214,0,-9.1376,0,-0.0918579,-8.10202,0.0323402,-0,-3.14159,-0.00399134,-1.58213,62.932,10738.6,14.3483,5.25339,-5.82313,327,158,318.7,309.564,2289.35,2.51094e+07,2.5817e+06,0,0,35,30.7214,30.7214,0.0107194,0.00752835,0.749395,-2.16842e-19,-0.00399134,0.785398,30,320,160,320,320
12071.7,0,0.5,0.8,0.9,-92.4333,-0.98,2.6379,-89.936,-0.614145,2.62843,-89.6847,-0.564393,30.6257,0,-9.3584,0,-0.0185628,-8.42421,0.0566034,-0,-3.14159,-0.00671902,-1.573,61.6147,10980.3,14.4809,5.00694,-5.50939,323,151,315.727,307.016,2060.74,2.73358e+07,2.65899e+06,0,0,35,30.6257,30.6257,0.0104945,0.00432663,0.759789,0,-0.00671902,0.785398,30,320,160,320,320
12543.7,0,0.5,0.8,0.9,-96.9511,-0.98,2.6341,-93.6068,-0.604858,2.77371,-93.577,-0.605955,30.6049,0,-9.6624,0,0.0908909,-8.87954,0.0149075,-0,-3.14159,-0.00167877,-1.56056,61.5431,10988.9,14.5536,4.97216,-5.46689,334,151,334.33,303.039,3128.6,2.96053e+07,2.73613e+06,0,0,35,30.6049,30.6049,0.00992219,0.00836728,0.77917,1.0842e-19,-0.00167877,0.785398,30,320,160,320,320
12871.7,0,0.5,0.8,0.9,-100.175,-0.98,2.54555,-97.6013,-0.580928,2.6137,-97.4825,-0.57446,30.7566,0,-9.8736,0,-0.041273,-9.04418,0.0333364,-0,-3.14159,-0.0036859,-1.57536,66.2697,8950.08,14.3135,5.74658,-6.59325,344,163,344.034,317.894,4004.19,3.22361e+07,2.81316e+06,0,0,35,30.7566,30.7566,0.00831073,0.00490987,0.768522,2.16842e-19,-0.0036859,0.785398,30,320,160,320,320
13279.7,0,0.5,0.8,0.9,-104.252,-0.98,2.57059,-101.593,-0.9626,2.60528,-101.4,-0.728272,30.8368,0,-10.1344,0,-0.0303251,-9.35578,-0.0865056,-0,-3.14159,0.00924591,-1.57404,64.8096,5829.84,13.6225,5.58233,-6.90463,353,250,342.293,428.074,27526.9,3.4844e+07,2.91559e+06,0,0,35,30.8368,30.8368,-0.0204324,-0.0118965,0.768212,-4.33699e-19,0.00924591,0.785398,30,320,160,320,320
13687.7,0,0.5,0.8,0.9,-108.435,-0.98,2.53955,-105.844,-0.75752,2.52615,-105.32,-0.936489,30.9507,0,-10.3952,0,-0.0763166,-9.48115,-0.195005,-0,-3.14159,0.0205641,-1.57885,69.4764,8219.35,13.8178,6.44418,-7.64258,362,244,357.841,384.672,10150.5,3.75531e+07,3.00076e+06,0,0,35,30.9507,30.9507,-0.010876,0.00920994,0.763861,1.73509e-18,0.0205641,0.785398,30,320,160,320,320
14087.7,0,0.5,0.8,0.9,-112.591,-0.98,2.63321,-109.86,-0.6398,2.50422,-109.635,-0.702308,31.3524,0,-10.648,0,-0.070444,-9.71868,0.01917,-0,-3.14159,-0.00197244,-1.57804,68.9189,9817.06,14.0954,6.31063,-7.24165,386,211,376.832,359.871,6682.51,3.93331e+07,3.08245e+06,0,0,35,31.3524,31.3524,-0.00153587,-0.00355969,0.768946,0,-0.00197244,0.785398,30,320,160,320,320
14471.7,0,0.5,0.8,0.9,-116.739,-0.98,2.60418,-114.233,-0.643195,2.50591,-113.774,-0.600332,31.4294,0,-10.8944,0,-0.0611774,-9.88085,0.0818577,-0,-3.14159,-0.00828413,-1.57699,67.3453,10652.9,14.3016,5.98958,-6.74845,408,184,405.867,339.602,13494.4,4.2667e+07,3.16332e+06,0,0,35,31.4294,31.4294,0.00535715,-0.00283081,0.776496,-4.33696e-19,-0.00828413,0.785398,30,320,160,320,320
14855.8,0,0.5,0.8,0.9,-121.036,-0.98,2.64034,-118.454,-0.760271,2.63985,-118.31,-0.628241,32.0228,0,-11.144,0,0.0448513,-10.2621,0.0417685,-0,-3.14159,-0.00407009,-1.56643,60.1009,10381.9,14.3586,4.80133,-5.29069,400,178,381.192,330.319,9584.54,4.47879e+07,3.24443e+06,0,0,35,32.0228,32.0228,0.00899237,0.00526802,0.766518,2.16842e-19,-0.00407009,0.785398,30,320,160,320,320
15279.7,0,0.5,0.8,0.9,-125.802,-0.98,2.59356,-122.752,-1.41452,2.59809,-122.579,-1.14313,32.1275,0,-11.4144,0,0.00121991,-10.3677,-0.333477,-0,-3.14159,0.0321539,-1.57068,67.7364,8163.45,14.2208,5.98464,-7.01287,410,289,409.363,473.911,63106.5,4.69871e+07,3.37626e+06,0,0,35,32.1275,32.1275,-0.033846,-0.00319381,0.763395,0,0.0321539,0.785398,30,320,160,320,320
15783.7,0,0.5,0.8,0.9,-131.59,-0.98,2.57982,-127.461,-1.19092,2.59226,-127.073,-1.40083,32.7996,0,-11.7344,0,-0.00294993,-10.6039,-0.397855,-0,-3.14159,0.0375019,-1.57107,71.7889,9470.46,14.3599,6.67677,-7.77274,424,281,423.485,416.181,38798.8,4.94337e+07,3.47934e+06,0,0,35,32.7996,32.7996,-0.0237712,0.0121422,0.752923,0,0.0375019,0.785398,30,320,160,320,320
16071.7,0,0.5,0.8,0.9,-135.08,-0.98,2.55225,-131.917,-1.0374,2.56176,-131.846,-1.13105,33.3668,0,-11.9232,0,-0.0231515,-10.9545,-0.105029,-0,-3.14159,0.00958743,-1.57291,70.632,10607.9,14.5124,6.46081,-7.35697,430,239,422.741,382.587,33674.7,5.21661e+07,3.57203e+06,0,0,35,33.3668,33.3668,-0.00716954,0.00172506,0.739326,4.33701e-19,0.00958743,0.785398,30,320,160,320,320
16471.7,0,0.5,0.8,0.9,-139.875,-0.98,2.71308,-137.089,-0.983761,2.54907,-136.699,-1.00236,33.997,0,-12,0,-0.0247309,-11.2917,0.0105294,-0,-3.14159,-0.000932489,-1.57299,69.6116,10975.9,14.6229,6.2539,-7.05824,441,222,414.929,366.069,37547.2,5.52152e+07,3.66199e+06,0,0,35,33.997,33.997,0.00248201,0.00185911,0.726757,1.0842e-19,-0.000932489,0.785398,30,320,160,320,320
16927.7,0,0.5,0.8,0.9,-145.335,-0.98,2.71635,-141.798,-0.822394,2.72287,-141.898,-0.901797,34.1736,0,-12,0,0.0934746,-11.7522,0.0790925,-0,-3.14159,-0.0067297,-1.56284,68.9437,10854.7,14.6968,6.1082,-6.88282,418,212,385.75,350.809,50548.3,6.08906e+07,3.7479e+06,0,0,35,34.1736,34.1736,0.00979052,0.0044019,0.721359,0,-0.0067297,0.785398,30,320,160,320,320
17247.7,0,0.5,0.8,0.9,-149.115,-0.98,2.65597,-146.568,-0.778519,2.73111,-146.653,-0.783443,33.8642,0,-12,0,0.0728199,-11.8021,0.134706,-0,-3.14159,-0.011413,-1.56463,69.2426,10967.5,14.7589,6.13736,-6.91081,352,184,318.156,330.291,24442.9,6.65168e+07,3.82553e+06,0,0,35,33.8642,33.8642,0.0144665,0.00609349,0.690534,-8.67418e-19,-0.011413,0.785398,30,320,160,320,320
17679.7,0,0.5,0.8,0.9,-154.335,-0.98,2.61443,-151.379,-0.557667,2.46682,-151.379,-0.654365,33.3635,0,-12,0,-0.134178,-11.814,0.189146,-0,-3.14159,-0.016008,-1.58215,65.0478,9620.27,14.7014,5.43462,-6.12684,316,152,292.825,293.563,12398.7,6.96846e+07,3.90339e+06,0,0,35,33.3635,33.3635,0.0164045,0.00437067,0.677683,0,-0.016008,0.785398,30,320,160,320,320
18047.7,2,0.5,0.8,0.9,-158.715,-0.990725,2.53658,-155.933,-0.520203,2.64256,-156.164,-0.506089,32.179,0,-12,-0.13,0.0190168,-11.8574,0.232784,0.0108329,-3.14159,-0.0196294,-1.56919,64.938,8725.48,14.4897,5.46035,-6.24153,316,150,329.632,305.174,318385,7.80339e+07,3.98047e+06,0,0,35,32.179,32.179,0.0159767,-0.00149877,0.722256,0,-0.0196294,-1.5708,20,320,160,240,320
18447.7,2,0.5,0.8,0.9,-163.515,-1.10713,2.67347,-161.011,-0.757908,2.74602,-160.951,-0.535266,31.5071,0,-12,-0.45,0.0993316,-11.9119,0.144842,0.0374824,-3.14159,-0.0121584,-1.56246,48.6143,10041.9,14.5887,3.14014,-3.34963,258,153,240.23,303.021,262754,8.61535e+07,4.06135e+06,0,0,35,31.5071,31.5071,0.0149529,0.00554785,0.701221,0,-0.0121584,-1.5708,20,320,160,240,320
18847.7,2,0.5,0.8,0.9,-168.345,-1.35346,2.61403,-165.765,-1.14269,2.65667,-165.554,-0.975592,30.0055,0,-12,-0.772,0.0120902,-11.867,-0.197572,0.0642448,-3.14159,0.0166473,-1.56978,46.4089,10754.4,14.6868,2.85625,-3.01648,255,159,251.394,305.925,211150,9.32869e+07,4.1429e+06,0,0,35,30.0055,30.0055,0.00991413,0.0287959,0.684432,0,0.0166473,-1.5708,20,320,160,240,320
19247.7,2,0.5,0.8,0.9,-173.115,-1.72392,2.83039,-170.509,-1.41826,2.74599,-170.672,-1.35971,28.3903,0,-12,-1.09,0.079677,-11.975,-0.400168,0.0905848,-3.14159,0.0334039,-1.56414,45.9408,11046.7,14.7609,2.78858,-2.93685,288,155,276.049,299.667,160191,9.81686e+07,4.22147e+06,0,0,35,28.3903,28.3903,0.00485437,0.0394366,0.677575,0,0.0334039,-1.5708,20,320,160,240,320
19647.7,2,0.5,0.8,0.9,-177.885,-2.2208,2.93173,-175.07,-1.70999,2.97045,-175.104,-1.60624,25.9979,0,-12,-1.408,0.21265,-11.7897,-0.459748,0.116799,-3.14159,0.0389696,-1.55276,45.1955,11166.6,14.8175,2.69165,-2.82798,332,156,315.774,311.418,140043,1.04701e+08,4.29905e+06,0,0,35,25.9979,25.9979,0.000302416,0.0393469,0.675649,-3.47208e-18,0.0389696,-1.5708,20,320,160,240,320
20031.7,2,0.5,0.8,0.9,-182.565,-2.83115,2.82974,-179.885,-2.33482,2.92996,-179.81,-2.15044,24.1875,0,-12,-1.72,0.127525,-11.9222,-0.717025,0.142364,-3.14159,0.0600661,-1.5601,45.2327,11215.8,14.8607,2.6886,-2.82399,334,165,303.197,331.053,105417,1.10571e+08,4.37732e+06,0,0,35,24.1875,24.1875,-0.0111164,0.0442233,0.611798,0,0.0600661,-1.5708,20,320,160,240,320
20439.7,2,0.5,0.8,0.9,-187.455,-3.59762,2.65396,-184.525,-2.85183,2.76884,-184.496,-2.66083,22.8925,0,-12,-2.002,-0.0187985,-11.7934,-0.859127,0.165311,-3.14159,0.0727196,-1.57239,45.5251,11235.9,14.8941,2.7168,-2.85486,395,120,381.854,299.507,91734.3,1.16578e+08,4.45783e+06,0,0,35,22.8925,22.8925,-0.00697103,0.0622819,0.588815,-6.95728e-18,0.0727196,-1.5708,20,320,160,240,320
20839.7,2,0.5,0.8,0.9,-192.225,-4.39341,2.66002,-189.261,-3.49237,2.75325,-189.138,-3.34178,21.8937,0,-12,-2.002,-0.013545,-11.7357,-1.08754,0.165311,-3.14159,0.0924057,-1.57195,45.2517,11244.2,14.9194,2.68065,-2.81486,368,119,329.181,298.341,82426.2,1.22353e+08,4.53586e+06,0,0,35,21.8937,21.8937,-0.00821802,0.0780071,0.518601,0,0.0924057,-1.5708,20,320,160,240,320
21247.7,2,0.5,0.8,0.9,-197.115,-5.20922,2.57839,-193.676,-4.24213,2.59182,-193.892,-4.16264,21.5594,0,-12,-2.002,-0.118565,-11.7676,-1.35506,0.165311,-3.14159,0.114641,-1.58087,45.2247,11247.6,14.9386,2.67418,-2.80768,368,116,344.499,294.922,79092.3,1.28161e+08,4.61469e+06,0,0,35,21.5594,21.5594,-0.00984711,0.0956798,0.478937,6.98474e-18,0.114641,-1.5708,20,320,160,240,320
21639.8,2,0.5,0.8,0.9,-201.855,-6.00001,2.4943,-198.501,-5.10188,2.50327,-198.602,-5.12816,21.4745,0,-12,-2.002,-0.147312,-11.7906,-1.65681,0.165311,-3.14159,0.139595,-1.58329,45.1788,11249,14.9531,2.66635,-2.79905,343,120,314.916,283.6,78436,1.34031e+08,4.69363e+06,0,0,35,21.4745,21.4745,-0.0116373,0.114051,0.427388,0,0.139595,-1.5708,20,320,160,240,320
22047.7,2,0.5,0.8,0.9,-206.775,-6.82084,2.33068,-203.312,-6.06923,2.41609,-203.063,-5.8217,21.5061,0,-12,-2.002,-0.167079,-11.6143,-1.68191,0.165311,-3.14159,0.143799,-1.58518,45.4247,11250,14.9643,2.6928,-2.8282,328,120,311.675,298.844,74170.8,1.39787e+08,4.77104e+06,0,0,35,21.5061,21.5061,-0.013613,0.111209,0.395535,-1.40225e-17,0.143799,-1.5708,20,320,160,240,320
22439.7,2,0.5,0.8,0.9,-211.455,-7.60161,2.35558,-207.93,-6.83898,2.29485,-208.008,-6.75775,21.7381,0,-12,-2.002,-0.198523,-11.8092,-1.85019,0.165311,-3.14159,0.155389,-1.58761,45.2666,11250,14.9728,2.67305,-2.80642,306,129,284.192,294.699,76254.9,1.45837e+08,4.84945e+06,0,0,35,21.7381,21.7381,-0.0121527,0.121994,0.348881,0,0.155389,-1.5708,20,320,160,240,320
22855.7,2,0.5,0.8,0.9,-216.435,-8.43245,2.22497,-212.671,-7.60994,2.20473,-212.344,-7.49859,21.4329,0,-12,-2.002,-0.213558,-11.6713,-1.86546,0.165311,-3.14159,0.158466,-1.58909,45.3561,11250,14.9793,2.68225,-2.81656,301,146,291.499,313.721,71656.2,1.51253e+08,4.92747e+06,0,0,35,21.4329,21.4329,-0.0118197,0.123417,0.325128,0,0.158466,-1.5708,20,320,160,240,320
