Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
66430,3,1.97943,-9.84955,-0.887659,1.99531,-9.71351,-0.849716,1.99507,-9.71336,-0.84576,47.0312,0.000907427,-0.0035271,0.00549432,-0,1.5708,-0,1.5708,478.605,4552.75,7.87343,42.2559,49.3482,473.146,172.648,378.828,840.67,2084.01,0.561635,216.01,61.4191,228.877,500,43.895,47.895,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
66830,3,1.97943,-9.84955,-0.887659,1.99818,-9.71687,-0.848329,1.99883,-9.71833,-0.847177,47.198,0.00298367,-0.00567031,0.00323212,-0,1.5708,-0,1.5708,481.131,4572.87,7.72137,42.52,49.4613,475.44,171.71,378.222,840.807,1867.76,0.561635,200.428,55.3355,178.021,500,44.0667,48.0667,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
67240,3,1.97943,-9.84955,-0.887659,1.99699,-9.71506,-0.84249,1.99771,-9.71621,-0.84358,47.3559,0.00144876,-0.0028206,0.00513102,-0,1.5708,-0,1.5708,482.813,4591.14,7.55219,42.7643,49.5585,475.345,172.801,379.424,842.262,1831.78,0.561635,214.623,49.4612,147.704,500,44.2056,48.2056,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
67640,3,1.97943,-9.84955,-0.887659,1.99943,-9.72129,-0.844697,1.99982,-9.72105,-0.843537,47.4728,0.00244242,-0.00541523,0.00385511,-0,1.5708,-0,1.5708,482.602,4605.67,7.45771,42.9246,49.6819,476.072,172.727,378.655,839.934,1769.95,0.561635,200.494,48.1228,151.347,500,44.3443,48.3443,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
68040,3,1.97943,-9.84955,-0.887659,1.99837,-9.71492,-0.844444,1.99929,-9.71955,-0.842998,47.6056,0.00133443,-0.00218301,0.00300268,-0,1.5708,-0,1.5708,482.854,4619.9,7.35526,43.0915,49.7894,475.146,172.707,378.173,838.417,1705.36,0.561635,191.784,45.9988,146.988,500,44.4756,48.4756,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
68430,3,1.97943,-9.84955,-0.887659,1.9983,-9.73475,-0.842094,1.99826,-9.73157,-0.841877,47.7411,0.000413746,-0.0104212,0.00305566,-0,1.5708,-0,1.5708,483.171,4633.47,7.25262,43.2539,49.8879,473.702,172.929,377.948,837.192,1662.08,0.561635,195.989,43.9177,141.612,500,44.6102,48.6102,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
68840,3,1.97943,-9.84955,-0.887659,1.99387,-9.73262,-0.834393,1.9977,-9.71868,-0.845082,47.8614,-0.00228296,-0.00800922,0.00662272,-0,1.5708,-0,1.5708,483.327,4647.49,7.15844,43.4155,49.9982,472.316,171.342,375.973,834.345,1512.68,0.561635,179.804,41.8138,138.991,500,44.7162,48.7162,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
69230,3,1.97943,-9.84955,-0.887659,1.99419,-9.71697,-0.835817,1.99402,-9.72021,-0.834639,47.9744,-0.00221321,-1.18713e-05,0.00641621,-0,1.5708,-0,1.5708,485.037,4658.74,6.97829,43.6058,50.0067,469.546,175.035,379.836,838.591,1702.5,0.561635,224.178,36.5295,111.94,500,44.8451,48.8451,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
69640,3,1.97943,-9.84955,-0.887659,1.99679,-9.71672,-0.838679,1.99618,-9.71856,-0.835982,48.103,-4.62942e-05,0.00144099,0.00323791,-0,1.5708,-0,1.5708,481.931,4672.42,7.03275,43.667,50.2418,469.498,174.859,377.84,832.519,1765.72,0.561635,186.844,41.5725,163.237,500,44.9649,48.9649,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
70030,3,1.97943,-9.84955,-0.887659,1.99384,-9.71089,-0.837567,1.99407,-9.71635,-0.836739,48.2129,-0.00145888,0.00380088,0.00186573,-0,1.5708,-0,1.5708,480.884,4683.48,7.05579,43.7415,50.399,467.989,174.538,376.595,829.203,1767.35,0.561635,173.912,44.2661,182.711,500,45.0796,49.0796,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
70440,3,1.97943,-9.84955,-0.887659,1.99719,-9.72838,-0.841022,1.99695,-9.72602,-0.841432,48.318,0.000728998,-0.00414052,-0.00120719,-0,1.5708,-0,1.5708,480.746,4694.71,7.0583,43.8366,50.5327,468.86,172.496,374.014,825.413,1459.79,0.561635,157.369,45.5655,185.366,500,45.1945,49.1945,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
70840,3,1.97943,-9.84955,-0.887659,1.99746,-9.72303,-0.836839,1.99767,-9.7246,-0.837822,48.4228,0.000991678,-0.00202398,0.0016271,-0,1.5708,-0,1.5708,484.863,4706.61,6.83633,44.0806,50.4855,469.063,172.868,375.676,829.967,1370.78,0.561635,178.209,36.3317,114.57,500,45.2978,49.2978,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
71240,3,1.97943,-9.84955,-0.887659,1.99474,-9.7195,-0.83492,1.99557,-9.72049,-0.834686,48.5302,-0.000654178,0.00115125,0.00334531,-0,1.5708,-0,1.5708,485.088,4717.71,6.72861,44.2247,50.5519,468.359,173.847,376.37,830.02,1489.36,0.561635,168.054,33.8512,111.179,500,45.3885,49.3885,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
71640,3,1.97943,-9.84955,-0.887659,1.99682,-9.71717,-0.837515,1.99683,-9.71724,-0.837577,48.6307,0.000393236,0.00303452,0.000409699,-0,1.5708,-0,1.5708,482.721,4727.09,6.76938,44.2627,50.7179,469.08,172.875,373.952,824.367,1321.04,0.561635,152.534,37.7763,149.277,500,45.4984,49.4984,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
72040,3,1.97943,-9.84955,-0.887659,1.99648,-9.72907,-0.837345,1.99729,-9.72245,-0.837302,48.7314,0.000499984,-0.00190877,0.000488722,-0,1.5708,-0,1.5708,485.411,4738.02,6.60431,44.4583,50.7133,469.333,172.215,373.973,825.91,1191.18,0.561635,156.364,31.9966,106.422,500,45.6042,49.6042,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
72440,3,1.97943,-9.84955,-0.887659,1.99869,-9.72195,-0.838297,1.9989,-9.72309,-0.839187,48.8386,0.00143726,-0.0017963,-0.000826242,-0,1.5708,-0,1.5708,486.609,4749.34,6.44382,44.6382,50.7387,470.097,170.978,372.785,824.834,1077.69,0.561635,146.953,27.8403,89.661,500,45.7122,49.7122,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
72840,3,1.97943,-9.84955,-0.887659,2.00103,-9.7144,-0.834465,2.00081,-9.71551,-0.83588,48.9521,0.00238991,0.00382734,0.00180612,-0,1.5708,-0,1.5708,487.77,4760.81,6.25321,44.8319,50.7509,470.898,171.877,373.727,825.872,1039.85,0.561635,147.924,23.2881,74.7881,500,45.818,49.818,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
73240,3,1.97943,-9.84955,-0.887659,1.99877,-9.73039,-0.836822,1.99983,-9.72972,-0.837812,49.0765,0.000898775,-0.00668287,0.000304751,-0,1.5708,-0,1.5708,487.647,4771.82,6.13344,44.9785,50.8133,470.362,171.01,372.238,822.989,975.151,0.561635,138.517,21.6914,76.2975,500,45.9567,49.9567,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
73640,3,1.97943,-9.84955,-0.887659,1.99954,-9.72725,-0.836618,1.99961,-9.72618,-0.835815,49.2156,0.000574121,-0.00334974,0.00136248,-0,1.5708,-0,1.5708,488.195,4785.86,5.99476,45.1677,50.8905,469.866,171.559,372.457,822.469,940.703,0.561635,138.887,19.1941,69.684,500,46.0922,50.0922,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
74040,3,1.97943,-9.84955,-0.887659,1.99839,-9.72556,-0.834184,1.99821,-9.72465,-0.8381,49.359,-0.000405044,-0.0022374,0.00186634,-0,1.5708,-0,1.5708,488.194,4799.69,5.89504,45.3332,50.9931,468.775,170.515,370.834,819.548,926.173,0.561635,135.168,17.9336,69.6919,500,46.2341,50.2341,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
74430,3,1.97943,-9.84955,-0.887659,1.99973,-9.71862,-0.836903,2.00021,-9.71291,-0.835787,49.506,0.000795763,0.00506231,0.000844488,-0,1.5708,-0,1.5708,487.887,4813.97,5.83659,45.4825,51.1267,469.089,171.347,370.992,818.195,899.81,0.561635,127.606,17.5339,73.3599,500,46.3694,50.3694,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
74840,3,1.97943,-9.84955,-0.887659,2.00322,-9.71513,-0.83212,2.00281,-9.71533,-0.831607,49.6566,0.00240479,0.00222116,0.0033018,-0,1.5708,-0,1.5708,487.956,4827.84,5.77665,45.6328,51.2496,469.771,172.867,371.922,817.807,859.086,0.561635,122.67,17.1569,72.525,500,46.5223,50.5223,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
75230,3,1.97943,-9.84955,-0.887659,1.99879,-9.73478,-0.830046,1.99976,-9.73069,-0.828537,49.8264,-0.000260141,-0.00865253,0.00471145,-0,1.5708,-0,1.5708,488.253,4842.97,5.70947,45.8002,51.3795,468.333,173.918,372.428,817.088,982.576,0.561635,111.435,16.6154,68.9932,500,46.6889,50.6889,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
75640,3,1.97943,-9.84955,-0.887659,2.00177,-9.70847,-0.831062,2.00107,-9.7096,-0.831219,49.9781,0.000797364,0.00658742,0.00211203,-0,1.5708,-0,1.5708,485.267,4859.66,5.83044,45.8648,51.6745,468.684,173.263,369.999,810.687,994.382,0.561635,82.2309,21.108,108.531,500,46.8302,50.8302,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
76040,3,1.97943,-9.84955,-0.887659,1.99974,-9.70971,-0.832661,1.99974,-9.70834,-0.832076,50.1124,-0.000305372,0.00548122,0.000884617,-0,1.5708,-0,1.5708,485.05,4873.22,5.88103,45.9607,51.8595,467.951,172.873,368.966,808.214,896.762,0.561635,101.885,23.2078,111.745,500,46.9712,50.9712,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
76430,3,1.97943,-9.84955,-0.887659,2.00268,-9.68388,-0.834882,2.00342,-9.68475,-0.834981,50.2439,0.00182868,0.0196176,-0.00106027,-0,1.5708,-0,1.5708,487.067,4887.43,5.8038,46.1431,51.9492,469.255,171.159,367.644,807.769,804.848,0.561635,97.1579,20.7115,83.6263,500,47.079,51.079,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
76840,3,1.97943,-9.84955,-0.887659,2.00273,-9.71245,-0.836549,2.00308,-9.71205,-0.835574,50.3824,0.00115826,-0.00336531,-0.00127123,-0,1.5708,-0,1.5708,488.047,4898.85,5.71156,46.2963,52.0131,469.135,170.618,366.92,806.636,839.67,0.561635,73.7619,19.167,71.4357,500,47.2264,51.2264,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
77230,3,1.97943,-9.84955,-0.887659,2.00006,-9.67813,-0.831144,2.00011,-9.68163,-0.831034,50.4965,-0.00106622,0.0184371,0.00194623,-0,1.5708,-0,1.5708,486.334,4913.07,5.76066,46.3829,52.2245,468.031,172.456,367.672,804.956,808.853,0.561635,93.6982,21.4397,93.3775,500,47.3285,51.3285,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
77630,3,1.97943,-9.84955,-0.887659,2.00023,-9.71024,-0.836757,2.00065,-9.71033,-0.836009,50.607,-0.000613537,-0.00358355,-0.00181662,-0,1.5708,-0,1.5708,487.54,4923.77,5.69349,46.5214,52.2908,468.12,170.133,365.293,802.451,852.317,0.561635,84.1076,20.2078,77.6284,500,47.4678,51.4678,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
78030,3,1.97943,-9.84955,-0.887659,2.00302,-9.70136,-0.834013,2.00302,-9.70267,-0.835776,50.7262,0.00110414,0.00252886,-0.000980749,-0,1.5708,-0,1.5708,486.034,4937.35,5.74914,46.6012,52.4966,469.012,170.313,364.491,799.45,902.07,0.561635,77.2056,22.6267,97.5238,500,47.5663,51.5663,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
78440,3,1.97943,-9.84955,-0.887659,1.99775,-9.69112,-0.834533,1.99841,-9.69094,-0.834576,50.8316,-0.00224137,0.00946993,-2.52522e-06,-0,1.5708,-0,1.5708,485.637,4947.13,5.78442,46.6677,52.6332,467.29,170.626,364.296,798.115,890.44,0.561635,84.4103,24.2164,103.151,500,47.6577,51.6577,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
78830,3,1.97943,-9.84955,-0.887659,1.99741,-9.68587,-0.834695,1.99768,-9.68313,-0.835466,50.9267,-0.00222472,0.0123486,-0.000553308,-0,1.5708,-0,1.5708,485.669,4956.04,5.80104,46.7397,52.7434,467.152,170.007,363.298,796.27,1028.77,0.561635,91.2549,25.2878,102.687,500,47.7602,51.7602,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
79240,3,1.97943,-9.84955,-0.887659,2.00215,-9.68788,-0.837043,2.00132,-9.68672,-0.836629,51.016,0.000912088,0.00656831,-0.00126093,-0,1.5708,-0,1.5708,485.436,4966.22,5.8253,46.8164,52.8763,468.753,169.373,362.219,794.192,942.198,0.561635,88.1116,26.59,106.049,500,47.8532,51.8532,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
79630,3,1.97943,-9.84955,-0.887659,2.00142,-9.70351,-0.834613,2.00029,-9.70049,-0.834729,51.0981,0.000215654,-0.00440502,0.000284351,-0,1.5708,-0,1.5708,485.124,4975.23,5.85405,46.8797,52.9999,468.675,169.944,362.302,793.185,928.203,0.561635,82.6586,28.1968,110.652,500,47.949,51.949,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
80030,3,1.97943,-9.84955,-0.887659,1.9979,-9.71995,-0.834505,1.99791,-9.71843,-0.834443,51.1735,-0.00139011,-0.0153763,0.000395295,-0,1.5708,-0,1.5708,485.281,4984.83,5.8617,46.9631,53.1113,468.077,169.789,361.858,792.092,925.598,0.561635,87.6881,28.8985,108.33,500,48.0424,52.0424,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
80440,3,1.97943,-9.84955,-0.887659,1.99723,-9.69577,-0.8312,1.99765,-9.69484,-0.833065,51.2526,-0.00135622,0.00304715,0.00164366,-0,1.5708,-0,1.5708,485.294,4994.1,5.86824,47.0424,53.2203,468.205,169.975,361.872,791.721,917.956,0.561635,85.0499,29.2326,108.133,500,48.0895,52.0895,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
80840,3,1.97943,-9.84955,-0.887659,2.00207,-9.72835,-0.841455,2.00139,-9.72535,-0.839528,51.3151,0.0015434,-0.0182509,-0.00336126,-0,1.5708,-0,1.5708,485.384,4998.9,5.86758,47.0863,53.2732,469.753,167.275,358.863,788.02,993.7,0.561635,107.213,29.9075,106.807,500,48.1814,52.1814,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
81240,3,1.97943,-9.84955,-0.887659,2.0019,-9.71188,-0.835986,2.00215,-9.70284,-0.841366,51.367,0.00168283,-0.0051771,-0.000900308,-0,1.5708,-0,1.5708,484.432,5007.52,5.91527,47.1295,53.4137,470.115,166.635,357.716,785.74,1055.13,0.561635,113.77,32.0535,121.174,500,48.2163,52.2163,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
81640,3,1.97943,-9.84955,-0.887659,2.00181,-9.73075,-0.838145,2.0022,-9.72379,-0.837785,51.3954,0.00121422,-0.014483,-0.000788308,-0,1.5708,-0,1.5708,483.868,5011.01,5.96222,47.1318,53.4901,470.161,164.536,355.197,782.277,1155.37,0.561635,143.883,34.3157,130.121,500,48.2696,52.2696,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
82030,3,1.97943,-9.84955,-0.887659,1.99648,-9.70816,-0.859129,1.99789,-9.72271,-0.858748,51.4137,-0.00288493,-0.00264628,-0.0157728,-0,1.5708,-0,1.5708,483.032,5015.8,6.0271,47.1338,53.5969,468.548,150.15,340.423,766.634,2111.93,0.561635,669.909,37.0936,143.957,500,48.2855,52.2855,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
82430,3,1.97943,-9.84955,-0.887659,1.99896,-9.69782,-0.863244,1.99905,-9.69887,-0.867495,51.4234,-0.000859318,0.00709753,-0.0147286,-0,1.5708,-0,1.5708,478.654,5017.14,6.23379,46.9943,53.8093,469.096,147.124,335.719,758.171,2728.78,0.561635,864.943,48.1244,227.829,500,48.2727,52.2727,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
82830,3,1.97943,-9.84955,-0.887659,1.99873,-9.69134,-0.86747,1.99853,-9.68988,-0.868488,51.4292,-0.000984499,0.0112502,-0.012409,-0,1.5708,-0,1.5708,475.401,5014.44,6.42751,46.8364,53.9553,468.984,149.07,336.396,756.007,2962.73,0.561635,787.227,59.2252,302.546,500,48.2692,52.2692,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
83230,3,1.97943,-9.84955,-0.887659,1.99854,-9.68742,-0.841437,1.99833,-9.68507,-0.850455,51.4322,-0.000861024,0.0114938,0.00373085,-0,1.5708,-0,1.5708,473.387,5012.14,6.59469,46.709,54.0715,468.962,158.327,344.865,762.709,2545.93,0.561635,379.863,68.9788,354.134,500,48.2677,52.2677,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
83630,3,1.97943,-9.84955,-0.887659,2.00113,-9.73438,-0.839577,2.00114,-9.72236,-0.837714,51.4339,0.00114581,-0.0185698,0.0106464,-0,1.5708,-0,1.5708,473.737,5010.3,6.6978,46.6483,54.1104,470.008,164.784,351.318,769.154,2186.75,0.561635,178.403,73.7886,344.88,500,48.3067,52.3067,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
84030,3,1.97943,-9.84955,-0.887659,2.00384,-9.7332,-0.834546,2.00355,-9.73852,-0.831545,51.4349,0.00253033,-0.0240551,0.0117889,-0,1.5708,-0,1.5708,476.154,5013.85,6.71803,46.7022,54.1207,470.865,167.92,355.343,775.171,1631.66,0.561635,93.9326,71.7329,284.316,500,48.3238,52.3238,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
84440,3,1.97943,-9.84955,-0.887659,1.99601,-9.7326,-0.837066,1.99753,-9.73805,-0.834771,51.4354,-0.00225647,-0.0173386,0.00664775,-0,1.5708,-0,1.5708,480.999,5017.52,6.57995,46.8634,53.9906,468.499,166.679,356.009,780.109,1418.89,0.561635,121.874,59.7722,180.52,500,48.3238,52.3238,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
84830,3,1.97943,-9.84955,-0.887659,1.99885,-9.73209,-0.830746,1.99841,-9.73573,-0.830526,51.4358,-0.00108188,-0.01118,0.00784141,-0,1.5708,-0,1.5708,482.612,5018.54,6.50372,46.9287,53.9277,468.798,168.713,358.685,784.223,1261.2,0.561635,95.0809,54.8992,151.169,500,48.3219,52.3219,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
85240,3,1.97943,-9.84955,-0.887659,1.99632,-9.73208,-0.835671,1.99591,-9.73454,-0.833406,51.4358,-0.00234665,-0.00750444,0.00381854,-0,1.5708,-0,1.5708,484.021,5019.3,6.39898,47.002,53.8487,467.821,167.81,358.342,785.132,1223.63,0.561635,111.388,49.4311,127.66,500,48.3207,52.3207,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
85640,3,1.97943,-9.84955,-0.887659,1.99899,-9.73208,-0.835906,1.99864,-9.73371,-0.835086,51.4358,1.01658e-05,-0.0049796,0.00171857,-0,1.5708,-0,1.5708,484.18,5019.61,6.33717,47.0356,53.8119,468.863,167.558,358.154,785.091,1086.28,0.561635,108.43,47.0013,125.137,500,48.3199,52.3199,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
86030,3,1.97943,-9.84955,-0.887659,2.00161,-9.73208,-0.833837,2.00107,-9.73313,-0.833273,51.4358,0.00169076,-0.0033469,0.00243032,-0,1.5708,-0,1.5708,484.142,5019.78,6.2916,47.058,53.7866,469.795,168.5,359.084,785.993,1019.46,0.561635,92.1642,45.3946,125.738,500,48.3193,52.3193,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
86430,3,1.97943,-9.84955,-0.887659,2.00159,-9.73208,-0.829096,2.00204,-9.73281,-0.828875,51.4358,0.00184628,-0.00223075,0.00471047,-0,1.5708,-0,1.5708,484.473,5020.09,6.23336,47.0919,53.7493,470.164,170.28,360.996,788.199,1090.47,0.561635,71.4309,43.044,120.543,500,48.319,52.319,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
86840,3,1.97943,-9.84955,-0.887659,1.99899,-9.73208,-0.834086,2.00069,-9.73254,-0.832704,51.4358,0.000271204,-0.00145448,0.000848542,-0,1.5708,-0,1.5708,485.331,5020.65,6.14253,47.1497,53.6872,469.638,168.774,359.829,787.791,970.505,0.561635,89.853,39.2288,107.589,500,48.3187,52.3187,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
87230,3,1.97943,-9.84955,-0.887659,2.00161,-9.73208,-0.834046,2.00094,-9.73235,-0.833914,51.4358,0.000375609,-0.000971897,-0.000172942,-0,1.5708,-0,1.5708,484.989,5020.77,6.10848,47.1626,53.6732,469.748,168.468,359.388,787.05,989.09,0.561635,92.7713,38.3951,112.669,500,48.3185,52.3185,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
87630,3,1.97943,-9.84955,-0.887659,1.99898,-9.73208,-0.836846,1.99897,-9.73227,-0.837726,51.4358,-0.00101173,-0.0006685,-0.00255297,-0,1.5708,-0,1.5708,484.749,5020.83,6.08623,47.1707,53.664,469.006,167.118,357.944,785.395,1047.15,0.561635,113.205,37.8675,116.299,500,48.3185,52.3185,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
88040,3,1.97943,-9.84955,-0.887659,1.99893,-9.73208,-0.837415,1.99869,-9.73222,-0.83717,51.4358,-0.000868889,-0.000422819,-0.00153389,-0,1.5708,-0,1.5708,484.182,5020.72,6.09332,47.1596,53.6758,468.918,167.491,358.094,785.046,1057.16,0.561635,108.963,38.5659,125.097,500,48.3184,52.3184,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
88430,3,1.97943,-9.84955,-0.887659,1.9989,-9.73208,-0.835079,1.99942,-9.73217,-0.835302,51.4358,-0.000355973,-0.000284688,1.43133e-05,-0,1.5708,-0,1.5708,484.097,5020.69,6.09166,47.1592,53.6758,469.207,168.249,358.819,785.696,1030.16,0.561635,98.1722,38.5817,126.452,500,48.3184,52.3184,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
88830,3,1.97943,-9.84955,-0.887659,1.99889,-9.73208,-0.835132,1.99949,-9.73214,-0.836553,51.4358,-0.000378639,-0.000189504,-0.000469806,-0,1.5708,-0,1.5708,484.342,5020.79,6.07544,47.1706,53.6633,469.231,167.739,358.406,785.499,1038.33,0.561635,104.169,37.8492,122.583,500,48.3183,52.3183,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
89240,3,1.97943,-9.84955,-0.887659,1.99887,-9.73208,-0.840413,1.99874,-9.73212,-0.840072,51.4358,-0.000753049,-0.000125142,-0.00273135,-0,1.5708,-0,1.5708,484.243,5020.8,6.07253,47.1709,53.6632,468.954,166.431,357.059,784.065,1089.33,0.561635,122.607,37.8358,124.142,500,48.3183,52.3183,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
89630,3,1.97943,-9.84955,-0.887659,1.99885,-9.73208,-0.835196,1.99866,-9.73211,-0.83552,51.4358,-0.000587768,-8.50709e-05,0.000752873,-0,1.5708,-0,1.5708,483.762,5020.65,6.09215,47.1546,53.6808,468.941,168.276,358.715,785.297,1043.36,0.561635,99.3024,38.8765,131.837,500,48.3183,52.3183,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
90040,3,1.97943,-9.84955,-0.887659,1.99884,-9.73208,-0.832589,1.99946,-9.7321,-0.834443,51.4358,-3.15212e-05,-5.62334e-05,0.00158064,-0,1.5708,-0,1.5708,484.23,5020.77,6.07473,47.1694,53.6643,469.241,168.595,359.218,786.212,1010.65,0.561635,93.9757,37.9181,124.353,500,48.3183,52.3183,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
90430,3,1.97943,-9.84955,-0.887659,1.99882,-9.73208,-0.835223,1.99876,-9.73209,-0.834859,51.4358,-0.000436434,-3.79173e-05,0.000880966,-0,1.5708,-0,1.5708,484.521,5020.91,6.05519,47.1832,53.6496,468.975,168.379,359.116,786.368,1007.45,0.561635,97.9135,37.0487,119.797,500,48.3183,52.3183,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
90840,3,1.97943,-9.84955,-0.887659,1.99881,-9.73208,-0.835231,1.99871,-9.73209,-0.834315,51.4358,-0.000365762,-2.51892e-05,0.000863818,-0,1.5708,-0,1.5708,484.542,5020.97,6.04381,47.1894,53.6431,468.959,168.585,359.33,786.6,997.848,0.561635,95.6279,36.6675,119.481,500,48.3183,52.3183,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
91240,3,1.97943,-9.84955,-0.887659,1.99879,-9.73208,-0.837861,1.99873,-9.73208,-0.838565,51.4358,-0.000273343,-1.59218e-05,-0.00211295,-0,1.5708,-0,1.5708,484.625,5021.05,6.03085,47.1971,53.6348,468.97,166.949,357.727,785.07,1052.22,0.561635,115.609,36.1878,118.191,500,48.3183,52.3183,-3.11474e-07,0.000515375,3.14099,0,-0,-3.14159,-1,480,180,360,-1
