Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
21251,2,1.97943,-9.84955,-0.887659,1.99574,-9.66516,-0.840191,1.99671,-9.66247,-0.843261,6.73353,0.00271551,0.0289923,-0.00170388,-0,1.5708,-0,1.5708,64.8662,4354.93,15.1578,4.9305,-6.37373,482.278,180.257,380.438,828.844,1004.49,4.76204,417.81,19.169,114.516,80,3.54598,56.546,-2.05128e-06,0.00841468,3.14135,0,-0,-3.14159,-1,480,180,360,-1
21651,2,1.97943,-9.84955,-0.887659,1.99152,-9.67566,-0.841573,1.99225,-9.67362,-0.842733,7.32672,-0.00105528,0.0140219,-0.000711207,-0,1.5708,-0,1.5708,68.2994,4632.17,15.255,5.40948,-7.05794,480.602,168.313,361.267,793.482,699.803,1.24602,136.598,15.841,139.455,85,4.15087,57.1509,-7.49375e-07,0.00217558,3.14125,0,-0,-3.14159,-1,480,180,360,-1
22041,2,1.97943,-9.84955,-0.887659,1.99516,-9.67441,-0.864061,1.99317,-9.67757,-0.86456,7.95742,0.000131019,0.00907601,-0.0146313,-0,1.5708,-0,1.5708,73.1573,3950.89,15.4792,5.89426,-8.40087,478.969,164.67,356.225,785.31,830.62,2.03329,235.188,13.8985,141.838,90,4.71533,57.7153,-5.08587e-06,0.0032315,3.14002,0,-0,-3.14159,-1,480,180,360,-1
22451,2,1.97943,-9.84955,-0.887659,1.99114,-9.65787,-0.852326,1.99237,-9.67057,-0.859816,8.46063,-0.000687167,0.0142443,-0.00653365,-0,1.5708,-0,1.5708,78.0984,4053.93,15.6297,6.55531,-9.68869,483.011,174.988,367.375,798.322,575.38,3.32412,54.8303,18.3481,142.832,95,5.20076,58.2008,-3.38691e-06,0.00584766,3.14101,0,-0,-3.14159,-1,480,180,360,-1
22841,2,1.97943,-9.84955,-0.887659,1.99119,-9.69217,-0.832801,1.99151,-9.68974,-0.832518,8.93301,-0.0011722,-0.0017675,0.0124807,-0,1.5708,-0,1.5708,83.3437,2433.27,15.7859,6.47922,-13.8608,481.928,180.274,372.192,802.087,678.93,2.24989,148.712,4.98716,138.716,100,5.77303,58.773,-1.81956e-06,0.00395053,3.14113,0,-0,-3.14159,-1,480,180,360,-1
23251,3,1.97943,-9.84955,-0.887659,1.99404,-9.69998,-0.847969,1.99211,-9.7135,-0.836844,9.46453,0.000347559,-0.0129131,-0.000690375,-0,1.5708,-0,1.5708,89.033,2879.95,15.9076,7.42096,-15.3121,492.845,169.309,363.294,797.821,1243.44,2.90774,444.401,167.14,127.473,105,6.27213,15.2721,7.44843e-06,0.00151655,-3.13668,0,-0,-3.14159,-1,480,180,360,-1
23651,3,1.97943,-9.84955,-0.887659,2.00972,-9.66531,-0.846968,2.00681,-9.67577,-0.846683,9.94549,0.00985275,0.011387,-0.00208495,-0,1.5708,-0,1.5708,94.1186,812.297,15.694,4.74686,28.1296,474.298,164.155,358.739,794.607,1047.54,1.01994,251.725,1331.04,126.109,110,6.77155,16.7716,1.62543e-06,0.00127293,-3.14032,0,-0,-3.14159,-1,480,180,360,-1
24041,3,1.97943,-9.84955,-0.887659,1.99687,-9.70507,-0.850788,2.00108,-9.70191,-0.850759,10.4276,0.00312531,-0.00887561,-0.00431702,-0,1.5708,-0,1.5708,98.5472,716.962,15.5122,4.582,16.4719,466.549,167.24,360.908,794.725,1374.25,1.39714,524.7,105.461,135.348,115,7.27974,18.2797,1.88696e-06,0.00233372,-3.14078,0,-0,-3.14159,-1,480,180,360,-1
24441,3,1.97943,-9.84955,-0.887659,1.99708,-9.72392,-0.846798,1.99788,-9.72227,-0.845142,10.8656,0.000209207,-0.0205064,-0.000150431,-0,1.5708,-0,1.5708,103.401,791.745,15.3232,5.07543,17.9923,465.345,169.393,363.925,799.678,1419.69,1.44449,542.208,101.376,137.767,120,7.73812,19.7381,1.95844e-06,0.00242212,-3.14078,0,-0,-3.14159,-1,480,180,360,-1
24841,3,1.97943,-9.84955,-0.887659,1.99456,-9.68472,-0.857734,1.99487,-9.68317,-0.854359,11.3562,-0.00185573,0.00940012,-0.00669428,-0,1.5708,-0,1.5708,107.91,867.095,15.1292,5.57158,19.5416,471.464,165.666,360.488,796.89,1240.58,1.69409,351.195,95.7078,146.032,125,8.1897,21.1897,4.26591e-06,0.00242211,-3.13983,0,-0,-3.14159,-1,480,180,360,-1
25241,3,1.97943,-9.84955,-0.887659,1.99591,-9.68368,-0.862292,1.9946,-9.68676,-0.863348,11.8215,-0.00150022,0.00539683,-0.011042,-0,1.5708,-0,1.5708,112.272,936.446,14.9795,6.0425,20.799,476.128,161.785,357.225,795.009,1245.48,1.72015,332.158,98.2934,157.149,130,8.60515,22.6052,4.453e-06,0.00242211,-3.13975,0,-0,-3.14159,-1,480,180,360,-1
25651,3,1.97943,-9.84955,-0.887659,1.99612,-9.67184,-0.864326,1.99038,-9.68815,-0.862343,12.2451,-0.00086211,0.011814,-0.00816737,-0,1.5708,-0,1.5708,116.865,1011.56,14.8511,6.55313,22.1657,480.336,167.27,362.651,800.303,1062.99,2.23498,162.132,100.815,164.431,135,9.08361,24.0836,6.42936e-06,0.00349712,-3.13975,0,-0,-3.14159,-1,480,180,360,-1
26041,3,1.97943,-9.84955,-0.887659,2.0029,-9.69369,-0.861652,2.00082,-9.68734,-0.863976,12.692,0.00395076,0.00150999,-0.00622689,-0,1.5708,-0,1.5708,121.826,1087.42,14.7698,7.08405,23.387,489.461,166.972,363.394,803.38,1261.47,2.29338,348.878,105.726,165.15,140,9.52973,25.5297,6.64302e-06,0.00361333,-3.13975,0,-0,-3.14159,-1,480,180,360,-1
26441,3,1.97943,-9.84955,-0.887659,2.001,-9.70029,-0.86413,2.00215,-9.69763,-0.865083,13.1662,0.00356982,-0.00642532,-0.00525492,-0,1.5708,-0,1.5708,126.588,1174.17,14.6532,7.66895,25.0392,485.085,166.888,363.389,803.551,1070.4,2.04441,172.558,94.0122,169.51,145,10.0142,27.0142,2.57024e-07,0.00361334,-3.14152,0,-0,-3.14159,-1,480,180,360,-1
26841,3,1.97943,-9.84955,-0.887659,1.99639,-9.69648,-0.865699,1.99865,-9.69386,-0.86646,13.696,-1.95984e-05,-0.00333661,-0.00487065,-0,1.5708,-0,1.5708,131.508,1256.21,14.5742,8.24403,26.3786,484.808,166.374,363.506,805.084,1070.38,2.04442,186.264,93.8719,170.98,150,10.4767,28.4767,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
27231,3,1.97943,-9.84955,-0.887659,1.99898,-9.71318,-0.876906,1.9999,-9.71229,-0.876748,14.174,0.000712165,-0.014751,-0.0106139,-0,1.5708,-0,1.5708,136.425,1342.88,14.4982,8.84796,27.8452,485.197,162.803,359.85,801.236,1174.32,2.04442,296.281,91.6056,172.515,155,10.9867,29.9867,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
27641,3,1.97943,-9.84955,-0.887659,2.00093,-9.66249,-0.872492,2.00002,-9.67734,-0.874588,14.6804,0.000789509,0.0145156,-0.00624796,-0,1.5708,-0,1.5708,141.333,1435.97,14.4095,9.49184,29.4764,483.955,164.111,360.911,801.742,1126.72,2.04442,252.771,81.938,174.22,160,11.5082,31.5082,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
28041,3,1.97943,-9.84955,-0.887659,2.00195,-9.6658,-0.86531,2.00105,-9.67352,-0.866059,15.1852,0.00156435,0.0160898,0.00103708,-0,1.5708,-0,1.5708,146.16,1525.61,14.3318,10.1245,30.9361,482.854,167.773,364.502,805.174,996.549,2.04442,149.87,78.4879,177.464,165,12.0091,33.0091,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
28441,3,1.97943,-9.84955,-0.887659,1.99048,-9.68508,-0.869325,1.99085,-9.67772,-0.87071,15.7329,-0.0053734,0.00797538,-0.00168193,-0,1.5708,-0,1.5708,151.255,1615.47,14.2918,10.7708,32.301,477.202,166.461,362.827,802.685,993.381,2.04442,183.529,83.1265,175.684,170,12.561,34.561,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
28841,3,1.97943,-9.84955,-0.887659,1.99153,-9.7114,-0.873127,1.98907,-9.71051,-0.874382,16.2965,-0.00490361,-0.0146191,-0.00340193,-0,1.5708,-0,1.5708,156.468,1712.52,14.2563,11.4622,33.8485,475.276,165.35,361.772,801.758,1001.26,2.04442,215.089,76.9461,171.723,175,13.0926,36.0926,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
29241,3,1.97943,-9.84955,-0.887659,1.99425,-9.68223,-0.871242,1.99388,-9.68027,-0.871721,16.8132,-0.000671888,0.00755585,-0.000851019,-0,1.5708,-0,1.5708,161.498,1810.48,14.215,12.1592,35.4288,476.771,166.899,362.922,802.013,940.083,2.04442,171.929,71.1043,171.157,180,13.6438,37.6438,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
29641,3,1.97943,-9.84955,-0.887659,1.99376,-9.69011,-0.874784,1.99306,-9.68901,-0.875166,17.3541,-0.000898848,3.17997e-05,-0.00281388,-0,1.5708,-0,1.5708,166.54,1907.02,14.1928,12.8533,36.9343,477.357,166.038,361.719,800.043,942.922,2.04442,195.097,68.998,170.385,185,14.1935,39.1935,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
30031,3,1.97943,-9.84955,-0.887659,1.98832,-9.7113,-0.878765,1.99029,-9.70597,-0.879539,17.8807,-0.00300579,-0.0122485,-0.0048654,-0,1.5708,-0,1.5708,171.574,2005.89,14.1774,13.5634,38.4935,477.48,164.778,360.195,797.927,987.2,2.04442,231.834,64.1099,169.762,190,14.7371,40.7371,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
30441,3,1.97943,-9.84955,-0.887659,1.98774,-9.68291,-0.871827,1.98653,-9.68794,-0.873764,18.4586,-0.00453229,0.00330057,0.000392746,-0,1.5708,-0,1.5708,176.482,2106.64,14.1615,14.283,40.1205,477.004,167.285,362.736,800.547,904.036,2.04442,161.923,54.1557,171.462,195,15.2412,42.2412,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
30841,3,1.97943,-9.84955,-0.887659,1.99316,-9.70092,-0.875651,1.99068,-9.68947,-0.874748,18.9568,-0.000291914,-0.00103819,-0.000540254,-0,1.5708,-0,1.5708,181.393,2199.75,14.1783,14.9638,41.5078,479.656,167.468,362.421,799.117,881.665,2.04442,157.116,59.3295,173.105,200,15.7967,43.7967,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
31241,3,1.97943,-9.84955,-0.887659,1.99577,-9.71398,-0.871602,1.99569,-9.70687,-0.87204,19.5163,0.0030433,-0.0137642,0.0014367,-0,1.5708,-0,1.5708,186.468,2297.35,14.2151,15.6729,43.006,482.674,168.765,363.794,800.659,838.544,2.04442,126.508,57.4458,171.717,205,16.3151,45.3151,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
31641,3,1.97943,-9.84955,-0.887659,1.99796,-9.66508,-0.874686,1.99859,-9.68166,-0.874448,19.9992,0.00413165,0.00937117,-0.000489526,-0,1.5708,-0,1.5708,191.584,2393.09,14.2807,16.3706,44.4667,484.624,167.995,363.159,800.327,866.589,2.04442,144.65,58.0346,169.574,210,16.8313,46.8313,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
32031,3,1.97943,-9.84955,-0.887659,1.99704,-9.69897,-0.86731,1.99794,-9.69482,-0.8668,20.556,0.00262999,-0.00205041,0.00455762,-0,1.5708,-0,1.5708,196.434,2489.31,14.344,17.0613,46.0164,484.13,171.281,366.392,803.44,785.383,2.04442,76.7738,54.7108,172.344,215,17.3389,48.3389,-2.6076e-07,0.00361334,3.14152,0,-0,-3.14159,-1,480,180,360,-1
32431,3,1.97943,-9.84955,-0.887659,1.99906,-9.66318,-0.864879,1.99863,-9.67753,-0.865118,21.0679,0.0026033,0.0129892,0.00470841,-0,1.5708,-0,1.5708,201.725,2580.7,14.4836,17.7284,47.4118,483.201,163.758,359.373,797.552,1020.65,1.47605,264.004,58.7255,166.993,220,17.8329,49.8329,-1.88231e-07,0.00260831,3.14152,0,-0,-3.14159,-1,480,180,360,-1
32831,3,1.97943,-9.84955,-0.887659,1.99766,-9.67747,-0.859063,1.99766,-9.67209,-0.856054,21.5927,0.00141924,0.0125084,0.00889756,-0,1.5708,-0,1.5708,205.949,2680.34,14.5149,18.4203,49.1896,480.917,167.587,361.976,797.407,930.452,1.44613,154.147,49.0082,181.462,225,18.4034,51.4034,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
33230,3,1.97943,-9.84955,-0.887659,1.99167,-9.70167,-0.862903,1.99243,-9.69626,-0.861069,22.0792,-0.00245437,-0.00711031,0.00331507,-0,1.5708,-0,1.5708,210.838,2771.19,14.6135,19.0848,50.5733,477.307,165.797,360.058,795.202,1009.05,1.44613,201.879,55.5974,183.589,230,18.9259,52.9259,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
33631,3,1.97943,-9.84955,-0.887659,1.99571,-9.68401,-0.858321,1.99336,-9.69234,-0.857981,22.6258,-0.000784781,-0.00112089,0.00453263,-0,1.5708,-0,1.5708,215.491,2866.4,14.6961,19.7659,52.1323,476.398,167.319,361.171,795.398,995.605,1.44613,161.074,55.0025,190.292,235,19.4571,54.4571,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
34031,3,1.97943,-9.84955,-0.887659,1.99021,-9.70091,-0.866456,1.99023,-9.69809,-0.863153,23.091,-0.00265298,-0.0053223,-0.00070178,-0,1.5708,-0,1.5708,220.342,2958.06,14.8136,20.4297,53.5803,474.882,165.316,359.363,794.029,1108.59,1.44613,216.141,58.0586,193.216,240,19.9395,55.9395,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
34441,3,1.97943,-9.84955,-0.887659,1.99529,-9.70724,-0.864483,1.99436,-9.70971,-0.866064,23.6241,0.000725697,-0.0111025,-0.0020347,-0,1.5708,-0,1.5708,224.82,3050.57,14.9083,21.0881,55.1221,476.952,164.315,358.309,792.855,1213.26,1.44613,246.244,57.0119,203.607,245,20.4121,57.4121,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
34841,3,1.97943,-9.84955,-0.887659,1.99335,-9.7002,-0.869954,1.99374,-9.69838,-0.870014,24.0572,6.52994e-05,-0.00217643,-0.0041446,-0,1.5708,-0,1.5708,229.204,3139.12,14.999,21.7262,56.5457,477.72,163.035,356.726,790.594,1336.31,1.44613,288.031,62.4368,216.235,250,20.906,58.906,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
35241,3,1.97943,-9.84955,-0.887659,1.99078,-9.71115,-0.8704,1.9909,-9.7123,-0.871527,24.5387,-0.00181792,-0.010319,-0.00392459,-0,1.5708,-0,1.5708,233.522,3229.74,15.0845,22.3748,58.0339,477.546,162.516,356.279,790.307,1457.28,1.44613,305.952,64.0737,230.655,255,21.3473,60.3473,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
35641,3,1.97943,-9.84955,-0.887659,1.98848,-9.70094,-0.862977,1.98814,-9.69733,-0.86473,24.9604,-0.00316374,3.42787e-05,0.00155479,-0,1.5708,-0,1.5708,237.795,3317.52,15.1763,23.0063,59.4538,477.226,165.299,358.943,792.705,1439.54,1.44613,216.284,69.7835,246.521,260,21.8081,61.8081,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
36031,3,1.97943,-9.84955,-0.887659,1.98952,-9.7145,-0.860235,1.98909,-9.71135,-0.861819,25.3778,-0.00175378,-0.00972748,0.00338377,-0,1.5708,-0,1.5708,242.481,3402.2,15.3222,23.6241,60.769,478.182,166.233,360.317,795.066,1481.43,1.44613,189.595,80.207,253.544,265,22.2395,63.2395,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
36441,3,1.97943,-9.84955,-0.887659,1.99301,-9.7067,-0.856312,1.99241,-9.7003,-0.855919,25.8138,0.000979981,-0.00184886,0.00634777,-0,1.5708,-0,1.5708,247.206,3488,15.4974,24.2367,62.1904,480.239,168.206,362.796,798.677,1488.85,1.44613,139.172,85.9282,259.785,270,22.6645,64.6645,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
36841,3,1.97943,-9.84955,-0.887659,1.98846,-9.69157,-0.856785,1.98942,-9.69509,-0.854228,26.2126,-0.00136347,0.00267898,0.00555618,-0,1.5708,-0,1.5708,252.13,3567.52,15.7158,24.811,63.465,479.794,168.355,363.823,801.67,1564.17,1.44613,135.745,97.9665,261.529,275,23.0581,66.0581,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
37231,3,1.97943,-9.84955,-0.887659,1.99198,-9.69348,-0.858551,1.99124,-9.68747,-0.856965,26.6543,0.000171054,0.00649214,0.00247779,-0,1.5708,-0,1.5708,256.836,3647.55,15.9386,25.3731,64.853,480.861,167.081,362.935,801.648,1685.02,1.44613,166.997,105.031,268.283,280,23.4922,67.4922,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
37631,3,1.97943,-9.84955,-0.887659,1.99927,-9.70747,-0.859665,1.99853,-9.70245,-0.857942,27.0612,0.00511395,-0.00612837,0.000842045,-0,1.5708,-0,1.5708,261.256,3731.17,16.1348,25.9483,66.3821,483.731,166.612,362.713,801.98,1803.74,1.44613,179.579,105.486,281.896,285,23.9141,68.9141,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
38031,3,1.97943,-9.84955,-0.887659,1.99168,-9.67755,-0.859267,1.99169,-9.68895,-0.857821,27.5457,-0.000431161,0.00654928,0.000410885,-0,1.5708,-0,1.5708,265.626,3811.54,16.3226,26.5093,67.7983,480.884,166.476,362.904,802.904,1936.23,1.44613,183.009,111.513,297.047,290,24.3187,70.3187,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
38441,3,1.97943,-9.84955,-0.887659,1.98766,-9.68626,-0.861584,1.98772,-9.68517,-0.86111,27.9786,-0.00291175,0.00734112,-0.00192743,-0,1.5708,-0,1.5708,269.943,3890.55,16.5092,27.0615,69.1862,478.444,165.315,361.45,800.793,2068.32,1.44613,215.714,119.495,313.935,295,24.8042,71.8042,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
38831,3,1.97943,-9.84955,-0.887659,1.99268,-9.70542,-0.861475,1.99125,-9.70249,-0.864099,28.4025,0.000309996,-0.00610691,-0.00287822,-0,1.5708,-0,1.5708,274.232,3973.83,16.6668,27.6476,70.6225,478.817,164.169,360.239,799.436,2238.76,1.44613,250.647,126.548,331.989,300,25.2553,73.2553,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
39231,3,1.97943,-9.84955,-0.887659,1.98974,-9.70157,-0.866492,1.98873,-9.70572,-0.866572,28.8334,-0.00124431,-0.00617353,-0.00383947,-0,1.5708,-0,1.5708,278.415,4060.01,16.8075,28.2504,72.1333,477.384,163.197,359.245,798.392,2433,1.44613,282.48,130.922,353.391,305,25.6895,74.6895,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
39631,3,1.97943,-9.84955,-0.887659,1.99038,-9.66332,-0.858437,1.98946,-9.66184,-0.859487,29.283,-0.000287131,0.0232375,0.00183344,-0,1.5708,-0,1.5708,282.514,4144.4,16.9337,28.8476,73.5676,477.655,165.874,362.035,801.434,2488.29,1.44613,199.687,139.64,377.738,310,26.0952,76.0952,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
40031,3,1.97943,-9.84955,-0.887659,1.99273,-9.70592,-0.86901,1.99223,-9.70128,-0.867842,29.6969,0.001692,-0.00842125,-0.00425513,-0,1.5708,-0,1.5708,287.101,4222.55,17.1245,29.4122,74.8213,478.961,162.553,358.84,798.522,2750.72,1.44613,304.444,156.382,389.189,315,26.5485,77.5485,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
40441,3,1.97943,-9.84955,-0.887659,1.99457,-9.75337,-0.863607,1.99526,-9.74386,-0.862794,30.1031,0.00313733,-0.0364719,-0.000254438,-0,1.5708,-0,1.5708,291.12,4311.36,17.2401,30.0327,76.3823,480.538,164.67,360.728,799.896,2800.28,1.44613,235.005,160.516,417.035,320,26.9973,78.9973,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
40841,3,1.97943,-9.84955,-0.887659,1.9909,-9.66662,-0.862516,1.99287,-9.67298,-0.863436,30.5228,0.000462279,0.0188065,-0.000405325,-0,1.5708,-0,1.5708,295.679,4392.41,17.4034,30.6252,77.6385,479.853,163.89,360.728,801.645,3061.66,1.44613,259.538,180.832,429.869,325,27.3462,80.3462,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
41231,3,1.97943,-9.84955,-0.887659,1.99335,-9.67811,-0.854375,1.99276,-9.6683,-0.856002,30.9522,0.000427328,0.0155683,0.00488246,-0,1.5708,-0,1.5708,299.808,4474.11,17.5482,31.2041,79.0227,479.63,166.597,363.753,805.384,3128.93,1.44613,179.796,194.143,455.792,330,27.7202,81.7202,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
41631,3,1.97943,-9.84955,-0.887659,1.99167,-9.69297,-0.855853,1.99225,-9.68873,-0.854838,31.3256,-0.000129037,-0.00199418,0.00436117,-0,1.5708,-0,1.5708,304.521,4550.88,17.7691,31.7555,80.2764,478.955,166.869,364.269,806.446,3217.23,1.44613,172.633,212.363,464.497,335,28.1647,83.1647,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
42041,3,1.97943,-9.84955,-0.887659,1.99524,-9.70777,-0.849345,1.9953,-9.70469,-0.8481,31.7557,0.00186175,-0.012638,0.00751732,-0,1.5708,-0,1.5708,309.224,4633.12,17.987,32.3347,81.6933,479.844,169.17,367.183,810.731,2898.55,1.44613,168.879,224.879,473.574,340,28.5481,84.5481,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
42441,3,1.97943,-9.84955,-0.887659,1.99345,-9.6784,-0.844785,1.99368,-9.67864,-0.843874,32.1388,0.000370388,0.00703308,0.0085051,-0,1.5708,-0,1.5708,317.913,4680.68,18.6781,32.7417,82.0564,478.941,171.159,372.063,822.088,2697.87,1.44613,223.7,295.412,366.865,345,28.9678,85.9678,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
42831,3,1.97943,-9.84955,-0.887659,1.99406,-9.69156,-0.843648,1.9941,-9.68664,-0.840045,32.6144,0.000548597,-0.00139348,0.00789609,-0,1.5708,-0,1.5708,324.853,4754.78,19.3239,33.1954,83.7646,478.812,177.596,379.827,832.823,3298.79,1.44613,393.186,276.099,316.195,350,29.4514,87.4514,-1.84414e-07,0.00255541,3.14152,0,-0,-3.14159,-1,480,180,360,-1
43231,3,1.97943,-9.84955,-0.887659,1.98987,-9.64972,-0.83663,1.99019,-9.65572,-0.837124,33.2357,-0.00215721,0.0210791,0.00872099,-0,1.5708,-0,1.5708,325.841,4879.01,19.1574,33.947,86.6983,477.005,167.185,366.489,812.93,3271.64,0.76113,164.829,207.856,425.134,355,30.0281,89.0281,-9.69598e-08,0.00134356,3.14152,0,-0,-3.14159,-1,480,180,360,-1
43631,3,1.97943,-9.84955,-0.887659,1.9902,-9.68683,-0.846528,1.99105,-9.67751,-0.842649,33.8108,-0.00135327,0.000768459,0.00258093,-0,1.5708,-0,1.5708,329.363,4955.22,19.2001,34.5166,87.797,477.376,164.875,362.677,805.753,3572.52,0.725104,228.968,231.128,469.311,360,30.6387,90.6387,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
44031,3,1.97943,-9.84955,-0.887659,1.98734,-9.6885,-0.847823,1.98763,-9.6884,-0.847,34.4465,-0.00333385,-0.00647649,-0.000897191,-0,1.5708,-0,1.5708,332.83,5054.1,19.1852,35.2255,89.4186,476.315,164.115,360.558,800.591,3831.87,0.725104,252.615,238.734,517.468,365,31.2278,92.2278,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
44431,3,1.97943,-9.84955,-0.887659,1.98875,-9.67489,-0.857541,1.98825,-9.66556,-0.856212,34.9833,-0.00203886,0.00929676,-0.00695704,-0,1.5708,-0,1.5708,336.574,5153.89,19.1718,35.9587,90.9423,477.183,161.884,357.275,794.952,4198.96,0.725104,328.419,254.635,558.659,370,31.7992,93.7992,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
44841,3,1.97943,-9.84955,-0.887659,1.98941,-9.65508,-0.844106,1.98928,-9.64894,-0.847127,35.5531,-0.000820507,0.0167548,0.00138726,-0,1.5708,-0,1.5708,340.149,5257.52,19.1277,36.7202,92.5259,478.386,166.709,361.455,797.687,4190.88,0.725104,176.728,272.826,607.294,375,32.2853,95.2853,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
45241,3,1.97943,-9.84955,-0.887659,1.98967,-9.65089,-0.852967,1.98983,-9.65124,-0.853457,36.0105,-0.000309784,0.0115318,-0.00295131,-0,1.5708,-0,1.5708,345.115,5345.94,19.2378,37.4115,93.6171,479.608,165.024,359.763,795.977,4466,0.725104,224.274,313.909,608.479,380,32.8019,96.8019,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
45631,3,1.97943,-9.84955,-0.887659,1.98744,-9.65809,-0.846903,1.98905,-9.66738,-0.846397,36.4314,-0.000878727,-0.000845023,0.00228431,-0,1.5708,-0,1.5708,349.365,5448.3,19.2908,38.1589,95.2155,479.994,168.148,362.852,798.99,4515.84,0.725104,140.55,333.079,634.927,385,33.2492,98.2492,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
46031,3,1.97943,-9.84955,-0.887659,1.99386,-9.7071,-0.846949,1.99203,-9.70358,-0.847157,36.8591,0.00175925,-0.0247812,0.00141183,-0,1.5708,-0,1.5708,354.492,5538.08,19.4584,38.8357,96.4869,481.461,167.592,362.925,800.469,4768.97,0.725104,154.083,368.448,630.395,390,33.6629,99.6629,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
46441,3,1.97943,-9.84955,-0.887659,1.99334,-9.66983,-0.842665,1.9939,-9.67743,-0.842956,37.2212,0.00247697,0.000402233,0.00392597,-0,1.5708,-0,1.5708,358.98,5631.3,19.5833,39.5134,97.9628,482.179,168.848,364.592,803.058,4955.14,0.725104,124.667,393.846,648.724,395,34.049,101.049,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
