Time,Sequence,Sim_time,mpc_dt,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_gt,v_y_gt,v_z_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
4678.82,0,0.5,0.8,0.9,-37.6712,-0.98,2.62461,-34.9869,-0.975346,2.68021,-34.8839,-0.979902,31.1383,0,-4.1824,0,0.0974658,-3.62363,-0.0167712,-0,-3.14159,0.00462657,-1.54391,0,11177.5,15.5215,6.07135,-6.8113,260,186,248.337,367.354,54936.1,2.31677e+06,1.60869e+06,0,0,35,31.1383,31.1383,0.0204548,0.039154,0.534624,-4.33686e-19,0.00462657,0.785398,30,480,180,360,360
4934.82,0,0.5,0.8,0.9,-38.7696,-0.98,2.61022,-36.7067,-1.02551,2.65511,-36.5906,-0.963571,31.6019,0,-4.3472,0,0.0560672,-3.80152,-0.000386885,-0,-3.14159,0.00010176,-1.55605,0,11230,15.3978,6.01343,-6.73468,308,171,296.62,356.367,32209.4,2.90873e+06,1.73168e+06,0,0,35,31.6019,31.6019,0.0217862,0.0345525,0.563679,0,0.00010176,0.785398,30,480,180,360,360
5310.82,0,0.5,0.8,0.9,-40.4336,-0.98,2.53903,-37.5338,-1.02389,2.5519,-38.3027,-1.03188,31.5992,0,-4.5856,0,-0.0313251,-3.93005,-0.0441401,-0,-3.14159,0.0112306,-1.57877,0,11241,15.3151,5.99337,-6.70875,319,172,305.347,351.559,27922.1,3.52943e+06,1.85042e+06,0,0,35,31.5992,31.5992,0.0218825,0.0446069,0.580117,8.67416e-19,0.0112306,0.785398,30,480,180,360,360
5694.82,0,0.5,0.8,0.9,-42.2468,-0.98,2.505,-39.5013,-1.00943,2.49782,-40.3367,-1.01896,31.511,0,-4.832,0,-0.0595367,-4.19877,-0.0222276,-0,-3.14159,0.00529326,-1.58497,0,11242,15.2439,6.01157,-6.7315,311,168,283.233,346.098,30537.4,3.95996e+06,1.97315e+06,0,0,35,31.511,31.511,0.0216365,0.0366484,0.603824,4.33687e-19,0.00529326,0.785398,30,480,180,360,360
6080.46,0,0.5,0.8,0.9,-44.1803,-0.98,2.40368,-41.3464,-0.974107,2.39215,-42.2351,-0.980469,31.0869,0,-5.0816,0,-0.116452,-4.34154,0.011379,-0,-3.14159,-0.00262002,-1.59761,0,11245.5,15.1884,5.89684,-6.58773,289,159,289.49,333.463,39334.9,4.36945e+06,2.10633e+06,0,0,35,31.0869,31.0869,0.0212759,0.0267907,0.62609,0,-0.00262002,0.785398,30,480,180,360,360
6494.83,0,0.5,0.8,0.9,-46.3312,-0.98,2.3549,-43.4215,-0.909023,2.34035,-44.3192,-0.891233,30.9802,0,-5.3456,0,-0.124233,-4.59249,0.0633861,-0,-3.14159,-0.0137962,-1.59784,0,11248.1,15.145,6.08732,-6.82616,298,148,330.96,333.149,30561.6,5.06846e+06,2.22964e+06,0,0,35,30.9802,30.9802,0.0212156,0.013173,0.6664,-8.67444e-19,-0.0137962,0.785398,30,480,180,360,360
6854.83,0,0.5,0.8,0.9,-48.2835,-0.98,2.36873,-45.637,-0.961187,2.35239,-46.595,-0.938981,30.879,0,-5.5744,0,-0.0878932,-4.92147,0.00925015,-0,-3.14159,-0.00187925,-1.58865,0,11230,15.1118,6.06669,-6.80156,316,137,331.035,322.675,26547.2,5.83217e+06,2.35117e+06,0,0,35,30.879,30.879,0.019448,0.0211245,0.701716,1.0842e-19,-0.00187925,0.785398,30,480,180,360,360
7286.83,0,0.5,0.8,0.9,-50.7692,-0.98,2.45182,-48.0341,-0.909856,2.437,-48.9479,-0.91756,30.6069,0,-5.8528,0,-0.00500026,-5.19702,0.0239841,-0,-3.14159,-0.00461494,-1.57176,0,11239.2,15.0856,5.91881,-6.61559,336,147,349.782,336.142,17407.3,6.56084e+06,2.46461e+06,0,0,35,30.6069,30.6069,0.0155828,0.012326,0.743596,2.16843e-19,-0.00461494,0.785398,30,480,180,360,360
7734.83,0,0.5,0.8,0.9,-53.4528,-0.98,2.5267,-51.4372,-0.97642,2.5144,-51.3271,-0.908009,30.3834,0,-6.1392,0,0.0482195,-5.38149,0.0243879,-0,-3.14159,-0.0045316,-1.56184,0,11245.6,15.0658,5.86858,-6.55246,378,167,389.725,353.54,8734.65,7.37331e+06,2.56992e+06,0,0,35,30.3834,30.3834,0.0128326,0.00862163,0.773017,0,-0.0045316,0.785398,30,480,180,360,360
8062.84,0,0.5,0.8,0.9,-55.498,-0.98,2.61073,-52.7576,-0.977684,2.61406,-53.7754,-0.980531,30.1814,0,-6.3488,0,0.105925,-5.64865,-0.0292429,-0,-3.14159,0.00517602,-1.55205,0,11248.2,15.0509,5.70534,-6.34945,398,186,410.551,375.146,4448.74,8.1699e+06,2.67096e+06,0,0,35,30.1814,30.1814,0.00598005,0.0110557,0.793851,-2.16843e-19,0.00517602,0.785398,30,480,180,360,360
8526.82,0,0.5,0.8,0.9,-58.5031,-0.98,2.65936,-55.3271,-0.98483,2.68465,-56.4647,-0.992056,30.1975,0,-6.6448,0,0.123159,-5.91185,-0.0283755,-0,-3.14159,0.00479869,-1.54997,0,11152.8,15.002,5.19801,-5.73235,428,180,444.664,355.376,1994.93,8.69234e+06,2.76851e+06,0,0,35,30.1975,30.1975,0.00637164,0.0109647,0.801791,0,0.00479869,0.785398,30,480,180,360,360
8878.83,0,0.5,0.8,0.9,-60.8855,-0.98,2.70964,-57.8809,-0.977277,2.73013,-59.0033,-0.986431,30.3433,0,-6.8704,0,0.121324,-6.03578,-0.0156731,-0,-3.14159,0.00259618,-1.5507,0,11176.9,14.9909,5.03574,-5.53444,478,179,493.729,353.93,1985.93,9.64928e+06,2.86678e+06,0,0,35,30.3433,30.3433,0.00646039,0.00876128,0.808772,0,0.00259618,0.785398,30,480,180,360,360
9270.82,0,0.5,0.8,0.9,-63.6317,-0.98,2.72433,-60.7601,-0.994288,2.73387,-61.9853,-1.00002,30.7712,0,-7.1216,0,0.0960455,-6.38555,-0.0195274,-0,-3.14159,0.00305771,-1.55576,0,11198.7,14.9823,5.71797,-6.36829,510,179,488.585,356.396,3966.15,1.09048e+07,2.96648e+06,0,0,35,30.7712,30.7712,0.0062894,0.00925804,0.79252,-2.16841e-19,0.00305771,0.785398,30,480,180,360,360
9726.81,0,0.5,0.8,0.9,-66.9572,-0.98,2.6621,-65.0076,-1.01005,2.76102,-64.8002,-1.01608,31.0576,0,-7.4144,0,0.0871442,-6.56239,-0.0261893,-0,-3.14159,0.00399045,-1.55752,0,11061,14.9074,5.36249,-5.93828,514,188,501.699,358.911,5408.62,1.22891e+07,3.06681e+06,0,0,35,31.0576,31.0576,0.00574349,0.00978522,0.780945,0,0.00399045,0.785398,30,480,180,360,360
10070.8,0,0.5,0.8,0.9,-69.5344,-0.98,2.75722,-66.526,-0.978829,2.75448,-67.7851,-0.986725,31.3881,0,-7.6336,0,0.0663528,-6.88154,0.0018191,-0,-3.14159,-0.000264333,-1.56115,0,11110.4,14.9046,5.78879,-6.46218,528,192,499.977,368.008,7584.86,1.37564e+07,3.16814e+06,0,0,35,31.3881,31.3881,0.00595001,0.00589011,0.768502,-1.35525e-20,-0.000264333,0.785398,30,480,180,360,360
10470.8,0,0.5,0.8,0.9,-72.6788,-0.98,2.63295,-69.5624,-0.939067,2.62733,-70.9109,-0.943321,31.612,0,-7.8928,0,-0.0341831,-7.07501,0.0332129,-0,-3.14159,-0.00469431,-1.57563,0,8189.69,14.5429,5.21878,-5.98105,511,200,492.634,365.626,8196.8,1.54968e+07,3.26793e+06,0,0,35,31.612,31.612,0.00723075,0.00309895,0.747961,-6.50528e-19,-0.00469431,0.785398,30,480,180,360,360
10870.8,0,0.5,0.8,0.9,-75.8671,-0.98,2.55756,-72.642,-0.956005,2.53981,-74.0481,-0.943067,31.6485,0,-8.1472,0,-0.0805811,-7.29056,0.0216328,-0,-3.14159,-0.00296704,-1.58185,0,9465.62,14.5963,5.887,-6.72329,486,196,460.923,369.845,6174.16,1.73541e+07,3.3656e+06,0,0,35,31.6485,31.6485,0.00894064,0.00699564,0.731361,0,-0.00296704,0.785398,30,480,180,360,360
11262.8,0,0.5,0.8,0.9,-79.1145,-0.98,2.62847,-75.9556,-0.952687,2.61794,-77.4389,-0.950545,31.5586,0,-8.3984,0,-0.00679402,-7.6074,0.011415,-0,-3.14159,-0.00150051,-1.57169,0,8877.04,14.1792,5.4285,-6.18494,459,195,439.557,359.76,5384.35,1.93436e+07,3.46312e+06,0,0,35,31.5586,31.5586,0.0104867,0.0100914,0.73535,0,-0.00150051,0.785398,30,480,180,360,360
11702.8,0,0.5,0.8,0.9,-82.8721,-0.98,2.55465,-79.3398,-0.967712,2.54786,-80.8514,-0.961771,31.2445,0,-8.68,0,-0.0510105,-7.86634,-0.000995899,-0,-3.14159,0.0001266,-1.57728,0,6084.61,13.6322,5.71103,-7.03087,434,191,430.748,356.137,4377.36,2.14103e+07,3.56116e+06,0,0,35,31.2445,31.2445,0.0111936,0.0125273,0.734245,-6.77626e-21,0.0001266,0.785398,30,480,180,360,360
12110.8,0,0.5,0.8,0.9,-86.4627,-0.98,2.58307,-82.6045,-0.912525,2.57839,-84.2683,-0.909386,31.0035,0,-8.9408,0,-0.0186728,-7.99512,0.0337567,-0,-3.14159,-0.00422213,-1.57313,0,7680.54,13.7547,5.54463,-6.48025,433,191,434.916,355.807,3714.94,2.26586e+07,3.65873e+06,0,0,35,31.0035,31.0035,0.00985047,0.00638765,0.748277,2.16842e-19,-0.00422213,0.785398,30,480,180,360,360
12550.8,0,0.5,0.8,0.9,-90.4359,-0.98,2.63538,-88.1915,-0.939717,2.74845,-88.0326,-0.884861,30.7878,0,-9.2208,0,0.109087,-8.41902,0.040949,-0,-3.14159,-0.00486342,-1.55784,0,6148.74,13.0065,6.05032,-7.53275,476,199,484.633,362.407,4353.1,2.49086e+07,3.75676e+06,0,0,35,30.7878,30.7878,0.00990498,0.00514404,0.780227,0,-0.00486342,0.785398,30,480,180,360,360
12862.8,0,0.5,0.8,0.9,-93.3489,-0.98,2.75096,-90.1231,-0.941725,2.75032,-91.8047,-0.939493,30.9543,0,-9.4208,0,0.0896019,-8.6988,-0.00553497,-0,-3.14159,0.000636258,-1.5605,0,7381.04,13.038,6.19908,-7.45058,482,199,446.218,357.219,2391.64,2.73604e+07,3.85418e+06,0,0,35,30.9543,30.9543,0.0102776,0.0112608,0.768774,-2.71051e-20,0.000636258,0.785398,30,480,180,360,360
13334.8,0,0.5,0.8,0.9,-97.872,-0.98,2.43797,-95.6338,-0.859445,2.66697,-95.4595,-0.884485,31.1565,0,-9.7232,0,0.00716347,-8.81546,0.0364506,-0,-3.14159,-0.00413483,-1.56998,0,9102.9,13.4639,5.6876,-6.49984,444,193,441.565,358.788,2191.82,2.87925e+07,3.95166e+06,0,0,35,31.1565,31.1565,0.00956164,0.00602808,0.7549,-2.16842e-19,-0.00413483,0.785398,30,480,180,360,360
13662.8,0,0.5,0.8,0.9,-101.141,-0.98,2.43153,-97.6719,-0.776664,2.40497,-99.4325,-0.77292,31.4376,0,-9.936,0,-0.163973,-9.125,0.104836,-0,-3.14159,-0.0114865,-1.58876,0,10223.9,13.7984,5.65979,-6.36445,461,194,491.783,361.859,9322.49,3.16527e+07,4.04997e+06,0,0,35,31.4376,31.4376,0.0100435,-0.000623056,0.746171,0,-0.0114865,0.785398,30,480,180,360,360
14094.8,0,0.5,0.8,0.9,-105.396,-0.98,2.4858,-101.593,-0.756629,2.43987,-103.425,-0.725371,31.6929,0,-10.2064,0,-0.0891866,-9.35861,0.104445,-0,-3.14159,-0.0111593,-1.58033,0,8489.49,13.8331,5.6113,-6.46608,475,193,447.411,364.097,5782.7,3.47125e+07,4.14768e+06,0,0,35,31.6929,31.6929,0.0115355,0.00149433,0.739168,0,-0.0111593,0.785398,30,480,180,360,360
14518.8,0,0.5,0.8,0.9,-109.818,-0.98,2.54167,-105.564,-0.833809,2.52907,-107.48,-0.824341,31.4833,0,-10.48,0,-0.00518199,-9.55511,0.0120504,-0,-3.14159,-0.00126114,-1.57134,0,9274.3,14.0276,6.0475,-6.95446,462,195,451.609,367.665,3117.15,3.64542e+07,4.24518e+06,0,0,35,31.4833,31.4833,0.0130742,0.0128252,0.748104,-1.0842e-19,-0.00126114,0.785398,30,480,180,360,360
14894.8,0,0.5,0.8,0.9,-113.82,-0.98,2.5135,-109.815,-0.866749,2.50921,-111.672,-0.862281,31.3466,0,-10.7216,0,-0.0163162,-9.90634,-0.0178828,-0,-3.14159,0.00180518,-1.57244,0,10355.3,14.2428,5.49566,-6.14824,449,180,444.902,349.764,7003.5,3.95094e+07,4.34271e+06,0,0,35,31.3466,31.3466,0.0133029,0.0162071,0.745701,-1.0842e-19,0.00180518,0.785398,30,480,180,360,360
15326.8,0,0.5,0.8,0.9,-118.49,-0.98,2.58529,-114.095,-0.966711,2.5812,-116.144,-0.971836,31.5035,0,-10.9968,0,0.0391284,-10.1017,-0.0883833,-0,-3.14159,0.00874908,-1.56692,0,10726.3,14.3177,5.60804,-6.26294,436,169,420.429,341.962,3007.99,4.16237e+07,4.44041e+06,0,0,35,31.5035,31.5035,0.0124049,0.02232,0.740494,-4.33697e-19,0.00874908,0.785398,30,480,180,360,360
15646.8,0,0.5,0.8,0.9,-122.098,-0.98,2.53971,-118.322,-1.01239,2.55833,-120.397,-1.05308,31.4131,0,-11.2048,0,0.00843314,-10.2815,-0.111209,-0,-3.14159,0.010816,-1.56998,0,10417.2,14.2421,5.59835,-6.27254,437,173,456.831,343.872,8817.94,4.52488e+07,4.53804e+06,0,0,35,31.4131,31.4131,0.0107001,0.0223895,0.746173,-4.33706e-19,0.010816,0.785398,30,480,180,360,360
16118.8,0,0.5,0.8,0.9,-127.435,-0.98,2.58896,-122.953,-1.13387,2.59764,-125.162,-1.14308,31.5809,0,-11.5056,0,0.0294708,-10.6377,-0.149642,-0,-3.14159,0.0140662,-1.56803,0,10840,14.3992,5.96873,-6.70737,448,173,414.323,357.193,4004.39,4.76293e+07,4.63526e+06,0,0,35,31.5809,31.5809,0.0086317,0.0236314,0.734119,0,0.0140662,0.785398,30,480,180,360,360
16590.8,0,0.5,0.8,0.9,-132.914,-0.98,2.47177,-129.972,-0.953927,2.42901,-129.623,-1.05734,31.4495,0,-11.8064,0,-0.0944585,-10.7431,-0.0394515,-0,-3.14159,0.0036721,-1.57959,0,8925.42,13.2571,6.14302,-7.1236,462,222,484.19,378.148,4838.25,5.00334e+07,4.73363e+06,0,0,35,31.4495,31.4495,0.00834227,0.0129328,0.733253,-2.16842e-19,0.0036721,0.785398,30,480,180,360,360
16878.8,0,0.5,0.8,0.9,-136.395,-0.98,2.46001,-132.209,-0.889078,2.44622,-134.306,-0.891609,31.7592,0,-11.9936,0,-0.0597837,-11.172,0.0825691,-0,-3.14159,-0.00739046,-1.57615,0,8833.87,12.9236,6.32704,-7.38489,487,230,516.434,387.848,15403.2,5.40949e+07,4.83598e+06,0,0,35,31.7592,31.7592,0.0106859,0.0040652,0.750614,4.33693e-19,-0.00739046,0.785398,30,480,180,360,360
17310.8,0,0.5,0.8,0.9,-141.555,-0.98,2.5053,-136.967,-0.937013,2.49269,-139.418,-0.910322,32.4239,0,-12,0,-0.00879385,-11.2882,0.0387453,-0,-3.14159,-0.00343236,-1.57158,0,10116.8,13.4169,6.47947,-7.43138,499,194,468.088,357.726,9702.2,5.71976e+07,4.936e+06,0,0,35,32.4239,32.4239,0.0150136,0.0131843,0.734697,-2.16842e-19,-0.00343236,0.785398,30,480,180,360,360
17718.8,0,0.5,0.8,0.9,-146.415,-0.98,2.43552,-141.606,-0.932512,2.43547,-143.947,-0.934932,32.234,0,-12,0,-0.0463398,-11.5018,0.0173825,-0,-3.14159,-0.00151128,-1.57483,0,10763,13.7709,6.17108,-6.97039,463,183,490.478,350.381,15873.6,6.20288e+07,5.0345e+06,0,0,35,32.234,32.234,0.0158833,0.0161724,0.731741,0,-0.00151128,0.785398,30,480,180,360,360
18070.8,0,0.5,0.8,0.9,-150.705,-0.98,2.54874,-146.647,-1.00737,2.53324,-149.076,-0.984802,32.2389,0,-12,0,0.0381776,-11.724,-0.0317835,-0,-3.14159,0.00271095,-1.56754,0,10977.3,14.0415,6.06387,-6.81701,467,165,422.448,343.354,5810.23,6.50803e+07,5.13223e+06,0,0,35,32.2389,32.2389,0.0150223,0.0195702,0.727778,0,0.00271095,0.785398,30,480,180,360,360
18462.8,0,0.5,0.8,0.9,-155.415,-0.98,2.5235,-151.189,-0.920623,2.54082,-153.556,-0.940161,31.7675,0,-12,0,0.0291723,-11.6352,0.0128552,-0,-3.14159,-0.00110485,-1.56829,0,9016.98,13.7636,5.33371,-6.04937,445,182,470.056,351.672,11759.2,6.9863e+07,5.23032e+06,0,0,35,31.7675,31.7675,0.0138542,0.0139153,0.744987,0,-0.00110485,0.785398,30,480,180,360,360
18838.8,2,0.5,0.8,0.9,-159.855,-0.9877,2.72569,-156.24,-0.966486,2.76599,-158.638,-0.950329,31.5589,0,-12,-0.11,0.16186,-11.9006,-0.00331833,0.00916641,-3.14159,0.000278812,-1.5572,0,7583.11,13.6916,6.0514,-7.20063,446,194,391.494,370,246922,7.513e+07,5.32804e+06,0,0,35,31.5589,31.5589,0.0137652,0.0153352,0.740577,2.71051e-20,0.000278812,-1.5708,20,480,180,280,360
19246.8,2,0.5,0.8,0.9,-164.805,-1.10155,2.62498,-161.102,-1.13385,2.65892,-163.498,-1.13581,31.0176,0,-12,-0.44,0.0427795,-11.9625,-0.129721,0.0366502,-3.14159,0.0108435,-1.56722,0,9541.4,13.9835,2.97758,-3.17579,412,192,413.839,341.462,267832,8.31026e+07,5.4273e+06,0,0,35,31.0176,31.0176,0.0156412,0.0277735,0.745782,8.67413e-19,0.0108435,-1.5708,20,480,180,280,360
19630.8,2,0.5,0.8,0.9,-169.395,-1.32876,2.94943,-166.029,-1.33602,2.96029,-168.418,-1.37463,29.6162,0,-12,-0.746,0.237895,-12.0573,-0.253403,0.0620868,-3.14159,0.0210093,-1.55107,0,10550.7,14.2242,3.02115,-3.20468,357,218,265.003,373.098,223426,9.07507e+07,5.53537e+06,0,0,35,29.6162,29.6162,0.0115566,0.0346872,0.701491,-3.47021e-18,0.0210093,-1.5708,20,480,180,280,360
20030.8,2,0.5,0.8,0.9,-174.165,-1.68889,2.83392,-170.534,-1.56394,2.81925,-172.936,-1.61729,27.5326,0,-12,-1.064,0.100741,-11.8509,-0.349782,0.0884354,-3.14159,0.0295056,-1.5623,0,10962.3,14.4097,2.9486,-3.11624,367,248,397.679,387.327,143018,9.50465e+07,5.63839e+06,0,0,35,27.5326,27.5326,0.00769691,0.0386898,0.697504,0,0.0295056,-1.5708,20,480,180,280,360
20438.8,2,0.5,0.8,0.9,-179.025,-2.18583,2.88672,-175.318,-1.76465,2.90177,-177.715,-1.83536,25.811,0,-12,-1.388,0.131992,-11.8665,-0.403405,0.115155,-3.14159,0.03398,-1.55967,0,11132,14.5512,2.85147,-3.00544,464,190,456.665,340.844,127189,9.90396e+07,5.73838e+06,0,0,35,25.811,25.811,0.0165002,0.0542905,0.682164,-3.47145e-18,0.03398,-1.5708,20,480,180,280,360
20838.8,2,0.5,0.8,0.9,-183.825,-2.80542,2.73499,-180.046,-2.42465,2.74456,-182.447,-2.51504,24.7265,0,-12,-1.708,-0.00594519,-11.8451,-0.757073,0.141384,-3.14159,0.0638275,-1.5713,0,11201.7,14.6582,2.75794,-2.90078,484,144,465.596,318.684,113907,1.0288e+08,5.83959e+06,0,0,35,24.7265,24.7265,0.0120945,0.0806262,0.623947,-1.39061e-17,0.0638275,-1.5708,20,480,180,280,360
21246.8,2,0.5,0.8,0.9,-188.745,-3.57259,2.65309,-184.809,-3.12516,2.65169,-187.154,-3.28257,24.1113,0,-12,-2.002,-0.0683049,-11.8336,-1.0753,0.165311,-3.14159,0.0906175,-1.57657,0,11230.2,14.7396,2.73873,-2.87916,539,113,538.818,298.845,130576,1.09278e+08,5.95266e+06,0,0,35,24.1113,24.1113,0.00223963,0.093966,0.589509,6.96748e-18,0.0906175,-1.5708,20,480,180,280,360
21646.9,2,0.5,0.8,0.9,-193.575,-4.3784,2.69923,-189.469,-3.99818,2.69756,-191.811,-4.21241,23.8036,0,-12,-2.002,-0.0227705,-11.7914,-1.42052,0.165311,-3.14159,0.119894,-1.57273,0,11241.9,14.8014,2.83772,-2.9886,566,89,503.58,286.268,115267,1.15699e+08,6.06737e+06,0,0,35,23.8036,23.8036,-0.00786006,0.106221,0.521699,2.09672e-17,0.119894,-1.5708,20,480,180,280,360
22038.8,2,0.5,0.8,0.9,-198.315,-5.16918,2.53081,-193.876,-4.6259,2.5396,-196.107,-4.92708,22.7962,0,-12,-2.002,-0.12971,-11.6362,-1.52594,0.165311,-3.14159,0.130385,-1.58194,0,11246.7,14.8484,2.82157,-2.97063,561,103,534.604,296.981,100625,1.21377e+08,6.18122e+06,0,0,35,22.7962,22.7962,-0.0140468,0.102868,0.471878,0,0.130385,-1.5708,20,480,180,280,360
22446.8,2,0.5,0.8,0.9,-203.145,-5.97499,2.45374,-198.745,-5.66844,2.42394,-201.064,-5.95378,22.4456,0,-12,-2.002,-0.170839,-11.6649,-1.79853,0.165311,-3.14159,0.152962,-1.58544,0,11248.6,14.8845,2.76646,-2.90958,549,105,492.535,301.82,93434.3,1.27486e+08,6.28945e+06,0,0,35,22.4456,22.4456,-0.0160872,0.116571,0.416054,1.40417e-17,0.152962,-1.5708,20,480,180,280,360
22846.8,2,0.5,0.8,0.9,-207.945,-6.77579,2.36274,-203.416,-6.48958,2.33789,-205.707,-6.81335,21.9273,0,-12,-2.002,-0.188188,-11.7323,-1.92076,0.165311,-3.14159,0.162256,-1.58684,0,11249.4,14.9119,2.76045,-2.90292,510,135,468.654,330.18,76811.5,1.31028e+08,6.38967e+06,0,0,35,21.9273,21.9273,-0.0186325,0.113978,0.368048,0,0.162256,-1.5708,20,480,180,280,360
23246.8,2,0.5,0.8,0.9,-212.745,-7.57659,2.24594,-207.822,-7.10776,2.20593,-210.183,-7.48318,21.5353,0,-12,-2.002,-0.226373,-11.5769,-1.85635,0.165311,-3.14159,0.158966,-1.59035,0,11249.8,14.9327,2.6827,-2.81705,495,165,478.969,344.485,73363.1,1.34419e+08,6.48856e+06,0,0,35,21.5353,21.5353,-0.0153283,0.115293,0.337334,0,0.158966,-1.5708,20,480,180,280,360
