Time,Sequence,Sim_time,mpc_dt,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_gt,v_y_gt,v_z_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
4422.54,0,0.5,0.8,0.9,-43.7835,-0.98,2.07975,-39.9525,-0.997108,2.16357,-41.0533,-0.990502,28.708,0,-6.1632,0,0.378224,-5.63766,0.0390103,-0,-3.14159,-0.00690397,-1.50381,0,11394.2,15.5004,7.374,-8.47035,381,185,359.865,396.913,59514.1,7.17557e+06,1.62815e+06,0,0,35,28.708,28.708,0.0200618,0.0422748,0.387024,-4.33691e-19,-0.00690397,0.785398,30,480,170,360,370
4822.53,0,0.5,0.8,0.9,-46.2843,-0.98,2.18502,-42.5084,-0.99432,2.2717,-43.6644,-0.9922,29.4629,0,-6.4176,0,0.343908,-5.87143,0.0294375,-0,-3.14159,-0.00500506,-1.51229,0,11309.2,15.3797,7.67131,-8.8754,377,173,372.578,381.9,40339.7,8.38128e+06,1.77848e+06,0,0,35,29.4629,29.4629,0.0201214,0.0407618,0.413932,0,-0.00500506,0.785398,30,480,170,360,370
5222.54,0,0.5,0.8,0.9,-48.9028,-0.98,2.22219,-45.0803,-1.05319,2.29807,-46.2791,-1.05951,30.0967,0,-6.6736,0,0.264267,-6.0448,-0.020048,-0,-3.14159,0.00331339,-1.52711,0,11274.3,15.288,7.61436,-8.80349,398,160,397.714,369.348,24410.5,9.73058e+06,1.91603e+06,0,0,35,30.0967,30.0967,0.0193628,0.0450165,0.434438,0,0.00331339,0.785398,30,480,170,360,370
5734.54,0,0.5,0.8,0.9,-52.425,-0.98,2.29021,-49.3762,-0.915377,2.32955,-49.2215,-0.957445,30.8602,0,-7.0032,0,0.219209,-6.40732,0.0490955,-0,-3.14159,-0.00765778,-1.5366,0,11260,15.2185,7.49518,-8.64625,460,188,453.329,386.487,6581.55,1.13479e+07,2.03754e+06,0,0,35,30.8602,30.8602,0.0178747,0.0283088,0.461035,0,-0.00765778,0.785398,30,480,170,360,370
6070.53,0,0.5,0.8,0.9,-54.7712,-0.98,2.21717,-50.7993,-0.86402,2.26643,-52.0876,-0.852606,31.3704,0,-7.2144,0,0.112894,-6.61361,0.107227,-0,-3.14159,-0.0162093,-1.55373,0,11253.7,15.1676,7.04886,-8.05835,464,191,453.21,391.125,8883.12,1.31363e+07,2.1587e+06,0,0,35,31.3704,31.3704,0.0175126,0.0177372,0.476101,0,-0.0162093,0.785398,30,480,170,360,370
6422.52,0,0.5,0.8,0.9,-57.3729,-0.98,2.41057,-53.9335,-0.916125,2.42565,-55.2694,-0.893215,31.4262,0,-7.4416,0,0.19472,-6.97837,0.0489978,-0,-3.14159,-0.00701854,-1.5429,0,11204.5,15.1253,6.78615,-7.72148,412,194,328.436,390.07,65149.5,1.50719e+07,2.33283e+06,0,0,35,31.4262,31.4262,0.0204033,0.0312628,0.489453,-4.33692e-19,-0.00701854,0.785398,30,480,170,360,370
6822.53,0,0.5,0.8,0.9,-60.3818,-0.98,2.5158,-57.1524,-0.938047,2.55114,-58.5431,-0.939153,31.2747,0,-7.696,0,0.229064,-7.31332,0.0082918,-0,-3.14159,-0.00113324,-1.53949,0,11229.4,15.095,7.81699,-9.08132,287,188,211.114,385.749,200846,1.71018e+07,2.64144e+06,0,0,35,31.2747,31.2747,0.0224753,0.0389329,0.51095,-5.42101e-20,-0.00113324,0.785398,30,480,170,360,370
7222.52,0,0.5,0.8,0.9,-63.5117,-0.98,2.68155,-60.321,-0.934019,2.73965,-61.7899,-0.932402,30.9068,0,-7.952,0,0.290831,-7.53263,0.0106791,-0,-3.14159,-0.00141665,-1.53221,0,11241.5,15.072,8.64378,-10.2146,271,185,243.982,406.676,137601,1.91264e+07,2.89087e+06,0,0,35,30.9068,30.9068,0.0226474,0.0336197,0.573613,0,-0.00141665,0.785398,30,480,170,360,370
7622.52,0,0.5,0.8,0.9,-66.7441,-0.98,2.80624,-63.6901,-0.99662,2.85075,-65.1608,-0.992393,30.8106,0,-8.208,0,0.292888,-7.79453,-0.0345368,-0,-3.14159,0.00442775,-1.53324,0,11246.5,15.0547,8.69652,-10.2875,278,184,233.166,397.968,145222,2.12386e+07,3.14932e+06,0,0,35,30.8106,30.8106,0.0244139,0.0402799,0.597587,-2.16843e-19,0.00442775,0.785398,30,480,170,360,370
8038.52,0,0.5,0.8,0.9,-70.2482,-0.98,2.66627,-66.7948,-1.09338,2.73405,-68.3884,-1.10082,30.6801,0,-8.4768,0,0.127684,-7.85595,-0.0996121,-0,-3.14159,0.0126775,-1.55454,0,11248.6,15.0415,8.76625,-10.3849,291,164,290.564,379.006,97472.7,2.3349e+07,3.36188e+06,0,0,35,30.6801,30.6801,0.0232383,0.0455899,0.614571,0,0.0126775,0.785398,30,480,170,360,370
8438.54,0,0.5,0.8,0.9,-73.7123,-0.98,2.58139,-70.2329,-1.10797,2.5921,-71.8021,-1.11699,30.742,0,-8.7344,0,0.000616887,-8.04406,-0.0877928,-0,-3.14159,0.0109136,-1.57072,0,11249.4,15.0316,8.5456,-10.0765,337,157,343.189,376.322,57947.2,2.55654e+07,3.53622e+06,0,0,35,30.742,30.742,0.0209689,0.0396424,0.630339,-4.33707e-19,0.0109136,0.785398,30,480,170,360,370
8878.52,0,0.5,0.8,0.9,-77.6177,-0.98,2.50332,-73.8335,-1.03279,2.47747,-75.4042,-1.04357,30.9668,0,-9.016,0,-0.0678894,-8.32517,-0.015697,-0,-3.14159,0.00188543,-1.57895,0,11249.8,15.024,8.2101,-9.61325,388,170,418.513,385.862,17805.8,2.691e+07,3.6714e+06,0,0,35,30.9668,30.9668,0.0192009,0.0269805,0.65298,0,0.00188543,0.785398,30,480,170,360,370
9262.54,0,0.5,0.8,0.9,-81.1366,-0.98,2.45893,-77.2774,-0.92494,2.44075,-78.9306,-0.931817,31.078,0,-9.2624,0,-0.0725861,-8.46569,0.0673112,-0,-3.14159,-0.0079506,-1.57937,0,11250,15.0184,7.58674,-8.76954,439,181,455.726,386.636,8414.99,2.93971e+07,3.79316e+06,0,0,35,31.078,31.078,0.0199379,0.0167495,0.678982,8.67389e-19,-0.0079506,0.785398,30,480,170,360,370
9742.87,0,0.5,0.8,0.9,-85.6567,-0.98,2.47367,-83.0596,-0.980859,2.49917,-82.8338,-0.937812,31.3113,0,-9.5696,0,-0.00796087,-8.82464,0.0437487,-0,-3.14159,-0.00495752,-1.5717,0,11247.2,15.0139,7.11294,-8.14288,400,161,364.227,366.124,16638.1,3.21253e+07,3.92524e+06,0,0,35,31.3113,31.3113,0.0213577,0.0215953,0.677234,-2.16843e-19,-0.00495752,0.785398,30,480,170,360,370
10046.5,0,0.5,0.8,0.9,-88.5566,-0.98,2.45219,-84.9511,-0.995607,2.44916,-86.733,-0.990174,31.2843,0,-9.7616,0,-0.0396792,-9.07248,-0.00308997,-0,-3.14159,0.000340585,-1.57517,0,11247.7,15.0106,7.47883,-8.62595,367,163,349.995,363.923,47629.7,3.49841e+07,4.08591e+06,0,0,35,31.2843,31.2843,0.0214986,0.027274,0.673496,1.35525e-20,0.000340585,0.785398,30,480,170,360,370
10558.5,0,0.5,0.8,0.9,-93.6691,-0.98,2.53348,-90.872,-0.939167,2.48597,-90.7204,-0.971997,30.9163,0,-10.0912,0,-0.00804167,-9.30247,0.00906016,-0,-3.14159,-0.000973951,-1.57166,0,11249,15.0081,7.90191,-9.19351,346,157,337.526,363.081,61049.6,3.65805e+07,4.26399e+06,0,0,35,30.9163,30.9163,0.0208947,0.0242677,0.691315,-5.42101e-20,-0.000973951,0.785398,30,480,170,360,370
10886.5,0,0.5,0.8,0.9,-97.0086,-0.98,2.63059,-92.8083,-0.913241,2.6262,-94.6811,-0.909448,30.4726,0,-10.3008,0,0.0921026,-9.463,0.0489045,-0,-3.14159,-0.00516768,-1.56106,0,11249.6,15.0063,8.01926,-9.35266,343,148,319.603,357.151,86101.5,3.94413e+07,4.46512e+06,0,0,35,30.4726,30.4726,0.0223052,0.0208491,0.708585,2.16843e-19,-0.00516768,0.785398,30,480,170,360,370
11358.5,0,0.5,0.8,0.9,-101.948,-0.98,2.67257,-99.0634,-0.99042,2.70115,-98.9299,-0.888624,30.4658,0,-10.6032,0,0.115923,-9.76116,0.0479446,-0,-3.14159,-0.00491139,-1.55892,0,11249.9,15.0048,8.34126,-9.79355,318,126,310.874,354.389,71267.2,4.24975e+07,4.654e+06,0,0,35,30.4658,30.4658,0.021196,0.0196376,0.712095,0,-0.00491139,0.785398,30,480,170,360,370
11766.5,0,0.5,0.8,0.9,-106.322,-0.98,2.81513,-103.364,-0.890047,2.74794,-103.271,-0.96018,30.3252,0,-10.864,0,0.119009,-10.0669,-0.00842555,-0,-3.14159,0.000836897,-1.55898,0,11249.9,15.0038,8.26206,-9.68455,359,135,351.853,345.228,49277.2,4.572e+07,4.82154e+06,0,0,35,30.3252,30.3252,0.0192898,0.0226488,0.724003,0,0.000836897,0.785398,30,480,170,360,370
12102.5,0,0.5,0.8,0.9,-109.997,-0.98,2.91503,-107.788,-0.877048,2.91559,-107.428,-0.843796,30.089,0,-11.0784,0,0.20015,-10.1533,0.0722192,-0,-3.14159,-0.00711141,-1.55109,0,11250,15.003,8.04892,-9.39298,396,144,375.204,363.972,22876.4,4.89261e+07,4.96347e+06,0,0,35,30.089,30.089,0.0165773,0.0107843,0.747095,4.33692e-19,-0.00711141,0.785398,30,480,170,360,370
12462.5,0,0.5,0.8,0.9,-113.999,-0.98,2.8932,-109.925,-0.867383,2.93863,-111.992,-0.856683,30.3911,0,-11.3072,0,0.158561,-10.4853,0.0449414,-0,-3.14159,-0.00428563,-1.55568,0,11250,15.0023,7.68819,-8.90537,410,147,414.739,362.321,3926.33,5.08341e+07,5.08614e+06,0,0,35,30.3911,30.3911,0.0153515,0.0121125,0.752379,2.16842e-19,-0.00428563,0.785398,30,480,170,360,370
12926.6,0,0.5,0.8,0.9,-119.327,-0.98,2.67604,-116.756,-0.851499,2.78303,-116.434,-0.873139,30.6692,0,-11.6048,0,0.00734158,-10.66,0.0205618,-0,-3.14159,-0.00192887,-1.57011,0,11167.6,14.9991,6.82994,-7.78178,514,171,526.537,365.934,10477.7,5.45669e+07,5.2116e+06,0,0,35,30.6692,30.6692,0.0143011,0.0131112,0.760165,0,-0.00192887,0.785398,30,480,170,360,370
13270.5,0,0.5,0.8,0.9,-123.369,-0.98,2.71438,-119.154,-0.894806,2.69918,-121.302,-0.883786,31.4355,0,-11.8256,0,-0.0456411,-11.07,0.00467442,-0,-3.14159,-0.000422258,-1.57492,0,11187.3,14.9986,7.33467,-8.44158,532,169,491.266,369.216,13527.6,5.88355e+07,5.34064e+06,0,0,35,31.4355,31.4355,0.013222,0.0139887,0.742349,0,-0.000422258,0.785398,30,480,170,360,370
13686.5,0,0.5,0.8,0.9,-128.355,-0.98,2.70292,-124.004,-0.974962,2.7002,-126.209,-0.9827,32.0401,0,-12,0,-0.0349946,-11.404,-0.0612842,-0,-3.14159,0.00537382,-1.57386,0,11280.2,14.9993,7.45045,-8.58444,509,173,478.923,377.537,20897.3,6.35523e+07,5.47381e+06,0,0,35,32.0401,32.0401,0.0129121,0.0197328,0.732346,-6.50531e-19,0.00537382,0.785398,30,480,170,360,370
14062.5,0,0.5,0.8,0.9,-132.825,-0.98,2.59173,-128.602,-0.989904,2.58811,-130.909,-1.00633,32.0184,0,-12,0,-0.104095,-11.4885,-0.0589444,-0,-3.14159,0.00513046,-1.57986,0,11275.2,14.9995,7.6027,-8.7878,469,188,431.001,391.989,8334.06,6.83299e+07,5.5949e+06,0,0,35,32.0184,32.0184,0.0130474,0.0200921,0.717112,0,0.00513046,0.785398,30,480,170,360,370
14455.9,0,0.5,0.8,0.9,-137.565,-0.98,2.5508,-133.408,-0.934669,2.53896,-135.791,-0.939236,31.8131,0,-12,0,-0.112967,-11.5635,0.00096758,-0,-3.14159,-8.36714e-05,-1.58057,0,10851.5,14.9793,7.07442,-8.13513,426,205,408.442,397.081,7710.11,7.12129e+07,5.71939e+06,0,0,35,31.8131,31.8131,0.0145781,0.0166286,0.717234,-1.01644e-20,-8.36714e-05,0.785398,30,480,170,360,370
14942.5,0,0.5,0.8,0.9,-143.355,-0.98,2.57028,-140.785,-0.893298,2.43682,-140.633,-0.932554,31.556,0,-12,0,-0.156879,-11.8324,0.00554053,-0,-3.14159,-0.00046821,-1.58405,0,11004,14.9822,7.07102,-8.11378,463,200,476.652,388.243,10922.1,7.6112e+07,5.84046e+06,0,0,35,31.556,31.556,0.0188504,0.0203301,0.736207,2.71051e-20,-0.00046821,0.785398,30,480,170,360,370
15334.5,2,0.5,0.8,0.9,-148.065,-0.98095,2.54848,-145.581,-0.983222,2.56868,-145.359,-0.883516,31.2939,0,-12,-0.038,-0.027616,-11.8126,0.0359443,0.00316666,-3.14159,-0.00304288,-1.57313,0,10917.1,14.9722,7.08086,-8.13631,421,184,406.36,392.191,6678.4,8.08924e+07,5.96337e+06,0,0,35,31.2939,31.2939,0.0214559,0.020426,0.740491,0,-0.00304288,0.785398,30,480,170,360,370
15630.5,2,0.5,0.8,0.9,-151.635,-1.02796,2.57654,-147.856,-1.01974,2.56552,-150.254,-1.0212,31.1933,0,-12,-0.276,-0.0198909,-11.9158,-0.0654893,0.0229959,-3.14159,0.00549594,-1.57247,0,11010.5,14.9729,7.04772,-8.08242,407,178,395.36,368.933,267196,8.8872e+07,6.06526e+06,0,0,35,31.1933,31.1933,0.0227341,0.0304854,0.738028,-8.67375e-19,0.00549594,-1.5708,20,480,180,280,360
16030.5,2,0.5,0.8,0.9,-156.405,-1.20126,2.56065,-152.691,-1.14897,2.57077,-155.106,-1.14619,30.6714,0,-12,-0.594,-0.0166153,-11.9617,-0.140272,0.0494596,-3.14159,0.0117262,-1.57219,0,11150.2,14.9794,3.31193,-3.5211,395,153,379.101,324.873,241385,9.66902e+07,6.16844e+06,0,0,35,30.6714,30.6714,0.0220936,0.0358108,0.742171,-2.60226e-18,0.0117262,-1.5708,20,480,180,280,360
16422.5,2,0.5,0.8,0.9,-161.175,-1.50098,2.59144,-157.427,-1.46418,2.58673,-159.862,-1.49619,29.1095,0,-12,-0.912,-0.000435513,-11.924,-0.341486,0.0758542,-3.14159,0.0286308,-1.57083,0,11209.1,14.9844,2.98392,-3.15172,345,144,318.752,321.259,235272,1.03939e+08,6.30373e+06,0,0,35,29.1095,29.1095,0.0189969,0.0503275,0.719045,-1.73543e-18,0.0286308,-1.5708,20,480,180,280,360
16830.5,2,0.5,0.8,0.9,-166.065,-1.93945,2.52656,-162.339,-1.7734,2.52175,-164.694,-1.83954,27.1795,0,-12,-1.238,-0.0432067,-11.9796,-0.485082,0.102803,-3.14159,0.04047,-1.5744,0,11233.2,14.9881,3.22939,-3.4264,332,158,349.651,337.916,181804,1.10732e+08,6.42646e+06,0,0,35,27.1795,27.1795,0.0145964,0.057347,0.712999,-3.47229e-18,0.04047,-1.5708,20,480,180,280,360
17230.5,2,0.5,0.8,0.9,-170.895,-2.50295,2.5939,-167.089,-2.25786,2.61074,-169.472,-2.36162,24.8552,0,-12,-1.56,0.019578,-11.9758,-0.708689,0.129275,-3.14159,0.0591079,-1.56916,0,11243.1,14.991,3.14964,-3.33658,366,150,367.746,332.842,128297,1.16909e+08,6.53618e+06,0,0,35,24.8552,24.8552,0.0132908,0.0744881,0.712598,0,0.0591079,-1.5708,20,480,180,280,360
17622.5,2,0.5,0.8,0.9,-175.575,-3.17258,2.64824,-171.73,-2.89305,2.63547,-174.171,-3.05196,22.6518,0,-12,-1.872,0.0381607,-11.8935,-0.982356,0.154753,-3.14159,0.0824086,-1.56759,0,11247.2,14.9931,2.9535,-3.11721,379,128,375.122,328.725,108557,1.22473e+08,6.64873e+06,0,0,35,22.6518,22.6518,0.00837933,0.0923892,0.698379,-1.3925e-17,0.0824086,-1.5708,20,480,180,280,360
18038.5,2,0.5,0.8,0.9,-180.495,-3.983,2.60511,-176.618,-3.74189,2.61782,-178.977,-3.93876,21.2521,0,-12,-2.002,0.0133408,-11.9353,-1.32302,0.165311,-3.14159,0.110399,-1.56968,0,11248.8,14.995,2.902,-3.05988,386,111,375.639,323.932,96928.1,1.27806e+08,6.75761e+06,0,0,35,21.2521,21.2521,0.00243166,0.11342,0.677753,0,0.110399,-1.5708,20,480,180,280,360
18430.5,2,0.5,0.8,0.9,-185.295,-4.7838,2.68789,-181.258,-4.45868,2.68479,-183.771,-4.74098,20.4688,0,-12,-2.002,0.059167,-11.8661,-1.50098,0.165311,-3.14159,0.125824,-1.56581,0,11249.5,14.9962,2.81641,-2.96487,412,124,395.088,329.827,86096.3,1.30934e+08,6.85802e+06,0,0,35,20.4688,20.4688,-0.005024,0.119342,0.659357,-1.39884e-17,0.125824,-1.5708,20,480,180,280,360
18830.5,2,0.5,0.8,0.9,-190.095,-5.5846,2.65376,-186.094,-5.20547,2.65663,-188.444,-5.51647,19.8722,0,-12,-2.002,0.0273677,-11.8903,-1.62573,0.165311,-3.14159,0.135885,-1.56849,0,11249.8,14.9971,2.64318,-2.77351,460,135,465.748,330.957,88992.4,1.33781e+08,6.96213e+06,0,0,35,19.8722,19.8722,-0.00588641,0.128179,0.652313,1.40069e-17,0.135885,-1.5708,20,480,180,280,360
19238.5,2,0.5,0.8,0.9,-194.925,-6.39041,2.64083,-190.853,-5.96939,2.6451,-193.223,-6.29064,19.9806,0,-12,-2.002,0.0123728,-11.9094,-1.71278,0.165311,-3.14159,0.142839,-1.56976,0,11249.9,14.9978,2.71228,-2.84969,477,154,447.875,345.182,85177.7,1.39079e+08,7.06268e+06,0,0,35,19.9806,19.9806,-0.00970543,0.128489,0.594643,0,0.142839,-1.5708,20,480,180,280,360
19630.5,2,0.5,0.8,0.9,-199.665,-7.18119,2.61218,-195.373,-6.79134,2.61772,-197.743,-7.13436,20.2441,0,-12,-2.002,-0.0111983,-11.7461,-1.82197,0.165311,-3.14159,0.153887,-1.57175,0,11250,14.9983,2.73197,-2.87143,477,164,458.075,354.483,85874.8,1.42082e+08,7.1643e+06,0,0,35,20.2441,20.2441,-0.0132817,0.131573,0.536817,0,0.153887,-1.5708,20,480,180,280,360
20030.5,2,0.5,0.8,0.9,-204.435,-7.97699,2.47128,-200.117,-7.72314,2.47884,-202.421,-8.06074,20.5433,0,-12,-2.002,-0.10799,-11.7512,-1.96945,0.165311,-3.14159,0.166045,-1.57999,0,11250,14.9987,2.68829,-2.82322,546,148,567.771,319.734,160114,1.47595e+08,7.33584e+06,0,0,35,20.5433,20.5433,-0.00816136,0.15217,0.531653,0,0.166045,-1.5708,20,480,180,280,360
20430.5,2,0.5,0.8,0.9,-209.265,-8.78279,2.62077,-204.639,-8.48053,2.61552,-206.991,-8.83803,20.9303,0,-12,-2.002,0.00934951,-11.6605,-1.9773,0.165311,-3.14159,0.167974,-1.56999,0,11250,14.9992,3.1654,-3.35415,548,162,454.055,370.357,85721.4,1.53217e+08,7.44059e+06,0,0,35,20.9303,20.9303,-0.0152148,0.135658,0.439878,2.81518e-17,0.167974,-1.5708,20,480,180,280,360
20830.5,2,0.5,0.8,0.9,-214.095,-9.5886,2.35557,-209.092,-9.07865,2.34452,-211.422,-9.47924,20.9607,0,-12,-2.002,-0.174885,-11.5003,-1.87187,0.165311,-3.14159,0.161334,-1.586,0,11250,14.9994,2.82161,-2.97062,519,200,532.232,382.512,103404,1.58736e+08,7.56374e+06,0,0,35,20.9607,20.9607,-0.0110272,0.136867,0.423362,-4.21811e-17,0.161334,-1.5708,20,480,180,280,360
21238.5,2,0.5,0.8,0.9,-218.925,-10.3944,2.46123,-213.952,-9.89113,2.44014,-216.294,-10.2639,21.1962,0,-12,-2.002,-0.0663814,-11.6711,-1.89732,0.165311,-3.14159,0.161153,-1.57648,0,11250,14.9995,2.92265,-3.08283,511,208,436.652,385.597,75021.6,1.64496e+08,7.6626e+06,0,0,35,21.1962,21.1962,-0.00745696,0.141713,0.366221,0,0.161153,-1.5708,20,480,180,280,360
21630.5,2,0.5,0.8,0.9,-223.665,-11.1852,2.25826,-218.602,-10.7022,2.24935,-220.786,-11.0609,21.4717,0,-12,-2.002,-0.18108,-11.697,-1.94618,0.165311,-3.14159,0.164853,-1.58628,0,11250,14.9996,2.66531,-2.79788,471,200,465.971,367.05,72796.9,1.69949e+08,7.76094e+06,0,0,35,21.4717,21.4717,-0.00543977,0.149343,0.337293,2.8137e-17,0.164853,-1.5708,20,480,180,280,360
22046.5,2,0.5,0.8,0.9,-228.645,-12.016,2.19646,-223.37,-11.4722,2.1539,-225.693,-11.8646,21.8071,0,-12,-2.002,-0.193338,-11.7977,-1.95159,0.165311,-3.14159,0.163915,-1.58718,0,11250,14.9997,2.65925,-2.7912,477,193,448.436,355.612,73063.3,1.76063e+08,7.85823e+06,0,0,35,21.8071,21.8071,-0.00344877,0.152839,0.30185,-2.81327e-17,0.163915,-1.5708,20,480,180,280,360
22446.5,2,0.5,0.8,0.9,-233.415,-12.8118,2.02205,-228.085,-12.3071,1.97778,-230.464,-12.7035,22.0997,0,-12,-2.002,-0.259415,-11.8257,-1.98939,0.165311,-3.14159,0.166626,-1.59273,0,11250,14.9998,2.64858,-2.77946,469,188,462.004,363.125,72657.7,1.82329e+08,7.95576e+06,0,0,35,22.0997,22.0997,-0.0032362,0.154941,0.27017,1.40727e-17,0.166626,-1.5708,20,480,180,280,360
22838.5,2,0.5,0.8,0.9,-238.095,-13.5926,1.83631,-233.072,-13.1226,1.77851,-235.441,-13.5106,22.5686,0,-12,-2.002,-0.322971,-11.9949,-2.00133,0.165311,-3.14159,0.165267,-1.59772,0,11250,14.9998,2.65046,-2.78152,480,211,476.587,375.65,77411.6,1.88954e+08,8.05528e+06,0,0,35,22.5686,22.5686,-0.00449437,0.147031,0.241617,-1.40695e-17,0.165267,-1.5708,20,480,180,280,360
23230.5,2,0.5,0.8,0.9,-242.865,-14.3884,1.76243,-237.612,-13.8809,1.6997,-239.92,-14.26,22.0467,0,-12,-2.002,-0.289815,-11.84,-1.9786,0.165311,-3.14159,0.165533,-1.59527,0,11250,14.9999,2.68167,-2.81592,492,221,490.734,391.499,74790,1.9482e+08,8.1573e+06,0,0,35,22.0467,22.0467,-0.00431305,0.146193,0.219393,0,0.165533,-1.5708,20,480,180,280,360
