Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
15255,0,1.97943,-9.84955,-0.887659,2.00103,-9.72253,-0.839314,2.00201,-9.72314,-0.84031,4.38742,0.0031492,0.000382763,0.00397683,-0,1.5708,-0,1.5708,36.6718,5346.95,14.873,1.75038,-1.87301,487.258,169.29,343.163,732.639,167.765,8.83193,112.721,2.39929,1.39749,35,1.26055,7.26055,5.13242e-06,0.0124836,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
15645,0,1.97943,-9.84955,-0.887659,2.00229,-9.72333,-0.842749,2.00204,-9.72331,-0.839531,4.37487,0.00256197,0.000184693,0.00274563,-0,1.5708,-0,1.5708,37.0568,5144.2,14.8601,1.7853,-1.91846,486.4,172.815,349.029,743.748,126.228,12.6122,53.2341,2.88975,2.11511,35,1.24773,7.24773,7.33109e-06,0.0178318,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
16055,0,1.97943,-9.84955,-0.887659,1.99473,-9.72537,-0.836439,1.99434,-9.72547,-0.838133,4.338,-0.00278071,-0.00121104,0.00353141,-0,1.5708,-0,1.5708,37.2731,5088.39,14.9227,1.79749,-1.93414,482.275,170.864,349.336,749.113,111.365,11.9201,49.3114,3.35208,2.58356,35,1.21852,7.21852,6.92861e-06,0.0168528,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
16465,0,1.97943,-9.84955,-0.887659,1.99376,-9.72672,-0.849584,1.99241,-9.72703,-0.84802,4.29772,-0.00312227,-0.00189278,-0.00400718,-0,1.5708,-0,1.5708,36.8674,4967.76,15.0002,1.7497,-1.88229,479.646,172.905,351.293,750.884,102.985,14.5698,31.5364,3.31145,1.74356,35,1.17425,7.17425,8.46941e-06,0.020601,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
16945,0,1.97943,-9.84955,-0.887659,1.9961,-9.73113,-0.83972,1.99848,-9.72666,-0.83601,4.23304,0.000235482,-0.00360911,0.00338142,-0,1.5708,-0,1.5708,36.5856,5064.78,15.0735,1.71699,-1.84187,480.04,174.182,353.293,754.502,59.7096,13.4369,0.197093,3.4955,1.25704,35,1.12576,7.12576,7.81068e-06,0.0189985,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
17255,0,1.97943,-9.84955,-0.887659,2.00124,-9.72826,-0.837385,2.0004,-9.72942,-0.836808,4.19694,0.00268004,-0.00239293,0.00365538,-0,1.5708,-0,1.5708,36.5856,5081.63,15.0971,1.71458,-1.83866,478.906,171.397,352.705,758.835,182.005,12.8739,31.8114,4.08003,1.25704,35,1.07583,7.07583,7.48329e-06,0.0182021,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
17658,0,1.97943,-9.84955,-0.887659,1.9975,-9.73192,-0.832274,1.99807,-9.73137,-0.830909,4.15183,0.000454568,-0.0032818,0.00640247,-0,1.5708,-0,1.5708,35.9528,5293.3,15.216,1.64723,-1.75655,476.749,172.661,352.592,755.639,180.352,12.8739,27.2098,3.73619,0.453907,35,1.03599,7.03599,7.48329e-06,0.0182021,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
18045,0,1.97943,-9.84955,-0.887659,1.98934,-9.7265,-0.818127,1.98999,-9.72777,-0.820455,4.12583,-0.00505196,5.98585e-05,0.0123732,-0,1.5708,-0,1.5708,35.8826,5079.88,15.3121,1.62895,-1.74058,472.911,164.446,345.515,751.11,192.351,11.5786,125.503,3.91866,0.389484,35,1.00296,7.00296,6.73e-06,0.0163696,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
18435,0,1.97943,-9.84955,-0.887659,1.99127,-9.72245,-0.848589,1.98989,-9.72207,-0.839798,4.11134,-0.0037171,0.00366825,-0.00487239,-0,1.5708,-0,1.5708,36.3021,5049.38,15.288,1.66824,-1.78627,472.268,157.966,342.068,754.456,404.979,13.8023,216.718,4.69797,0.847684,35,0.982819,6.98282,8.02315e-06,0.0195154,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
18845,0,1.97943,-9.84955,-0.887659,1.98945,-9.71973,-0.808417,1.98993,-9.71943,-0.810124,4.10848,-0.00300601,0.00453041,0.0158386,-0,1.5708,-0,1.5708,36.8033,5129.6,15.2396,1.71921,-1.84273,472.113,162.872,349.8,768.519,201.382,16.0527,114.897,5.5162,1.6259,35,0.976503,6.9765,9.33166e-06,0.0226987,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
