Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
5631,0,1.97943,-9.84955,-0.887659,2.00591,-9.75118,-0.848967,2.01278,-9.77996,-0.835645,8.05641,0.0118829,-0.00867641,0.00268342,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,562.529,226.659,315.313,513.898,5863.05,12.2688,2746.24,141.756,0,35,4.98858,10.9886,-0.000150461,0.0124397,3.1295,0,-0,-3.14159,-1,480,180,360,-1
6031,0,1.97943,-9.84955,-0.887659,1.98478,-9.72463,-0.856873,1.99308,-9.7449,-0.850932,7.56192,-0.00674268,0.0160593,-0.00579042,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,534.562,215.86,310.737,523.261,3821.04,9.40149,1672.46,104.603,0,35,4.45777,10.4578,-8.78615e-05,0.00887456,3.13169,0,-0,-3.14159,-1,480,180,360,-1
6441,0,1.97943,-9.84955,-0.887659,1.98619,-9.73853,-0.827494,1.98645,-9.75081,-0.83829,6.95707,-0.00566371,0.00446282,0.0137317,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,506.745,218.919,322.033,553.009,2221.47,10.0513,917.863,69.3971,0,35,3.85787,9.85787,-8.86293e-05,0.0122275,3.13434,0,-0,-3.14159,-1,480,180,360,-1
6851,0,1.97943,-9.84955,-0.887659,1.9807,-9.74518,-0.82722,1.9832,-9.75228,-0.823067,6.28293,-0.00772495,0.00106225,0.0128411,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,485.561,210.968,324.005,577.205,1279.43,6.20302,563.757,41.2734,0,35,3.25512,9.25512,-2.93872e-05,0.00795704,3.1379,0,-0,-3.14159,-1,480,180,360,-1
7251,0,1.97943,-9.84955,-0.887659,1.9987,-9.79968,-0.835052,1.99709,-9.80158,-0.835842,5.63484,0.00529155,-0.0341767,0.00209947,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,471.53,200.6,325.641,605.734,839.04,5.30657,419.155,20.4807,0,35,2.65464,8.65464,-5.74153e-06,0.00746513,3.14082,0,-0,-3.14159,-1,480,180,360,-1
7651,0,1.97943,-9.84955,-0.887659,2.00676,-9.78771,-0.820514,2.0061,-9.78774,-0.818889,4.94857,0.0101516,-0.0174264,0.0123063,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,457.629,201.456,346.197,670.418,397.324,9.20579,287.833,4.37887,0,35,1.88526,7.88526,-6.3034e-06,0.01301,3.14111,0,-0,-3.14159,-1,480,180,360,-1
8041,0,1.97943,-9.84955,-0.887659,1.99041,-9.79414,-0.814372,1.9998,-9.80422,-0.819207,4.32332,0.00166509,-0.0221282,0.0105588,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,447.719,186.585,351.937,722.327,297.813,5.52248,276.869,0.0287246,0,35,1.27713,7.27713,-3.77674e-06,0.00779494,3.14111,0,-0,-3.14159,-1,480,180,360,-1
8441,0,1.97943,-9.84955,-0.887659,1.99361,-9.81682,-0.810154,1.99409,-9.81385,-0.807894,3.77403,-0.00252676,-0.0243412,0.0151476,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,444.448,189.774,376.179,793.727,444.158,4.51256,405.304,1.84231,0,35,0.79431,6.79431,-3.08311e-06,0.00636331,3.14111,0,-0,-3.14159,-1,480,180,360,-1
8841,0,1.97943,-9.84955,-0.887659,1.98476,-9.77348,-0.820001,1.98521,-9.78084,-0.816429,3.4496,-0.00787019,0.00435321,0.00536442,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,448.455,175.031,382.023,845.685,499.351,1.21217,370.088,6.50845,0,35,0.416782,6.41678,7.96723e-07,-0.00164437,3.14111,0,-0,-3.14159,-1,480,180,360,-1
9241,0,1.97943,-9.84955,-0.887659,2.00163,-9.75701,-0.843207,1.99873,-9.75784,-0.840085,3.29631,0.00305966,0.0184799,-0.0116425,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,464.391,151.256,370.913,862.945,490.32,4.26926,297.239,10.0886,0,35,0.219114,6.21911,2.91589e-06,-0.00601819,3.14111,0,-0,-3.14159,-1,480,180,360,-1
