Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
12081,0,1.97943,-9.84955,-0.887659,1.99515,-9.70953,-0.843693,1.99611,-9.7064,-0.85199,4.18026,0.00251253,0.0186425,-0.00538354,-0,1.5708,-0,1.5708,35.1112,5244.88,14.0888,1.6946,-1.81167,486.433,180.808,358.385,756.156,42.6542,3.12583,10.3542,4.90238,0.0370749,35,0.994429,6.99443,-1.27912e-06,0.00441107,3.1413,0,-0,-3.14159,-1,480,180,360,-1
12461,0,1.97943,-9.84955,-0.887659,1.99852,-9.71744,-0.844769,1.99904,-9.71435,-0.846915,4.28642,0.00379584,0.00829277,-0.00046517,-0,1.5708,-0,1.5708,35.1112,5277.24,14.1263,1.69057,-1.8063,487.117,181.606,352.605,735.642,94.4169,3.5523,26.3403,2.94303,0.0370749,35,1.14807,7.14807,-1.45434e-06,0.00501533,3.1413,0,-0,-3.14159,-1,480,180,360,-1
12861,0,1.97943,-9.84955,-0.887659,1.99935,-9.72535,-0.847439,1.99919,-9.72401,-0.84685,4.36618,0.0029175,-0.000425889,-0.00033001,-0,1.5708,-0,1.5708,35.1112,5277.24,14.1263,1.69057,-1.8063,486.915,180.537,348.09,723.409,106.324,3.5523,47.4164,2.09029,0.0370749,35,1.23337,7.23337,-1.45434e-06,0.00501533,3.1413,0,-0,-3.14159,-1,480,180,360,-1
13271,0,1.97943,-9.84955,-0.887659,1.99963,-9.7243,-0.842102,1.99851,-9.72464,-0.841752,4.39813,0.00175518,-0.000722267,0.00316859,-0,1.5708,-0,1.5708,36.1248,4074.82,14.2317,1.75642,-1.92213,486.415,176.124,346.954,729.615,105.982,4.6463,52.8733,2.34677,3.79582,35,1.27199,7.27199,-1.90355e-06,0.00656447,3.1413,0,-0,-3.14159,-1,480,180,360,-1
13641,0,1.97943,-9.84955,-0.887659,2.00084,-9.72885,-0.848467,2.00136,-9.72905,-0.850189,4.38125,0.00319301,-0.00349224,-0.00324889,-0,1.5708,-0,1.5708,35.544,4180.66,14.2872,1.69812,-1.84827,485.636,173.087,341.435,718.535,140.369,7.22613,86.3622,1.87472,0.887667,35,1.26514,7.26514,-2.96216e-06,0.0102152,3.1413,0,-0,-3.14159,-1,480,180,360,-1
14041,0,1.97943,-9.84955,-0.887659,1.99773,-9.72664,-0.858884,1.99903,-9.72786,-0.860084,4.33114,0.000565529,-0.00155959,-0.00856617,-0,1.5708,-0,1.5708,35.8871,4810.21,14.3515,1.73144,-1.86575,482.625,172.814,345.041,730.828,130.095,12.8439,68.871,2.73113,2.3607,35,1.20884,7.20884,-5.26632e-06,0.018162,3.1413,0,-0,-3.14159,-1,480,180,360,-1
14501,0,1.97943,-9.84955,-0.887659,1.99221,-9.72725,-0.842451,1.99269,-9.72848,-0.842219,4.25006,-0.00375847,-0.00134764,0.00458303,-0,1.5708,-0,1.5708,35.7654,5112.02,14.3977,1.71835,-1.8422,478.459,180.102,354.418,744.888,52.4626,13.2823,0.0838485,3.29631,1.75744,35,1.14421,7.14422,-5.44611e-06,0.0187821,3.1413,0,-0,-3.14159,-1,480,180,360,-1
14871,0,1.97943,-9.84955,-0.887659,1.99273,-9.73252,-0.84623,1.99262,-9.73379,-0.842662,4.18815,-0.0029766,-0.00422579,0.00248503,-0,1.5708,-0,1.5708,35.7654,5141.12,14.4077,1.71751,-1.84048,476.505,179.222,356.27,752.855,71.1423,13.2823,0.0668462,4.06028,1.75744,35,1.08031,7.08031,-5.44611e-06,0.0187821,3.1413,0,-0,-3.14159,-1,480,180,360,-1
15311,0,1.97943,-9.84955,-0.887659,1.9954,-9.73501,-0.838382,1.99571,-9.736,-0.836393,4.10364,-0.000398514,-0.00453173,0.00557421,-0,1.5708,-0,1.5708,35.7654,5141.12,14.4077,1.71751,-1.84048,475.606,179.383,359.727,763.698,63.7511,13.2823,0.0494109,5.06639,1.75744,35,1.00573,7.00573,-5.44611e-06,0.0187821,3.1413,0,-0,-3.14159,-1,480,180,360,-1
15671,0,1.97943,-9.84955,-0.887659,1.99421,-9.73198,-0.841045,1.99418,-9.73285,-0.840541,4.06074,-0.00130135,-0.00131261,0.00156994,-0,1.5708,-0,1.5708,35.7654,5141.12,14.4077,1.71751,-1.84048,473.702,175.296,358.253,768.079,80.3548,13.2823,9.97881,5.91351,1.75744,35,0.948519,6.94852,-5.44611e-06,0.0187821,3.1413,0,-0,-3.14159,-1,480,180,360,-1
