Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
16081,0,1.97943,-9.84955,-0.887659,1.99658,-9.73228,-0.838541,1.99494,-9.73226,-0.842802,4.22022,0.002999,-0.00321942,0.00749368,-0,1.5708,-0,1.5708,35.8299,5113.76,13.9268,1.78064,-1.91393,481.947,180.388,356.322,750.413,60.4811,12.3059,0.0436802,4.44885,2.06618,35,1.11364,7.11364,1.87305e-07,0.0174034,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
16531,0,1.97943,-9.84955,-0.887659,1.99098,-9.7401,-0.839859,1.99202,-9.73475,-0.83919,4.1165,-0.000454929,-0.00711676,0.00677511,-0,1.5708,-0,1.5708,35.8299,5111.97,13.9412,1.77884,-1.9119,482.353,180.067,359.986,763.003,41.2649,12.3059,0.0138484,5.72004,2.06618,35,1.02253,7.02253,1.87305e-07,0.0174034,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
17011,0,1.97943,-9.84955,-0.887659,1.98982,-9.73975,-0.837492,1.98934,-9.74213,-0.840092,4.02513,-0.00144641,-0.00640469,0.00600787,-0,1.5708,-0,1.5708,35.8299,5111.97,13.9412,1.77884,-1.9119,482.784,175.662,358.98,769.614,35.7024,12.3059,0.0690245,6.90414,2.06618,35,0.947926,6.94793,1.87305e-07,0.0174034,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
17271,0,1.97943,-9.84955,-0.887659,1.99093,-9.73417,-0.836339,1.99033,-9.73704,-0.835547,3.99319,-0.000659179,-0.00253295,0.00650684,-0,1.5708,-0,1.5708,35.8299,5111.97,13.9412,1.77884,-1.9119,484.33,167.932,354.47,772.314,216.695,12.3059,36.5334,8.0826,2.06618,35,0.879804,6.8798,1.87305e-07,0.0174034,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
17641,0,1.97943,-9.84955,-0.887659,1.99114,-9.73125,-0.831986,1.99053,-9.73175,-0.830261,3.95439,-0.000233834,0.00177829,0.00796486,-0,1.5708,-0,1.5708,34.6754,4074.59,14.1731,1.63019,-1.77198,484.929,166.791,349.232,757.9,142.891,11.4974,72.6718,6.25692,0.31614,35,0.839181,6.83918,1.74999e-07,0.0162599,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
18061,0,1.97943,-9.84955,-0.887659,1.99281,-9.72444,-0.830777,1.99225,-9.72403,-0.828943,3.93594,0.000993123,0.00642123,0.00701033,-0,1.5708,-0,1.5708,35.1207,4866.67,14.3261,1.66427,-1.78646,486.058,169.054,355.208,772.194,100.826,13.3189,39.1828,7.28477,0.0436923,35,0.810764,6.81076,2.02722e-07,0.0188361,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
18481,0,1.97943,-9.84955,-0.887659,1.98921,-9.72585,-0.822618,1.99007,-9.72404,-0.82141,3.92355,-0.000887956,0.00434849,0.00992035,-0,1.5708,-0,1.5708,34.8203,4208.01,14.6183,1.59716,-1.72836,485.439,171.943,357.137,771.973,164.263,12.2425,16.3233,6.38892,0.0968258,35,0.797853,6.79785,1.86339e-07,0.0173137,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
18871,0,1.97943,-9.84955,-0.887659,1.99146,-9.72614,-0.829987,1.99215,-9.72496,-0.827734,3.91717,0.000491205,0.00255673,0.0032085,-0,1.5708,-0,1.5708,34.7709,4103.84,14.8841,1.56397,-1.69301,486.318,169.084,354.288,769.147,147.972,11.1478,39.853,5.95377,0.157412,35,0.792361,6.79236,1.69678e-07,0.0157655,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
19261,0,1.97943,-9.84955,-0.887659,1.98851,-9.72441,-0.837137,1.9899,-9.72415,-0.835507,3.91475,-0.00138733,0.00248012,-0.00287652,-0,1.5708,-0,1.5708,34.8177,3816.12,15.1121,1.54097,-1.67635,485.567,170.906,356.545,772.374,76.0899,12.8371,20.7809,5.6632,0.099738,35,0.788426,6.78843,1.9539e-07,0.0181547,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
19651,2,1.97943,-9.84955,-0.887659,1.99108,-9.72633,-0.839714,1.9901,-9.7256,-0.841362,3.91256,-0.00078171,0.000874785,-0.00576275,-0,1.5708,-0,1.5708,34.8177,3790.93,15.14,1.53784,-1.67363,485.679,170.483,356.143,772.02,252.9,13.1077,45.4404,3.93622,53.7132,40,0.787964,53.788,1.99508e-07,0.0185374,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
20041,2,1.97943,-9.84955,-0.887659,1.9882,-9.72749,-0.827478,1.98869,-9.72736,-0.831058,3.9302,-0.00162309,-0.000485352,0.00290174,-0,1.5708,-0,1.5708,36.8434,4968.47,15.2441,1.72052,-1.84854,485.286,161.178,356.97,795.545,952.877,12.4138,177.246,5.91896,133.061,45,0.800969,53.801,1.88947e-07,0.017556,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
20481,2,1.97943,-9.84955,-0.887659,1.98937,-9.71722,-0.806398,1.98877,-9.71788,-0.806402,4.04755,-0.00101365,0.0060229,0.018346,-0,1.5708,-0,1.5708,40.7169,5064.82,15.2836,2.08193,-2.26843,484.545,159.637,370.991,844.423,886.87,12.356,267.774,9.92322,172.351,50,0.891304,53.8913,1.88067e-07,0.0174743,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
20841,2,1.97943,-9.84955,-0.887659,1.98954,-9.70722,-0.837218,1.98895,-9.70673,-0.836812,4.22809,-0.000565343,0.0119332,-0.00479696,-0,1.5708,-0,1.5708,44.2699,4738.41,15.5397,2.39697,-2.66677,483.332,137.415,356.651,847.742,1961.03,9.83484,906.838,12.1601,230.27,55,1.07895,54.079,1.49695e-07,0.0139087,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
21241,2,1.97943,-9.84955,-0.887659,1.98752,-9.71694,-0.826796,1.98828,-9.71031,-0.827671,4.5166,-0.00107666,0.00555592,0.00226456,-0,1.5708,-0,1.5708,48.2588,5053.69,15.4899,2.84067,-3.20046,481.697,145.006,367.748,866.69,1822.67,10.7948,642.314,15.0082,275.71,60,1.37642,54.3764,1.64306e-07,0.0152663,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
21631,2,1.97943,-9.84955,-0.887659,1.9858,-9.70117,-0.839876,1.98632,-9.69574,-0.837954,4.93606,-0.00224819,0.0126057,-0.00537565,-0,1.5708,-0,1.5708,52.0828,4936.88,15.5451,3.26275,-3.75971,479.671,143.176,365.702,864.161,2030.27,10.8912,678.179,16.4932,333.706,65,1.72777,54.7278,1.65773e-07,0.0154027,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
22031,2,1.97943,-9.84955,-0.887659,1.98811,-9.69401,-0.848061,1.98807,-9.69701,-0.849656,5.39081,-0.000613194,0.00976291,-0.011476,-0,1.5708,-0,1.5708,56.652,4929.27,15.5635,3.80989,-4.50651,479.632,145.124,366.148,861.24,2071.68,12.0888,608.355,18.656,356.338,70,2.17736,55.1774,1.84e-07,0.0170964,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
22441,2,1.97943,-9.84955,-0.887659,1.98945,-9.66571,-0.863381,1.98857,-9.66874,-0.867535,5.88559,-6.9736e-06,0.0266353,-0.0199627,-0,1.5708,-0,1.5708,61.4458,4824.18,15.614,4.40056,-5.38254,479.52,144.931,365.128,858.369,2175.59,13.4627,615.057,21.7875,367.433,75,2.63633,55.6363,2.04911e-07,0.0190395,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
22841,2,1.97943,-9.84955,-0.887659,1.99452,-9.71476,-0.835033,1.9936,-9.70549,-0.847319,6.35661,0.00347489,-0.00520638,0.000409412,-0,1.5708,-0,1.5708,66.3036,4710.13,15.6788,5.01743,-6.37579,481.733,165.05,380.639,863.559,1470.2,14.8318,324.746,22.825,375.18,80,3.21169,56.2117,2.25746e-07,0.0209757,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
23331,2,1.97943,-9.84955,-0.887659,1.9918,-9.67301,-0.820645,1.99452,-9.65878,-0.833682,7.01834,0.0017338,0.0180167,0.0168424,-0,1.5708,-0,1.5708,72.9958,1349.75,15.8413,4.50581,-13.5574,482.262,160.167,380.752,874.861,1278,11.7647,412.002,4.72385,288.2,85,3.68433,56.6843,1.79067e-07,0.016638,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
23641,2,1.97943,-9.84955,-0.887659,1.9944,-9.68826,-0.825816,1.9945,-9.67993,-0.821399,7.49758,0.00252344,0.00444472,0.0142079,-0,1.5708,-0,1.5708,79.4069,817.163,15.9368,4.04005,0.696,481.968,152.457,373.589,868.924,1362.71,6.9854,471.645,0.320576,224.429,90,4.25405,57.2541,1.06325e-07,0.00987888,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
24051,2,1.97943,-9.84955,-0.887659,1.98833,-9.70947,-0.836551,1.98833,-9.71087,-0.834609,8.10868,-0.00192381,-0.0159235,0.00248841,-0,1.5708,-0,1.5708,84.4904,1780.85,16.0386,5.95387,-17.9688,478.481,152.486,366.652,846.386,1665.11,6.58347,378.748,6.78286,220.905,95,4.96951,57.9695,1.00208e-07,0.00931046,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
24441,2,1.97943,-9.84955,-0.887659,1.9905,-9.64887,-0.848367,1.98923,-9.64869,-0.846973,8.79671,-0.000695128,0.0284625,-0.00641994,-0,1.5708,-0,1.5708,89.0018,3176.04,16.1293,7.51816,-14.2776,478.062,151.284,361.74,833.161,1521.83,6.58347,412.334,27.3068,241.919,100,5.54307,58.5431,1.00208e-07,0.00931046,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
24841,2,1.97943,-9.84955,-0.887659,1.98951,-9.7018,-0.868719,1.99058,-9.6872,-0.867946,9.36007,0.000174934,-0.00579716,-0.0188224,-0,1.5708,-0,1.5708,93.6295,3172.31,16.1888,8.0916,-16.5182,478.255,153.342,358.985,819.626,1364.54,7.44225,355.343,25.1137,258.577,105,6.19749,59.1975,1.13279e-07,0.010525,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
25241,2,1.97943,-9.84955,-0.887659,1.99474,-9.6836,-0.841103,1.99437,-9.68019,-0.845405,9.94976,0.00268169,-0.000436615,0.00102692,-0,1.5708,-0,1.5708,99.1468,2842.21,16.2181,8.51868,-21.267,479.984,170.625,376.935,839.071,949.054,8.38109,187.35,22.9545,235.582,110,6.70782,59.7078,1.27569e-07,0.0118527,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
25641,2,1.97943,-9.84955,-0.887659,1.99874,-9.67653,-0.844778,1.99838,-9.66725,-0.846502,10.4296,0.00468591,0.00739132,0.000192858,-0,1.5708,-0,1.5708,105.139,1713.87,16.1895,7.62617,-1.2881,482.1,158.383,365.657,829.95,1437.35,6.09053,233.808,1.00634,194.489,115,7.24701,60.247,9.27048e-08,0.00861333,-3.14158,0,-0,-3.14159,-1,480,180,360,-1
