Time,Sequence,Sim_time,mpc_dt,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_gt,v_y_gt,v_z_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
84841.9,4,0.5,0.8,265.425,-679.62,-41.015,262.666,-682.099,-41.4343,265.034,-682.115,-41.4106,27.2588,12,1.14519e-16,1.25361e-16,12.1125,-0.201599,0.236896,-1.04467e-17,-1.5708,-0.0195528,-0.0166424,0,11249,14.9955,4.93136,-5.40527,409,224,395.855,362.664,80608.7,5.64637e+08,2.59734e+07,0,0,35,27.2588,27.2588,-0.144783,-0.0208842,-1.58002,0.252035,0.104778,-2.03537,30,480,200,280,340
85241.9,4,0.5,0.8,270.285,-679.62,-41.015,267.211,-682.176,-41.2942,269.655,-682.226,-41.2316,27.2188,12,1.14519e-16,1.25361e-16,11.9483,-0.218262,0.288861,-1.04467e-17,-1.5708,-0.0241671,-0.0182651,0,11249.6,14.9966,4.76703,-5.20844,476,194,454.438,371.207,31417.4,5.66172e+08,2.60399e+07,0,0,35,27.2188,27.2188,-0.119848,-0.0260709,-1.58672,0.247909,0.0980309,-2.03484,30,480,200,280,340
85673.9,4,0.5,0.8,275.475,-679.62,-41.015,272.203,-682.187,-41.1754,274.742,-682.232,-41.108,27.4062,12,1.14519e-16,1.25361e-16,12.0034,-0.159903,0.287637,-1.04467e-17,-1.5708,-0.0239562,-0.0133207,0,11249.8,14.9974,4.38241,-4.7527,511,195,475.284,362.128,20620,5.66806e+08,2.61007e+07,0,0,35,27.4062,27.4062,-0.0931481,-0.0274843,-1.60871,0.248098,0.0983392,-2.03486,30,480,200,280,340
86049.9,4,0.5,0.8,279.975,-679.62,-41.015,276.888,-682.209,-41.3154,279.337,-682.238,-41.2442,27.737,12,1.14519e-16,1.25361e-16,11.9651,-0.123138,0.112239,-1.04467e-17,-1.5708,-0.00937969,-0.0102911,0,11250,14.998,4.4554,-4.83866,486,177,399.32,327.008,33049.8,5.67277e+08,2.61741e+07,0,0,35,27.737,27.737,-0.0500957,-0.0149515,-1.68161,0.261127,0.119669,-2.03656,30,480,200,280,340
86497.9,4,0.5,0.8,285.375,-679.62,-41.015,282.344,-682.285,-40.9603,284.833,-682.316,-40.9366,27.8515,12,1.14519e-16,1.25361e-16,12.3377,-0.139442,0.293567,-1.04467e-17,-1.5708,-0.0237883,-0.0113017,0,11250,14.9985,4.33764,-4.70008,484,124,497.983,248.035,39940.8,5.67837e+08,2.62576e+07,0,0,35,27.8515,27.8515,-0.036233,-0.0281702,-1.69117,0.248248,0.0985846,-2.03488,30,480,200,280,340
86881.9,4,0.5,0.8,289.935,-679.62,-41.015,287.026,-682.353,-41.1514,289.413,-682.377,-41.058,28.2413,12,1.14519e-16,1.25361e-16,12.2841,-0.145825,0.122646,-1.04467e-17,-1.5708,-0.00998314,-0.0118705,0,11250,14.9988,4.39756,-4.77052,552,70,501.29,231.678,49418.5,5.68896e+08,2.6352e+07,0,0,35,28.2413,28.2413,0.0216611,-0.00659606,-1.72592,0.260588,0.118785,-2.03649,30,480,200,280,340
87393.9,4,0.5,0.8,296.085,-679.62,-41.015,294.608,-682.353,-41.0878,294.691,-682.399,-41.0546,28.5944,12,1.14519e-16,1.25361e-16,12.3339,-0.112101,0.094305,-1.04467e-17,-1.5708,-0.00764556,-0.0090886,0,11250,14.9991,4.31896,-4.67816,617,75,600.984,225.735,52848,5.69356e+08,2.64568e+07,0,0,35,28.5944,28.5944,0.0773042,0.00561291,-1.74083,0.262676,0.122209,-2.03677,30,480,200,280,340
87649.9,4,0.5,0.8,299.205,-679.62,-41.015,296.909,-682.37,-41.115,299.404,-682.387,-41.0959,29.2444,12,1.14519e-16,1.25361e-16,12.3055,-0.0767468,0.041048,-1.04467e-17,-1.5708,-0.00333566,-0.0062367,0,11250,14.9993,4.3662,-4.73363,652,93,581.333,260.653,93273,5.70366e+08,2.65997e+07,0,0,35,29.2444,29.2444,0.12811,0.0249968,-1.78908,0.266526,0.128527,-2.0373,30,480,200,280,340
88041.9,4,0.5,0.8,303.825,-679.62,-41.015,301.989,-682.282,-41.107,304.425,-682.303,-41.1102,29.6227,12,1.14519e-16,1.25361e-16,12.3839,0.00502894,0.0245267,-1.04467e-17,-1.5708,-0.00198053,0.000406088,0,11250,14.9994,4.74898,-5.18689,687,123,683.455,282.133,243577,5.71322e+08,2.68915e+07,0,0,35,29.6227,29.6227,0.154319,0.0320369,-1.78868,0.267737,0.130514,-2.03746,30,480,200,280,340
88433.9,4,0.5,0.8,308.595,-679.62,-41.015,306.709,-682.35,-41.1381,309.189,-682.335,-41.1254,30.0309,12,1.14519e-16,1.25361e-16,12.2519,-0.0241931,0.0039932,-1.04467e-17,-1.5708,-0.000325924,-0.00197464,0,11250,14.9996,5.51228,-6.11115,727,154,632.335,341.761,179379,5.72119e+08,2.71219e+07,0,0,35,30.0309,30.0309,0.1819,0.0536773,-1.86117,0.269214,0.132941,-2.03767,30,480,200,280,340
88897.9,4,0.5,0.8,314.175,-679.62,-41.015,311.715,-682.39,-41.0722,314.146,-682.404,-41.068,29.9445,12,1.14519e-16,1.25361e-16,12.2987,-0.0614398,0.0411332,-1.04467e-17,-1.5708,-0.00334446,-0.00499558,0,11250,14.9997,5.65904,-6.29205,671,195,597.928,363.518,72285.3,5.72317e+08,2.72489e+07,0,0,35,29.9445,29.9445,0.190071,0.0624765,-1.90649,0.266518,0.128514,-2.0373,30,480,200,280,340
89281.9,4,0.5,0.8,318.795,-679.62,-41.015,316.406,-682.478,-41.1063,318.99,-682.485,-41.0921,29.903,12,1.14519e-16,1.25361e-16,12.166,-0.103082,0.00980067,-1.04467e-17,-1.5708,-0.000805547,-0.00847271,0,11250,14.9997,5.23266,-5.76935,598,185,449.545,356.375,2671.78,5.72518e+08,2.73081e+07,0,0,35,29.903,29.903,0.193211,0.0808066,-1.9735,0.268786,0.132237,-2.03761,30,480,200,280,340
89689.9,4,0.5,0.8,323.685,-679.62,-41.015,321.499,-682.419,-41.0459,323.777,-682.45,-41.044,29.682,12,1.14519e-16,1.25361e-16,12.2573,-0.048142,0.0403137,-1.04467e-17,-1.5708,-0.00328891,-0.00392759,0,11157.5,14.9777,3.50109,-3.73552,489,204,419.563,346.233,7444.49,5.73109e+08,2.73718e+07,0,0,35,29.682,29.682,0.195598,0.0817798,-1.98426,0.266568,0.128595,-2.0373,30,480,200,280,340
90057.9,4,0.5,0.8,328.065,-679.62,-41.015,326.503,-682.403,-40.9783,328.797,-682.413,-40.9597,29.3609,12,1.14519e-16,1.25361e-16,12.3558,-0.00962464,0.0839727,-1.04467e-17,-1.5708,-0.00679613,-0.000778959,0,11190.9,14.9788,3.948,-4.2477,494,235,498.046,396.033,8720.97,5.73764e+08,2.74373e+07,0,0,35,29.3609,29.3609,0.226739,0.0838541,-1.95505,0.263435,0.123454,-2.03688,30,480,200,280,340
90457.9,4,0.5,0.8,332.895,-679.62,-41.015,330.99,-682.334,-40.8627,333.463,-682.34,-40.8442,29.4912,12,1.14519e-16,1.25361e-16,12.0974,0.0450893,0.139306,-1.04467e-17,-1.5708,-0.0115147,0.00372715,0,11226.8,14.9839,3.89779,-4.18864,539,236,524.133,364.81,5981.47,5.7446e+08,2.75001e+07,0,0,35,29.4912,29.4912,0.222731,0.0744323,-1.94269,0.259219,0.116542,-2.03631,30,480,200,280,340
90913.9,4,0.5,0.8,338.385,-679.62,-41.015,338.267,-682.158,-40.8636,338.397,-682.202,-40.9037,29.8786,12,1.14519e-16,1.25361e-16,12.1544,0.126095,0.0597582,-1.04467e-17,-1.5708,-0.0049163,0.0103741,0,11156.3,14.983,3.82114,-4.10215,571,201,543.13,340.583,12926,5.75165e+08,2.75701e+07,0,0,35,29.8786,29.8786,0.216644,0.0781272,-1.94024,0.265114,0.126209,-2.0371,30,480,200,280,340
91321.9,4,0.5,0.8,343.245,-679.62,-41.015,343.014,-682.243,-40.9921,343.266,-682.186,-40.9517,30.1847,12,1.14519e-16,1.25361e-16,12.1723,0.0963673,0.00328389,-1.04467e-17,-1.5708,-0.000269776,0.00791678,0,11186.5,14.9858,4.19677,-4.53721,593,179,559.152,324.832,23776.6,5.75329e+08,2.76502e+07,0,0,35,30.1847,30.1847,0.214544,0.085294,-1.95378,0.269264,0.133023,-2.03768,30,480,200,280,340
91681.9,4,0.5,0.8,347.535,-679.62,-41.015,345.518,-682.293,-41.0088,347.915,-682.275,-41.0117,30.3649,12,1.14519e-16,1.25361e-16,12.0365,0.00897468,-0.0375667,-1.04467e-17,-1.5708,0.00312106,0.000745623,0,11224,14.9891,4.39687,-4.77064,575,170,471.717,317.509,7269.29,5.75912e+08,2.77143e+07,0,0,35,30.3649,30.3649,0.211531,0.0992812,-2.00145,0.272292,0.137998,-2.0381,30,480,200,280,340
92177.9,4,0.5,0.8,353.475,-679.62,-41.015,352.768,-682.283,-41.0039,352.679,-682.269,-41.0278,30.2592,12,1.14519e-16,1.25361e-16,12.2105,0.0134252,-0.037543,-1.04467e-17,-1.5708,0.00307465,0.00109948,0,11239.5,14.9916,4.01892,-4.32847,564,202,540.334,342.167,14755.7,5.76331e+08,2.77862e+07,0,0,35,30.2592,30.2592,0.221417,0.100797,-1.99065,0.27225,0.13793,-2.03809,30,480,200,280,340
92505.9,4,0.5,0.8,357.435,-679.62,-41.015,357.519,-682.338,-41.0164,357.52,-682.326,-41.0004,30.1499,12,1.14519e-16,1.25361e-16,12.0461,-0.0311875,-0.00846538,-1.04467e-17,-1.5708,0.000702743,-0.002589,0,11246.4,14.9935,4.2652,-4.61527,564,188,521.44,334.545,17286.8,5.76902e+08,2.7861e+07,0,0,35,30.1499,30.1499,0.224962,0.101305,-1.99574,0.270133,0.13445,-2.0378,30,480,200,280,340
92890.1,4,0.5,0.8,361.995,-679.62,-41.015,359.932,-682.342,-41.013,362.328,-682.349,-41.0172,30.1041,12,1.14519e-16,1.25361e-16,11.977,-0.0378807,-0.0168342,-1.04467e-17,-1.5708,0.00140554,-0.00316278,0,11248.5,14.9949,4.34318,-4.70663,559,186,500.883,330.271,11860.6,5.77451e+08,2.79307e+07,0,0,35,30.1041,30.1041,0.226152,0.104865,-2.00445,0.27076,0.135481,-2.03789,30,480,200,280,340
93257.9,4,0.5,0.8,366.465,-679.62,-41.015,364.807,-682.388,-40.9813,367.21,-682.394,-40.9852,30.0247,12,1.14519e-16,1.25361e-16,12.0365,-0.0587094,0.0100851,-1.04467e-17,-1.5708,-0.000837863,-0.00487756,0,11240.9,14.9961,4.23886,-4.58463,550,185,475.446,331.512,2920.46,5.78011e+08,2.79916e+07,0,0,35,30.0247,30.0247,0.228408,0.10696,-2.01664,0.268757,0.13219,-2.03761,30,480,200,280,340
93665.9,4,0.5,0.8,371.355,-679.62,-41.015,369.786,-682.398,-40.9651,372.176,-682.414,-40.958,29.8141,12,1.14519e-16,1.25361e-16,12.0813,-0.0543022,0.024166,-1.04467e-17,-1.5708,-0.00200026,-0.00449471,0,11245.1,14.997,3.87573,-4.16267,524,191,468.037,331.498,4482.59,5.78607e+08,2.80542e+07,0,0,35,29.8141,29.8141,0.230922,0.108499,-2.02219,0.267719,0.130485,-2.03746,30,480,200,280,340
94089.9,4,0.5,0.8,376.455,-679.62,-41.015,374.594,-682.375,-41.0101,376.861,-682.389,-41.0109,29.9173,12,1.14519e-16,1.25361e-16,12.1305,-0.022071,-0.0164138,-1.04467e-17,-1.5708,0.00135309,-0.00181945,0,10830.8,14.9977,3.89997,-4.20262,514,192,474.786,331.529,1858.33,5.7911e+08,2.81141e+07,0,0,35,29.9173,29.9173,0.234325,0.111689,-2.01599,0.270713,0.135404,-2.03788,30,480,200,280,340
94465.9,4,0.5,0.8,380.985,-679.62,-41.015,379.009,-682.381,-41.0823,381.232,-682.388,-41.0886,30.1299,12,1.14519e-16,1.25361e-16,11.9352,-0.0146313,-0.0647134,-1.04467e-17,-1.5708,0.005422,-0.00122589,0,10961.9,14.9978,3.80151,-4.08483,511,187,472.199,328.206,1702.5,5.79479e+08,2.81734e+07,0,0,35,30.1299,30.1299,0.236286,0.116841,-2.01664,0.274346,0.141376,-2.03839,30,480,200,280,340
94889.9,4,0.5,0.8,386.055,-679.62,-41.015,384.011,-682.395,-41.1227,386.436,-682.395,-41.1307,29.922,12,1.14519e-16,1.25361e-16,12.085,-0.0166628,-0.0773778,-1.04467e-17,-1.5708,0.0064027,-0.0013788,0,9661.96,14.9689,3.59992,-3.88977,493,187,428.342,321.978,16362.5,5.801e+08,2.82473e+07,0,0,35,29.922,29.922,0.237624,0.120694,-2.02452,0.275221,0.142816,-2.03852,30,480,200,280,340
95265.9,4,0.5,0.8,390.555,-679.62,-41.015,388.734,-682.361,-41.0373,391.159,-682.365,-41.0472,29.9511,12,1.14519e-16,1.25361e-16,12.0053,0.00909806,-0.000307784,-1.04467e-17,-1.5708,2.56374e-05,0.000757837,0,10274,14.971,4.2463,-4.62894,480,198,461.276,344.988,6270.98,5.80714e+08,2.83115e+07,0,0,35,29.9511,29.9511,0.244811,0.112857,-2.00812,0.269528,0.133456,-2.03771,30,480,200,280,340
95667.3,4,0.5,0.8,395.385,-679.62,-41.015,393.567,-682.384,-40.9087,395.992,-682.384,-40.9087,29.893,12,1.14519e-16,1.25361e-16,12.0165,-0.00579853,0.0955885,-1.04467e-17,-1.5708,-0.00795463,-0.000482549,0,10807.1,14.9778,3.9964,-4.31558,501,208,468.985,348.502,1226.3,5.81322e+08,2.83706e+07,0,0,35,29.893,29.893,0.239602,0.100047,-1.99935,0.2624,0.121757,-2.03674,30,480,200,280,340
96089.9,4,0.5,0.8,400.485,-679.62,-41.015,398.39,-682.384,-40.8321,400.671,-682.38,-40.8093,29.9503,12,1.14519e-16,1.25361e-16,12.003,-0.00294822,0.136986,-1.04467e-17,-1.5708,-0.0114122,-0.000245624,0,10746.1,14.9791,3.70936,-3.98443,516,211,491.444,347.729,1499.09,5.81817e+08,2.84297e+07,0,0,35,29.9503,29.9503,0.236272,0.0942505,-1.99621,0.259311,0.116692,-2.03632,30,480,200,280,340
96489.9,4,0.5,0.8,405.255,-679.62,-41.015,403.362,-682.373,-40.83,405.828,-682.372,-40.8027,29.893,12,1.14519e-16,1.25361e-16,12.0652,0.00273139,0.1018,-1.04467e-17,-1.5708,-0.00843733,0.000226386,0,9663.42,14.9372,3.32721,-3.57327,516,201,479.503,330.896,6056.09,5.82002e+08,2.84936e+07,0,0,35,29.893,29.893,0.232479,0.0974374,-2.00298,0.261969,0.121049,-2.03668,30,480,200,280,340
96953.9,4,0.5,0.8,410.835,-679.62,-41.015,410.292,-682.418,-40.8906,410.327,-682.423,-40.8687,29.9828,12,1.14519e-16,1.25361e-16,11.9042,-0.0343087,0.0270222,-1.04467e-17,-1.5708,-0.00226996,-0.00288206,0,10293.5,14.9431,3.97738,-4.31049,473,192,420.42,330.149,14694.5,5.82577e+08,2.85653e+07,0,0,35,29.9828,29.9828,0.229168,0.107674,-2.02313,0.267478,0.130089,-2.03743,30,480,200,280,340
97321.9,4,0.5,0.8,415.185,-679.62,-41.015,415.175,-682.402,-40.8979,415.274,-682.388,-40.9019,29.9278,12,1.14519e-16,1.25361e-16,12.0422,0.00115722,-0.00293049,-1.04467e-17,-1.5708,0.000243351,9.6097e-05,0,10880.7,14.9571,4.2374,-4.59533,495,191,470.297,330.595,7872.59,5.83208e+08,2.8631e+07,0,0,35,29.9278,29.9278,0.235378,0.107591,-2.00365,0.269722,0.133776,-2.03774,30,480,200,280,340
97673.9,4,0.5,0.8,419.445,-679.62,-41.015,417.647,-682.398,-40.9263,420.037,-682.4,-40.924,29.869,12,1.14519e-16,1.25361e-16,12.0131,-0.00686616,-0.0185672,-1.04467e-17,-1.5708,0.00154559,-0.000571558,0,11095.2,14.9664,4.17485,-4.5146,512,196,490.047,340.706,1576.03,5.83832e+08,2.86898e+07,0,0,35,29.869,29.869,0.241048,0.107211,-1.98889,0.270885,0.135686,-2.0379,30,480,200,280,340
98121.9,4,0.5,0.8,424.785,-679.62,-41.015,424.533,-682.429,-41.0476,424.649,-682.43,-41.0236,29.9611,12,1.14519e-16,1.25361e-16,11.8865,-0.0246025,-0.0814796,-1.04467e-17,-1.5708,0.00685465,-0.00206978,0,11115.6,14.9723,2.90281,-3.06278,535,192,502.31,323.264,1960.62,5.84414e+08,2.87497e+07,0,0,35,29.9611,29.9611,0.242015,0.113358,-1.99039,0.275625,0.14348,-2.03857,30,480,200,280,340
98457.9,4,0.5,0.8,428.865,-679.62,-41.015,427.178,-682.435,-41.0541,429.517,-682.439,-41.0743,30.1151,12,1.14519e-16,1.25361e-16,11.9804,-0.0246338,-0.0923444,-1.04467e-17,-1.5708,0.00770779,-0.00205617,0,10965,14.9755,3.84428,-4.13417,535,192,487.798,329.792,2704.3,5.85004e+08,2.88102e+07,0,0,35,30.1151,30.1151,0.243732,0.116937,-1.99733,0.276386,0.144733,-2.03868,30,480,200,280,340
98867.3,4,0.5,0.8,433.785,-679.62,-41.015,431.745,-682.421,-41.056,434.144,-682.423,-41.0772,30.2551,12,1.14519e-16,1.25361e-16,11.8653,-0.00770577,-0.0677459,-1.04467e-17,-1.5708,0.00570954,-0.000649439,0,11128.7,14.9809,3.97068,-4.2758,530,198,486.208,338.005,2532.49,5.85561e+08,2.88707e+07,0,0,35,30.2551,30.2551,0.246444,0.117338,-2.00151,0.274603,0.141798,-2.03843,30,480,200,280,340
99289.9,4,0.5,0.8,438.855,-679.62,-41.015,436.847,-682.423,-41.0604,439.247,-682.423,-41.0719,30.1575,12,1.14519e-16,1.25361e-16,12.1011,-0.00612837,-0.0461906,-1.04467e-17,-1.5708,0.00381704,-0.000506431,0,11203.9,14.9854,3.90157,-4.19365,520,201,463.518,336.009,2805.43,5.86188e+08,2.89316e+07,0,0,35,30.1575,30.1575,0.24668,0.117686,-2.0088,0.272913,0.13902,-2.03819,30,480,200,280,340
99721.9,4,0.5,0.8,444.075,-679.62,-41.015,444.09,-682.369,-41.1174,443.848,-682.375,-41.1066,30.2955,12,1.14519e-16,1.25361e-16,11.9354,0.0278095,-0.0574515,-1.04467e-17,-1.5708,0.00481349,0.00233,0,11231.3,14.9887,3.8638,-4.14929,512,201,479.228,337.456,1258.87,5.86776e+08,2.89908e+07,0,0,35,30.2955,30.2955,0.248333,0.118611,-2.00605,0.273803,0.140483,-2.03831,30,480,200,280,340
100082,4,0.5,0.8,448.365,-679.62,-41.015,446.359,-682.35,-41.1322,448.787,-682.345,-41.1447,30.3167,12,1.14519e-16,1.25361e-16,12.0323,0.0412959,-0.0674731,-1.04467e-17,-1.5708,0.00560756,0.00343207,0,11211,14.9898,3.66721,-3.92392,513,199,472.89,332.15,1608.13,5.87389e+08,2.90501e+07,0,0,35,30.3167,30.3167,0.248758,0.119376,-2.00531,0.274512,0.141649,-2.03841,30,480,200,280,340
100506,4,0.5,0.8,453.435,-679.62,-41.015,453.653,-682.402,-41.126,453.484,-682.348,-41.1714,30.292,12,1.14519e-16,1.25361e-16,11.9379,0.0266373,-0.0657214,-1.04467e-17,-1.5708,0.00550519,0.00223131,0,11202,14.9916,3.82829,-4.10915,512,203,475.062,335.511,1624.34,5.87977e+08,2.91098e+07,0,0,35,30.292,30.292,0.250176,0.121021,-2.00907,0.27442,0.141498,-2.0384,30,480,200,280,340
100930,4,0.5,0.8,458.565,-679.62,-41.015,458.23,-682.493,-40.9512,458.558,-682.419,-41.055,30.1208,12,1.14519e-16,1.25361e-16,12.0849,-0.027489,0.0344144,-1.04467e-17,-1.5708,-0.0028477,-0.00227465,0,11013.8,14.9935,3.82505,-4.11057,527,216,491.269,343.77,2098.1,5.8814e+08,2.91692e+07,0,0,35,30.1208,30.1208,0.25126,0.113823,-2.01131,0.266962,0.129242,-2.03736,30,480,200,280,340
101282,4,0.5,0.8,462.735,-679.62,-41.015,460.795,-682.553,-40.8818,463.159,-682.563,-40.8674,30.0168,12,1.14519e-16,1.25361e-16,11.9913,-0.117671,0.151498,-1.04467e-17,-1.5708,-0.0126326,-0.00981269,0,11073.5,14.9949,3.72353,-3.99199,519,214,436.065,348.821,3565.42,5.88681e+08,2.923e+07,0,0,35,30.0168,30.0168,0.245166,0.108785,-2.03661,0.25822,0.114905,-2.03618,30,480,200,280,340
101706,4,0.5,0.8,467.835,-679.62,-41.015,465.59,-682.519,-40.8757,467.964,-682.553,-40.8445,29.8443,12,1.14519e-16,1.25361e-16,12.0036,-0.0740606,0.125087,-1.04467e-17,-1.5708,-0.0104202,-0.0061698,0,11176,14.9961,3.80434,-4.08226,501,212,497.976,350.065,878.425,5.89259e+08,2.9289e+07,0,0,35,29.8443,29.8443,0.248281,0.104702,-2.01061,0.260197,0.118145,-2.03644,30,480,200,280,340
102146,4,0.5,0.8,473.175,-679.62,-41.015,472.691,-682.485,-40.9391,472.785,-682.52,-40.8842,29.9219,12,1.14519e-16,1.25361e-16,12.0366,-0.0333846,0.0649489,-1.04467e-17,-1.5708,-0.00539588,-0.00277358,0,11203.6,14.9954,3.64943,-3.90375,537,201,484.239,340.798,2401.02,5.89841e+08,2.93497e+07,0,0,35,29.9219,29.9219,0.248122,0.10642,-1.99963,0.264686,0.125506,-2.03705,30,480,200,280,340
102482,4,0.5,0.8,477.135,-679.62,-41.015,475.218,-682.468,-40.9279,477.602,-682.472,-40.9216,29.9839,12,1.14519e-16,1.25361e-16,12.0412,0.00801343,0.0239665,-1.04467e-17,-1.5708,-0.00199037,0.0006655,0,11199,14.9957,3.83161,-4.11305,531,196,485.269,330.967,2254.7,5.89984e+08,2.94091e+07,0,0,35,29.9839,29.9839,0.247198,0.110062,-2.00183,0.267728,0.130499,-2.03746,30,480,200,280,340
102930,4,0.5,0.8,482.535,-679.62,-41.015,482.159,-682.435,-40.9663,482.283,-682.433,-40.945,30.1607,12,1.14519e-16,1.25361e-16,12.0096,0.0292508,-0.000604427,-1.04467e-17,-1.5708,5.03285e-05,0.00243561,0,10139,14.9817,3.55443,-3.82244,449,197,395.504,331.464,18268.4,5.90588e+08,2.94844e+07,0,0,35,30.1607,30.1607,0.244496,0.118596,-2.02805,0.26955,0.133492,-2.03772,30,480,200,280,340
103450,4,0.5,0.8,488.745,-679.62,-41.015,487.277,-682.446,-41.0585,487.117,-682.41,-41.0317,30.0351,12,1.14519e-16,1.25361e-16,12.0513,0.0377842,-0.0616788,-1.04467e-17,-1.5708,0.00511797,0.00313528,0,10402.7,14.9815,4.1957,-4.56385,482,199,480.858,338.066,17531.9,5.91132e+08,2.95596e+07,0,0,35,30.0351,30.0351,0.251758,0.120436,-2.00604,0.274075,0.14093,-2.03835,30,480,200,280,340
103698,4,0.5,0.8,491.745,-679.62,-41.015,489.808,-682.463,-41.0915,492.244,-682.458,-41.1057,29.846,12,1.14519e-16,1.25361e-16,12.0825,-0.00564008,-0.094254,-1.04467e-17,-1.5708,0.0078007,-0.000466797,0,10962.1,14.9867,4.39879,-4.78262,525,210,503.091,352.287,1855.12,5.9131e+08,2.9619e+07,0,0,35,29.846,29.846,0.259193,0.118788,-1.98096,0.276469,0.144869,-2.03869,30,480,200,280,340
104106,4,0.5,0.8,496.635,-679.62,-41.015,496.629,-682.48,-41.0841,496.647,-682.5,-41.1044,29.9881,12,1.14519e-16,1.25361e-16,11.9861,-0.0330325,-0.0691119,-1.04467e-17,-1.5708,0.00576593,-0.00275589,0,8629.98,14.9505,3.41463,-3.70807,502,206,451.948,338.092,4177.46,5.91806e+08,2.96778e+07,0,0,35,29.9881,29.9881,0.253556,0.120747,-2.00227,0.274653,0.141881,-2.03843,30,480,200,280,340
104466,4,0.5,0.8,500.955,-679.62,-41.015,499.326,-682.412,-41.0755,501.683,-682.423,-41.0887,29.8271,12,1.14519e-16,1.25361e-16,12.1044,0.0314454,-0.0390288,-1.04467e-17,-1.5708,0.00322433,0.00259785,0,7847.97,14.8325,3.76319,-4.16237,501,212,482.927,346.489,3241.45,5.92483e+08,2.97388e+07,0,0,35,29.8271,29.8271,0.256697,0.114375,-1.98497,0.272384,0.13815,-2.03811,30,480,200,280,340
104874,4,0.5,0.8,505.845,-679.62,-41.015,503.774,-682.395,-41.0327,506.177,-682.383,-41.042,29.9896,12,1.14519e-16,1.25361e-16,11.94,0.0475295,0.00439391,-1.04467e-17,-1.5708,-0.000367995,0.00398066,0,9541.85,14.8561,3.9058,-4.25407,522,220,485.6,361.4,5120.9,5.93101e+08,2.98018e+07,0,0,35,29.9896,29.9896,0.257246,0.107662,-1.97375,0.269177,0.132879,-2.03766,30,480,200,280,340
105274,4,0.5,0.8,510.705,-679.62,-41.015,508.786,-682.436,-41.0579,511.174,-682.427,-41.052,29.9766,12,1.14519e-16,1.25361e-16,12.0937,0.00427916,-0.00580796,-1.04467e-17,-1.5708,0.000480247,0.000353834,0,10514.3,14.8903,4.02936,-4.36383,536,216,483.729,351.386,1941.27,5.93744e+08,2.98617e+07,0,0,35,29.9766,29.9766,0.25149,0.109393,-1.98481,0.269934,0.134123,-2.03777,30,480,200,280,340
105682,4,0.5,0.8,515.535,-679.62,-41.015,513.473,-682.428,-41.0451,515.899,-682.43,-41.0406,30.1128,12,1.14519e-16,1.25361e-16,12.0142,0.00205106,0.00135895,-1.04467e-17,-1.5708,-0.000113112,0.00017072,0,10916.1,14.9157,3.45029,-3.68312,535,209,492.592,342.028,3083.72,5.94344e+08,2.99227e+07,0,0,35,30.1128,30.1128,0.249107,0.109736,-1.99146,0.269404,0.133253,-2.0377,30,480,200,280,340
106090,4,0.5,0.8,520.455,-679.62,-41.015,518.422,-682.41,-41.0426,520.69,-682.41,-41.0441,30.1126,12,1.14519e-16,1.25361e-16,12.0791,0.0154424,-0.000926609,-1.04467e-17,-1.5708,7.6712e-05,0.00127845,0,10980.1,14.9339,3.98578,-4.2978,534,206,487.199,341.167,3799.85,5.94858e+08,2.99815e+07,0,0,35,30.1126,30.1126,0.24722,0.111259,-1.99882,0.269574,0.133531,-2.03772,30,480,200,280,340
106482,4,0.5,0.8,525.105,-679.62,-41.015,523.175,-682.371,-41.0301,525.548,-682.368,-41.0312,30.2425,12,1.14519e-16,1.25361e-16,12.0484,0.0401036,0.00859011,-1.04467e-17,-1.5708,-0.000712964,0.00332854,0,8447.61,14.6066,4.57928,-5.13612,522,203,489.312,344.174,1156.62,5.95463e+08,3.00404e+07,0,0,35,30.2425,30.2425,0.246469,0.111921,-2.00491,0.268869,0.132373,-2.03762,30,480,200,280,340
106930,4,0.5,0.8,530.565,-679.62,-41.015,530.299,-682.385,-41.121,530.315,-682.387,-41.0707,30.3357,12,1.14519e-16,1.25361e-16,12.0061,0.0135792,-0.0274027,-1.04467e-17,-1.5708,0.00228239,0.00113103,0,9549.82,14.6416,3.82915,-4.16299,501,280,461.532,404.598,10649.4,5.96057e+08,3.01094e+07,0,0,35,30.3357,30.3357,0.284903,0.137459,-2.02148,0.271543,0.136767,-2.03799,30,480,200,280,340
107314,4,0.5,0.8,535.155,-679.62,-41.015,535.263,-682.168,-40.9369,535.129,-682.262,-41.0103,30.5836,12,1.14519e-16,1.25361e-16,12.0919,0.0997862,0.0276061,-1.04467e-17,-1.5708,-0.00228294,0.00825212,0,10579.2,14.729,4.02012,-4.35079,495,247,469.987,380.788,4577.34,5.96569e+08,3.01717e+07,0,0,35,30.5836,30.5836,0.293095,0.135163,-2.0173,0.267466,0.13007,-2.03743,30,480,200,280,340
