Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
6870,0,1.97943,-9.84955,-0.887659,1.97927,-9.76134,-0.816433,1.97224,-9.75704,-0.810822,8.10663,-0.00913201,-0.0252565,0.0177518,-0,1.5708,-0,1.5708,42.2306,4997.92,5.82537,5.45865,-6.98427,480.293,221.014,325.594,559.853,2441.08,5.56884,716.484,0.905878,156.846,35,5.15767,11.1577,-3.02101e-05,0.00616579,3.13669,0,-0,-3.14159,-1,480,180,360,-1
7290,0,1.97943,-9.84955,-0.887659,1.99009,-9.75215,-0.841986,1.98777,-9.75791,-0.835944,7.45896,0.00328614,-0.0192057,-0.00358522,-0,1.5708,-0,1.5708,41.7126,4979.91,6.03028,5.17514,-6.53295,477.717,209.286,322.124,574.881,1689.93,2.64685,573.094,5.00056,135.175,35,4.46799,10.468,-1.88234e-06,0.00370864,3.14109,0,-0,-3.14159,-1,480,180,360,-1
7670,0,1.97943,-9.84955,-0.887659,1.99518,-9.824,-0.847236,1.9938,-9.81312,-0.850361,6.8087,0.00682153,-0.0534154,-0.0114775,-0,1.5708,-0,1.5708,40.7693,4484.88,6.40853,4.65316,-5.87152,473.551,206.001,326.379,596.027,1217.19,4.36386,472.395,6.58208,99.8544,35,3.84186,9.84186,1.32095e-06,0.00616773,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
8050,0,1.97943,-9.84955,-0.887659,2.0024,-9.77585,-0.83483,2.00272,-9.78576,-0.837221,6.11772,0.011106,-0.0225483,-8.562e-05,-0,1.5708,-0,1.5708,39.7038,4635.66,6.85572,4.18688,-5.10992,472.879,207.929,338.872,632.182,714.793,6.68757,331.973,11.2679,66.3782,35,3.12537,9.12537,2.02503e-06,0.00945526,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
8460,0,1.97943,-9.84955,-0.887659,1.99843,-9.8337,-0.818471,2.00048,-9.82414,-0.819782,5.34388,0.006617,-0.0444893,0.0116415,-0,1.5708,-0,1.5708,38.2358,4585.33,7.40295,3.63918,-4.32582,473.368,202.907,345.676,665.48,393.751,5.6441,204.462,15.1019,31.4115,35,2.41028,8.41028,1.70889e-06,0.00797912,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
8860,0,1.97943,-9.84955,-0.887659,1.99261,-9.80115,-0.822382,1.99315,-9.81736,-0.829257,4.66722,0.00035261,-0.0276612,0.00429878,-0,1.5708,-0,1.5708,36.9016,4607.59,8.12437,3.12713,-3.61826,474.074,186.859,344.345,697.113,187.357,2.79609,61.5622,19.4169,10.8486,35,1.73368,7.73368,8.45652e-07,0.00394847,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
9290,0,1.97943,-9.84955,-0.887659,1.99325,-9.77202,-0.837693,1.99288,-9.77493,-0.83942,4.046,0.000174822,0.00721297,-0.00299586,-0,1.5708,-0,1.5708,35.8577,3888.53,8.79265,2.72236,-3.1656,476.9,177.205,356.564,758.329,42.546,2.41484,0.0971001,28.3436,2.20711,35,1.0388,7.0388,7.29981e-07,0.00340838,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
9670,0,1.97943,-9.84955,-0.887659,1.98756,-9.79992,-0.848715,1.98898,-9.80397,-0.849765,3.60619,-0.00271865,-0.0122283,-0.00882206,-0,1.5708,-0,1.5708,35.8577,3803.18,8.92412,2.68092,-3.12091,478.275,172.182,372.405,820.905,194.915,2.41484,53.7665,42.5588,2.20711,35,0.61794,6.61794,7.29981e-07,0.00340838,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
10070,0,1.97943,-9.84955,-0.887659,1.98327,-9.78701,-0.849812,1.98194,-9.78423,-0.847585,3.34617,-0.00646816,0.00266372,-0.00595688,-0,1.5708,-0,1.5708,32.5625,1024.07,9.64236,1.81519,-2.8121,478.136,179.631,379.042,825.723,304.806,1.41588,90.6698,22.9928,17.8244,35,0.298851,6.29885,4.26391e-07,0.00199088,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
10450,0,1.97943,-9.84955,-0.887659,1.98028,-9.76177,-0.843375,1.97865,-9.76039,-0.84358,3.25834,-0.00680593,0.0172613,-0.0019972,-0,1.5708,-0,1.5708,33.7469,4256.6,10.3043,2.10287,-2.33343,478.866,175.572,390.64,872.391,487.523,1.65737,234.754,37.3617,4.71076,35,0.169953,6.16995,-4.99893e-07,-0.00233407,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
10870,0,1.97943,-9.84955,-0.887659,1.981,-9.74518,-0.843086,1.9808,-9.74227,-0.842949,3.31095,-0.00379994,0.0246273,-0.00115587,-0,1.5708,-0,1.5708,33.4113,4960.54,10.8655,1.9743,-2.14505,481.324,169.3,380.576,853.835,348.823,5.79873,134.477,31.6719,7.57201,35,0.194644,6.19464,-1.75574e-06,-0.00819787,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
11300,0,1.97943,-9.84955,-0.887659,1.98036,-9.72967,-0.8506,1.97921,-9.72693,-0.848685,3.46359,-0.00381401,0.0288678,-0.00498776,-0,1.5708,-0,1.5708,33.7069,2067.31,11.5626,1.79727,-2.17554,481.995,166.171,372.319,834.09,213.795,6.43309,85.7691,22.3265,5.01658,35,0.303062,6.30306,-1.94793e-06,-0.00909527,-3.14138,0,-0,-3.14159,-1,480,180,360,-1
11670,0,1.97943,-9.84955,-0.887659,1.99009,-9.7217,-0.851233,1.98956,-9.71938,-0.851943,3.62489,0.00394867,0.0267776,-0.00585805,-0,1.5708,-0,1.5708,34.093,716.971,12.318,1.49959,-2.57801,485.402,164.294,362.512,806.519,170.476,7.68861,61.8324,10.5075,2.46783,35,0.474532,6.47453,2.14238e-05,-0.010687,3.13959,0,-0,-3.14159,-1,480,180,360,-1
12060,0,1.97943,-9.84955,-0.887659,1.99472,-9.73431,-0.874489,1.99523,-9.72846,-0.871831,3.87753,0.00665086,0.0136285,-0.0181286,-0,1.5708,-0,1.5708,34.3421,4438.33,12.7913,1.77176,-1.92549,490.361,169.271,355.79,773.591,145.815,3.03467,82.5026,11.0683,1.29837,35,0.719703,6.7197,4.4363e-06,-0.00415685,3.14053,0,-0,-3.14159,-1,480,180,360,-1
12460,0,1.97943,-9.84955,-0.887659,1.99892,-9.71052,-0.855597,1.99996,-9.70722,-0.859916,4.06966,0.00825411,0.0244765,-0.00591969,-0,1.5708,-0,1.5708,35.0656,4973.84,13.1304,1.80614,-1.94758,491.094,182.615,364.205,770.965,128.945,1.12903,61.603,8.18908,0.0129196,35,0.901203,6.9012,-1.16185e-06,0.00134131,3.14073,0,-0,-3.14159,-1,480,180,360,-1
12860,0,1.97943,-9.84955,-0.887659,1.99793,-9.72239,-0.845521,1.99903,-9.71587,-0.843345,4.25943,0.00531706,0.010672,0.00541052,-0,1.5708,-0,1.5708,35.2901,5036.56,13.3749,1.79706,-1.93515,486.091,189.978,363.575,752.433,131.849,0.612811,43.4693,4.76397,0.252408,35,1.10684,7.10684,2.38007e-08,-2.74768e-05,3.14073,0,-0,-3.14159,-1,480,180,360,-1
13250,0,1.97943,-9.84955,-0.887659,1.9947,-9.72536,-0.850238,1.9961,-9.72023,-0.847941,4.36347,0.00212054,0.0046907,0.000914259,-0,1.5708,-0,1.5708,35.6496,4981.13,13.6982,1.79014,-1.92877,481.789,172.728,343.174,724.973,161.313,5.32965,84.0172,3.19118,1.26603,35,1.22523,7.22523,6.48555e-06,-0.00748734,3.14073,0,-0,-3.14159,-1,480,180,360,-1
13660,0,1.97943,-9.84955,-0.887659,1.9865,-9.73143,-0.874841,1.9888,-9.731,-0.873905,4.43631,-0.00359146,-0.00337707,-0.0163047,-0,1.5708,-0,1.5708,35.8899,4933.97,13.7845,1.80192,-1.9439,477.196,172.38,340.497,717.079,158.391,1.10108,109.647,2.39267,2.37583,35,1.31277,7.31277,1.12087e-06,-0.001294,3.14073,0,-0,-3.14159,-1,480,180,360,-1
14060,0,1.97943,-9.84955,-0.887659,1.99039,-9.73012,-0.849841,1.98923,-9.73129,-0.856272,4.46815,-0.00239267,-0.00269357,-0.00047927,-0,1.5708,-0,1.5708,36.2498,5113.39,13.8281,1.83367,-1.97535,476.322,183.735,352.152,729.407,84.4734,5.04969,15.4987,2.35732,4.68636,35,1.34815,7.34815,-6.14018e-06,0.00708862,3.14073,0,-0,-3.14159,-1,480,180,360,-1
14460,0,1.97943,-9.84955,-0.887659,1.98941,-9.73252,-0.846658,1.99031,-9.73211,-0.844945,4.4566,-0.00128251,-0.0026493,0.00672603,-0,1.5708,-0,1.5708,36.2498,5128.34,13.8333,1.8332,-1.97435,476.292,181.67,350.314,728.076,135.475,5.79325,23.5317,2.41004,4.68636,35,1.34228,7.34228,-7.05693e-06,0.00814699,3.14073,0,-0,-3.14159,-1,480,180,360,-1
14840,0,1.97943,-9.84955,-0.887659,1.98948,-9.73346,-0.865323,1.98917,-9.734,-0.861704,4.41471,-0.00170748,-0.0032544,-0.0059424,-0,1.5708,-0,1.5708,35.8458,5033.67,14.0459,1.76663,-1.89999,476.075,170.713,339.158,716.476,188.828,5.79325,130.237,2.18736,2.14614,35,1.29893,7.29893,-7.05693e-06,0.00814699,3.14073,0,-0,-3.14159,-1,480,180,360,-1
15280,0,1.97943,-9.84955,-0.887659,1.9908,-9.73581,-0.853786,1.99082,-9.73523,-0.856685,4.33248,-0.000229147,-0.00342705,-0.000624966,-0,1.5708,-0,1.5708,35.9843,5134.53,14.0592,1.7794,-1.91192,477.251,179.501,351.519,736.839,86.9176,12.0878,18.0212,3.06882,2.90628,35,1.22543,7.22543,-1.47881e-05,0.017073,3.14073,0,-0,-3.14159,-1,480,180,360,-1
15693,0,1.97943,-9.84955,-0.887659,1.99128,-9.73622,-0.825382,1.99164,-9.73652,-0.825622,4.23836,0.000270876,-0.00341026,0.0198993,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,478.377,189.121,364.63,757.769,63.2636,13.2804,20.866,4.07507,2.90628,35,1.14126,7.14126,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
16090,0,1.97943,-9.84955,-0.887659,1.99432,-9.73368,-0.835261,1.99491,-9.73454,-0.831111,4.16105,0.0020975,-0.00134776,0.0119323,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,480.511,187.876,366.854,767.766,58.4932,13.2804,15.6275,5.1645,2.90628,35,1.06098,7.06098,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
16500,0,1.97943,-9.84955,-0.887659,1.98863,-9.73143,-0.837943,1.99065,-9.73178,-0.834467,4.0852,-0.00153317,0.000883113,0.00625541,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,480.175,182.989,365.583,774.595,58.3037,13.2804,0.100424,6.38522,2.90628,35,0.980549,6.98055,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
16890,0,1.97943,-9.84955,-0.887659,1.99352,-9.73734,-0.836767,1.993,-9.73771,-0.835457,4.03939,0.000440235,-0.00289872,0.00395073,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,481.973,178.713,363.374,777.014,54.1558,13.2804,0.0520556,7.11672,2.90628,35,0.936017,6.93602,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
17260,0,1.97943,-9.84955,-0.887659,1.99164,-9.73076,-0.839033,1.99043,-9.73207,-0.838999,4.01644,-0.000942965,0.00165898,0.000911662,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,481.662,169.857,356.215,773.655,85.8048,13.2804,25.7687,7.73426,2.90628,35,0.900177,6.90018,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
17660,0,1.97943,-9.84955,-0.887659,1.99316,-9.72896,-0.831846,1.99251,-9.72854,-0.830273,3.99991,0.000717997,0.00353384,0.00610749,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,482.81,172.005,359.362,779.041,87.9904,13.2804,16.0203,8.10445,2.90628,35,0.879377,6.87938,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
18050,0,1.97943,-9.84955,-0.887659,1.99248,-9.72837,-0.83885,1.99272,-9.72804,-0.836952,3.99132,0.000647765,0.00295645,-7.40374e-05,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,483.088,170.756,358.586,779.326,82.4404,13.2804,21.4147,8.28138,2.90628,35,0.869603,6.8696,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
18520,2,1.97943,-9.84955,-0.887659,1.98955,-9.72828,-0.832316,1.99096,-9.7277,-0.832898,3.98586,-0.000962722,0.00239518,0.00269922,-0,1.5708,-0,1.5708,35.9843,5144,14.0583,1.77962,-1.91191,482.534,174.103,362.218,783.596,220.214,13.2804,0.131323,72.979,32.2524,40,0.863743,53.8637,-1.62506e-05,0.0187617,3.14073,0,-0,-3.14159,-1,480,180,360,-1
18860,2,1.97943,-9.84955,-0.887659,1.99476,-9.72896,-0.824106,1.99334,-9.72877,-0.826437,3.99947,0.00111418,0.00114878,0.00685372,-0,1.5708,-0,1.5708,36.4981,1379.94,14.4961,1.62565,-2.12674,483.41,164.126,354.723,781.661,631.738,9.70413,63.1206,49.9146,144.565,45,0.868202,53.8682,-1.18636e-05,0.0136965,3.14073,0,-0,-3.14159,-1,480,180,360,-1
19230,2,1.97943,-9.84955,-0.887659,1.99112,-9.72487,-0.847226,1.99241,-9.72434,-0.837311,4.09118,-2.23585e-05,0.00365354,-0.0039543,-0,1.5708,-0,1.5708,41.7198,550.514,15.2469,1.62251,-3.95207,482.174,144.753,357.285,833.355,1107.09,10.3516,310.629,37.5863,137.123,50,0.965224,53.9652,-1.26582e-05,0.0146138,3.14073,0,-0,-3.14159,-1,480,180,360,-1
19630,2,1.97943,-9.84955,-0.887659,1.98735,-9.71058,-0.837995,1.98707,-9.71307,-0.839122,4.30122,-0.00341917,0.0107667,-0.00402585,-0,1.5708,-0,1.5708,44.424,675.894,15.8365,1.82966,-3.9897,478.36,144.992,361.799,847.448,1301.66,12.3229,306.418,41.5264,223.703,55,1.13878,54.1388,-1.50763e-05,0.0174058,3.14073,0,-0,-3.14159,-1,480,180,360,-1
20030,2,1.97943,-9.84955,-0.887659,1.98616,-9.71219,-0.839274,1.98612,-9.70937,-0.840617,4.583,-0.00325707,0.0101644,-0.00381356,-0,1.5708,-0,1.5708,48.7165,620.432,16.3577,1.98769,-5.5328,476.46,143.995,367.911,869.482,1364.7,13.3979,339.8,30.6134,254.633,60,1.3945,54.3945,-1.63946e-05,0.0189279,3.14073,0,-0,-3.14159,-1,480,180,360,-1
20440,2,1.97943,-9.84955,-0.887659,1.98837,-9.71206,-0.842651,1.98625,-9.70579,-0.841933,4.92332,-0.00176793,0.00816013,-0.00428849,-0,1.5708,-0,1.5708,53.6658,557.455,16.8211,2.13397,-9.10443,475.774,145.988,372.82,880.924,1245.18,13.4492,330.383,10.9807,256.93,65,1.7787,54.7787,-1.64575e-05,0.0190006,3.14073,0,-0,-3.14159,-1,480,180,360,-1
20840,2,1.97943,-9.84955,-0.887659,1.99053,-9.69362,-0.842899,1.99053,-9.68716,-0.843487,5.33816,0.00138353,0.0169063,-0.00426577,-0,1.5708,-0,1.5708,59.2441,535.932,17.1843,2.3327,-18.0164,478.04,143.046,374.286,892.262,1236.98,12.0471,392.431,2.16199,231.377,70,2.17506,55.1751,-1.47381e-05,0.0170153,3.14073,0,-0,-3.14159,-1,480,180,360,-1
21250,2,1.97943,-9.84955,-0.887659,1.99606,-9.71934,-0.831153,1.99695,-9.71053,-0.83511,5.87036,0.00500824,-0.0035409,0.00291164,-0,1.5708,-0,1.5708,64.4067,572.971,17.3795,2.62015,-30.6749,481.717,147.287,374.313,882.85,1042.21,10.1663,318.759,1.06305,224.436,75,2.73069,55.7307,-1.24308e-05,0.0143513,3.14073,0,-0,-3.14159,-1,480,180,360,-1
21650,2,1.97943,-9.84955,-0.887659,1.99475,-9.66114,-0.826384,1.99654,-9.65664,-0.824978,6.46787,0.00325722,0.031152,0.0085417,-0,1.5708,-0,1.5708,70.1535,635.618,17.4621,3.00502,-55.1804,481.926,145.947,374.824,887.508,1045.66,8.223,344.851,3.03364,193.908,80,3.19175,56.1917,-1.00451e-05,0.0115968,3.14073,0,-0,-3.14159,-1,480,180,360,-1
22070,2,1.97943,-9.84955,-0.887659,1.98988,-9.70166,-0.814039,1.99146,-9.70315,-0.812873,7.08364,-0.00117251,-0.00529321,0.0142379,-0,1.5708,-0,1.5708,75.1908,714.099,17.4713,3.41384,-77.811,479.682,153.994,375.286,870.982,783.487,7.24703,227.501,17.621,192.439,85,3.86389,56.8639,-8.84577e-06,0.0102122,3.14073,0,-0,-3.14159,-1,480,180,360,-1
22460,2,1.97943,-9.84955,-0.887659,1.99022,-9.64951,-0.798442,1.99041,-9.64162,-0.797466,7.68241,-0.00164569,0.0343065,0.0211287,-0,1.5708,-0,1.5708,81.2513,831.862,17.5076,3.97588,-90.1556,478.852,154.324,375.741,871.714,713.517,5.47267,226.76,16.634,153.079,90,4.41314,57.4131,-6.66189e-06,0.00769092,3.14073,0,-0,-3.14159,-1,480,180,360,-1
22830,2,1.97943,-9.84955,-0.887659,1.98993,-9.66318,-0.823291,1.99038,-9.67243,-0.818411,8.23505,-0.00143029,0.00943056,0.00155463,-0,1.5708,-0,1.5708,86.5373,946.392,17.5266,4.51231,-97.2092,477.855,142.062,359.026,845.024,852.017,4.04995,359.848,25.866,143.236,95,5.05757,58.0576,-4.90412e-06,0.00566162,3.14073,0,-0,-3.14159,-1,480,180,360,-1
23230,2,1.97943,-9.84955,-0.887659,1.99198,-9.68272,-0.841002,1.99215,-9.67511,-0.838789,8.91459,-2.86191e-05,0.00402854,-0.0124772,-0,1.5708,-0,1.5708,91.3357,1178.37,17.4431,5.3022,-52.9799,477.828,148.908,361.496,837.693,777.313,6.29952,241.704,12.3655,150.14,100,5.67921,58.6792,-7.68031e-06,0.00886668,3.14073,0,-0,-3.14159,-1,480,180,360,-1
23640,2,1.97943,-9.84955,-0.887659,1.99114,-9.64953,-0.853102,1.99086,-9.6676,-0.85464,9.47902,-0.000804638,0.0114185,-0.0198396,-0,1.5708,-0,1.5708,96.373,1296.55,17.3733,5.88367,-63.6687,476.709,147.692,357.104,826.185,771.885,6.42181,261.021,14.8467,148.851,105,6.29677,59.2968,-7.83081e-06,0.00904044,3.14073,0,-0,-3.14159,-1,480,180,360,-1
24040,2,1.97943,-9.84955,-0.887659,1.99199,-9.6749,-0.862427,1.99178,-9.66822,-0.867931,10.0033,3.16409e-05,0.00693325,-0.022762,-0,1.5708,-0,1.5708,101.503,1415.58,17.3045,6.49266,-78.5245,476.79,150.213,358.98,826.62,877.9,7.2758,221.877,9.42279,144.385,110,6.82177,59.8218,-8.88114e-06,0.0102531,3.14073,0,-0,-3.14159,-1,480,180,360,-1
24430,2,1.97943,-9.84955,-0.887659,1.98748,-9.71097,-0.876764,1.98776,-9.70333,-0.876939,10.5437,-0.00262153,-0.0194727,-0.0245195,-0,1.5708,-0,1.5708,106.612,1480.94,17.2354,7.00286,-129.04,475.043,150.645,357.781,821.767,805.74,7.34508,215.57,13.5381,140.711,115,7.39734,60.3973,-8.9663e-06,0.0103514,3.14073,0,-0,-3.14159,-1,480,180,360,-1
24850,2,1.97943,-9.84955,-0.887659,1.99463,-9.68011,-0.845704,1.99251,-9.68349,-0.853736,11.0467,0.00150066,-0.00125619,-0.00210498,-0,1.5708,-0,1.5708,111.8,1564.62,17.1646,7.57082,-234.748,477.136,161.392,369.874,836.875,551.54,7.34508,110.984,5.9742,134.482,120,7.83287,60.8329,-8.9663e-06,0.0103514,3.14073,0,-0,-3.14159,-1,480,180,360,-1
25260,2,1.97943,-9.84955,-0.887659,1.99171,-9.69866,-0.833792,1.99275,-9.69888,-0.835073,11.4585,0.00114936,-0.0108666,0.0105964,-0,1.5708,-0,1.5708,117.293,1575.84,17.249,7.95661,809.722,477.394,162.236,372.412,843.208,472.273,6.21227,117.444,8.7445,118.807,125,8.27365,61.2736,-7.57291e-06,0.00874269,3.14073,0,-0,-3.14159,-1,480,180,360,-1
